block_targets,complete_compounds,predictor,target_pairs,positive_pairs,positive_fraction,continuous_spearman,roc_auc,average_precision,precision_at_positive_count
ADRA2A|CHRM1|CHRM2|DRD2|HTR1A,20,equal_rank_sequence_family_residual,10,2,0.2,0.41945482513924454,1.0,1.0,1.0
ADRA2A|CHRM1|CHRM2|DRD2|HTR2A,20,raw_docking,10,2,0.2,-0.05454545454545454,0.4375,0.2777777777777778,0.0
ADRA2A|CHRM1|CHRM2|DRD2|HTR2A,20,residual_docking,10,2,0.2,0.309090909090909,0.625,0.325,0.0
ADRA2A|CHRM1|CHRM2|DRD2|HTR2A,20,full_sequence_identity,10,2,0.2,0.11515151515151514,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|CHRM2|DRD2|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.43769199144964654,0.875,0.75,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR1A,20,raw_docking,10,2,0.2,-0.09090909090909088,0.25,0.19642857142857142,0.0
ADRA2A|CHRM1|CHRM2|HRH1|HTR1A,20,residual_docking,10,2,0.2,0.7696969696969697,0.875,0.75,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR1A,20,full_sequence_identity,10,2,0.2,0.5878787878787878,0.875,0.75,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR1A,20,equal_rank_sequence_family_residual,10,2,0.2,0.6808542089216724,0.9375,0.8333333333333333,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR2A,20,raw_docking,10,2,0.2,-0.19999999999999998,0.1875,0.18253968253968253,0.0
ADRA2A|CHRM1|CHRM2|HRH1|HTR2A,20,residual_docking,10,2,0.2,0.5272727272727272,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR2A,20,full_sequence_identity,10,2,0.2,0.6848484848484848,0.9375,0.8333333333333333,0.5
ADRA2A|CHRM1|CHRM2|HRH1|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.8536744066467458,1.0,1.0,1.0
ADRA2A|CHRM1|CHRM2|HTR1A|HTR1B,21,raw_docking,10,2,0.2,0.5151515151515151,0.5625,0.30952380952380953,0.0
ADRA2A|CHRM1|CHRM2|HTR1A|HTR1B,21,residual_docking,10,2,0.2,0.8060606060606059,0.75,0.41666666666666663,0.0
ADRA2A|CHRM1|CHRM2|HTR1A|HTR1B,21,full_sequence_identity,10,2,0.2,0.6121212121212121,0.875,0.75,0.5
ADRA2A|CHRM1|CHRM2|HTR1A|HTR1B,21,equal_rank_sequence_family_residual,10,2,0.2,0.7301163117764201,0.8125,0.5,0.5
ADRA2A|CHRM1|CHRM2|HTR1A|HTR2A,23,raw_docking,10,2,0.2,0.406060606060606,0.625,0.625,0.5
ADRA2A|CHRM1|CHRM2|HTR1A|HTR2A,23,residual_docking,10,2,0.2,0.6727272727272726,0.875,0.75,0.5
ADRA2A|CHRM1|CHRM2|HTR1A|HTR2A,23,full_sequence_identity,10,2,0.2,0.22424242424242422,1.0,1.0,1.0
ADRA2A|CHRM1|CHRM2|HTR1A|HTR2A,23,equal_rank_sequence_family_residual,10,2,0.2,0.7195255713165428,1.0,1.0,1.0
ADRA2A|CHRM1|CHRM2|HTR1B|HTR2A,20,raw_docking,10,2,0.2,0.41818181818181815,0.5,0.29166666666666663,0.0
ADRA2A|CHRM1|CHRM2|HTR1B|HTR2A,20,residual_docking,10,2,0.2,0.6484848484848483,0.625,0.325,0.0
ADRA2A|CHRM1|CHRM2|HTR1B|HTR2A,20,full_sequence_identity,10,2,0.2,0.2121212121212121,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|CHRM2|HTR1B|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.7051704306688749,0.9375,0.8333333333333333,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR1A,20,raw_docking,10,2,0.2,-0.06666666666666665,0.6875,0.6428571428571428,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR1A,20,residual_docking,10,2,0.2,0.11515151515151514,0.875,0.75,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR1A,20,full_sequence_identity,10,2,0.2,0.5030303030303029,0.875,0.75,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR1A,20,equal_rank_sequence_family_residual,10,2,0.2,0.31098139099274313,0.875,0.75,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR2A,20,raw_docking,10,2,0.2,-0.19999999999999998,0.0625,0.1625,0.0
ADRA2A|CHRM1|DRD2|HRH1|HTR2A,20,residual_docking,10,2,0.2,0.19999999999999998,0.3125,0.225,0.0
ADRA2A|CHRM1|DRD2|HRH1|HTR2A,20,full_sequence_identity,10,2,0.2,0.0303030303030303,0.8125,0.5,0.5
ADRA2A|CHRM1|DRD2|HRH1|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.1702135522304181,0.53125,0.3611111111111111,0.5
ADRA2A|CHRM1|DRD2|HTR1A|HTR2A,21,raw_docking,10,2,0.2,0.5636363636363636,0.8125,0.7,0.5
ADRA2A|CHRM1|DRD2|HTR1A|HTR2A,21,residual_docking,10,2,0.2,0.406060606060606,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|DRD2|HTR1A|HTR2A,21,full_sequence_identity,10,2,0.2,0.01818181818181818,0.6875,0.6428571428571428,0.5
ADRA2A|CHRM1|DRD2|HTR1A|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.4445206719459817,0.6875,0.6428571428571428,0.5
ADRA2A|CHRM1|HRH1|HTR1A|HTR2A,21,raw_docking,10,2,0.2,0.18787878787878787,0.625,0.625,0.5
ADRA2A|CHRM1|HRH1|HTR1A|HTR2A,21,residual_docking,10,2,0.2,0.6484848484848483,0.9375,0.8333333333333333,0.5
ADRA2A|CHRM1|HRH1|HTR1A|HTR2A,21,full_sequence_identity,10,2,0.2,0.23636363636363633,1.0,1.0,1.0
ADRA2A|CHRM1|HRH1|HTR1A|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.5377626435534213,1.0,1.0,1.0
ADRA2A|CHRM1|HTR1A|HTR1B|HTR2A,21,raw_docking,10,2,0.2,0.8060606060606059,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|HTR1A|HTR1B|HTR2A,21,residual_docking,10,2,0.2,0.7333333333333332,0.75,0.6666666666666666,0.5
ADRA2A|CHRM1|HTR1A|HTR1B|HTR2A,21,full_sequence_identity,10,2,0.2,0.24848484848484845,0.6875,0.6428571428571428,0.5
ADRA2A|CHRM1|HTR1A|HTR1B|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.7963562622208846,0.875,0.75,0.5
ADRA2A|CHRM2|DRD2|HTR1A|HTR2A,20,raw_docking,10,2,0.2,0.309090909090909,0.8125,0.7,0.5
ADRA2A|CHRM2|DRD2|HTR1A|HTR2A,20,residual_docking,10,2,0.2,0.17575757575757575,0.8125,0.7,0.5
ADRA2A|CHRM2|DRD2|HTR1A|HTR2A,20,full_sequence_identity,10,2,0.2,0.01818181818181818,0.75,0.6666666666666666,0.5
ADRA2A|CHRM2|DRD2|HTR1A|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.20074634453595758,0.78125,0.6428571428571428,0.5
ADRA2A|CHRM2|HRH1|HTR1A|HTR2A,20,raw_docking,10,2,0.2,0.6242424242424242,0.625,0.39285714285714285,0.5
ADRA2A|CHRM2|HRH1|HTR1A|HTR2A,20,residual_docking,10,2,0.2,0.8666666666666665,0.875,0.75,0.5
ADRA2A|CHRM2|HRH1|HTR1A|HTR2A,20,full_sequence_identity,10,2,0.2,0.23636363636363633,0.6875,0.41666666666666663,0.5
ADRA2A|CHRM2|HRH1|HTR1A|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.7077760731311632,0.84375,0.5,0.5
ADRA2A|CHRM2|HTR1A|HTR1B|HTR2A,20,raw_docking,10,2,0.2,0.7696969696969697,0.75,0.6666666666666666,0.5
ADRA2A|CHRM2|HTR1A|HTR1B|HTR2A,20,residual_docking,10,2,0.2,0.7939393939393938,0.8125,0.7,0.5
ADRA2A|CHRM2|HTR1A|HTR1B|HTR2A,20,full_sequence_identity,10,2,0.2,0.35757575757575755,0.75,0.6666666666666666,0.5
ADRA2A|CHRM2|HTR1A|HTR1B|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.7598819296000807,0.90625,0.75,0.5
ADRA2A|DRD1|DRD2|HRH1|HTR2A,20,raw_docking,10,2,0.2,-0.13939393939393938,0.3125,0.2111111111111111,0.0
ADRA2A|DRD1|DRD2|HRH1|HTR2A,20,residual_docking,10,2,0.2,-0.33333333333333326,0.25,0.2,0.0
ADRA2A|DRD1|DRD2|HRH1|HTR2A,20,full_sequence_identity,10,2,0.2,-0.07878787878787878,0.5,0.29166666666666663,0.0
ADRA2A|DRD1|DRD2|HRH1|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,-0.07926976633148354,0.46875,0.2777777777777778,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR1B,23,raw_docking,10,2,0.2,0.35757575757575755,0.625,0.39285714285714285,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR1B,23,residual_docking,10,2,0.2,0.38181818181818183,0.625,0.39285714285714285,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR1B,23,full_sequence_identity,10,2,0.2,0.3696969696969697,0.5625,0.375,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR1B,23,equal_rank_sequence_family_residual,10,2,0.2,0.4012176588288426,0.5625,0.375,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2A,27,raw_docking,10,2,0.2,0.5106406566912542,0.6875,0.6428571428571428,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2A,27,residual_docking,10,2,0.2,0.7538028741632801,0.75,0.6666666666666666,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2A,27,full_sequence_identity,10,2,0.2,0.33434804902403553,0.5625,0.6111111111111112,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2A,27,equal_rank_sequence_family_residual,10,2,0.2,0.788994515035022,0.84375,0.7,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2B,20,raw_docking,10,2,0.2,0.8424242424242423,0.8125,0.7,0.5
ADRA2A|DRD1|DRD2|HTR1A|HTR2B,20,residual_docking,10,2,0.2,0.5878787878787878,0.6875,0.3666666666666667,0.0
ADRA2A|DRD1|DRD2|HTR1A|HTR2B,20,full_sequence_identity,10,2,0.2,0.4787878787878787,1.0,1.0,1.0
ADRA2A|DRD1|DRD2|HTR1A|HTR2B,20,equal_rank_sequence_family_residual,10,2,0.2,0.6463534793182504,0.78125,0.45,0.5
ADRA2A|DRD1|DRD2|HTR1B|HTR2A,23,raw_docking,10,2,0.2,-0.18787878787878787,0.25,0.2,0.0
ADRA2A|DRD1|DRD2|HTR1B|HTR2A,23,residual_docking,10,2,0.2,0.06666666666666665,0.25,0.2,0.0
ADRA2A|DRD1|DRD2|HTR1B|HTR2A,23,full_sequence_identity,10,2,0.2,0.5151515151515151,0.5625,0.29166666666666663,0.0
ADRA2A|DRD1|DRD2|HTR1B|HTR2A,23,equal_rank_sequence_family_residual,10,2,0.2,0.6097674333191042,0.59375,0.29166666666666663,0.0
ADRA2A|DRD1|DRD2|HTR2A|HTR2B,21,raw_docking,10,2,0.2,0.5030303030303029,1.0,1.0,1.0
ADRA2A|DRD1|DRD2|HTR2A|HTR2B,21,residual_docking,10,2,0.2,0.4545454545454545,0.75,0.45,0.5
ADRA2A|DRD1|DRD2|HTR2A|HTR2B,21,full_sequence_identity,10,2,0.2,-0.10303030303030303,0.625,0.39285714285714285,0.5
ADRA2A|DRD1|DRD2|HTR2A|HTR2B,21,equal_rank_sequence_family_residual,10,2,0.2,0.11657319263657127,0.625,0.30952380952380953,0.5
ADRA2A|DRD1|HRH1|HTR1A|HTR2A,20,raw_docking,10,2,0.2,0.22424242424242422,0.4375,0.25,0.0
ADRA2A|DRD1|HRH1|HTR1A|HTR2A,20,residual_docking,10,2,0.2,0.38181818181818183,0.4375,0.2777777777777778,0.0
ADRA2A|DRD1|HRH1|HTR1A|HTR2A,20,full_sequence_identity,10,2,0.2,0.10303030303030303,0.625,0.325,0.0
ADRA2A|DRD1|HRH1|HTR1A|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.12506107989614448,0.5,0.3611111111111111,0.5
ADRA2A|DRD1|HTR1A|HTR1B|HTR2A,23,raw_docking,10,2,0.2,0.18787878787878787,0.4375,0.35,0.5
ADRA2A|DRD1|HTR1A|HTR1B|HTR2A,23,residual_docking,10,2,0.2,0.3696969696969697,0.5,0.3611111111111111,0.5
ADRA2A|DRD1|HTR1A|HTR1B|HTR2A,23,full_sequence_identity,10,2,0.2,0.32121212121212117,0.625,0.39285714285714285,0.5
ADRA2A|DRD1|HTR1A|HTR1B|HTR2A,23,equal_rank_sequence_family_residual,10,2,0.2,0.5908391567007971,0.71875,0.41666666666666663,0.5
ADRA2A|DRD1|HTR1A|HTR2A|HTR2B,21,raw_docking,10,2,0.2,0.6969696969696969,1.0,1.0,1.0
ADRA2A|DRD1|HTR1A|HTR2A|HTR2B,21,residual_docking,10,2,0.2,0.6606060606060605,0.875,0.5833333333333333,0.5
ADRA2A|DRD1|HTR1A|HTR2A|HTR2B,21,full_sequence_identity,10,2,0.2,0.23636363636363633,0.6875,0.41666666666666663,0.5
ADRA2A|DRD1|HTR1A|HTR2A|HTR2B,21,equal_rank_sequence_family_residual,10,2,0.2,0.5477571348580306,0.84375,0.5,0.5
ADRA2A|DRD2|HRH1|HTR1A|HTR1B,20,raw_docking,10,2,0.2,0.406060606060606,0.375,0.225,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR1B,20,residual_docking,10,2,0.2,0.41818181818181815,0.4375,0.25,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR1B,20,full_sequence_identity,10,2,0.2,0.33333333333333326,0.3125,0.2111111111111111,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR1B,20,equal_rank_sequence_family_residual,10,2,0.2,0.4085441803237998,0.375,0.2111111111111111,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR2A,27,raw_docking,10,2,0.2,-0.16363636363636364,0.3125,0.2111111111111111,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR2A,27,residual_docking,10,2,0.2,-0.16363636363636364,0.25,0.19444444444444442,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR2A,27,full_sequence_identity,10,2,0.2,-0.19999999999999998,0.375,0.22619047619047616,0.0
ADRA2A|DRD2|HRH1|HTR1A|HTR2A,27,equal_rank_sequence_family_residual,10,2,0.2,-0.5198995557541147,0.15625,0.17142857142857143,0.0
ADRA2A|DRD2|HRH1|HTR1B|HTR2A,20,raw_docking,10,2,0.2,0.41818181818181815,0.6875,0.41666666666666663,0.5
ADRA2A|DRD2|HRH1|HTR1B|HTR2A,20,residual_docking,10,2,0.2,0.23636363636363633,0.625,0.625,0.5
ADRA2A|DRD2|HRH1|HTR1B|HTR2A,20,full_sequence_identity,10,2,0.2,0.11515151515151514,0.5625,0.30952380952380953,0.0
ADRA2A|DRD2|HRH1|HTR1B|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.4863244349440517,0.8125,0.5,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2A,30,raw_docking,10,2,0.2,0.09090909090909088,0.4375,0.35,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2A,30,residual_docking,10,2,0.2,0.24848484848484845,0.5,0.3611111111111111,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2A,30,full_sequence_identity,10,2,0.2,0.18787878787878787,0.625,0.39285714285714285,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2A,30,equal_rank_sequence_family_residual,10,2,0.2,0.22492505116162387,0.625,0.39285714285714285,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2B,21,raw_docking,10,2,0.2,0.13939393939393938,0.875,0.5833333333333333,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2B,21,residual_docking,10,2,0.2,-0.10303030303030303,0.75,0.41666666666666663,0.0
ADRA2A|DRD2|HTR1A|HTR1B|HTR2B,21,full_sequence_identity,10,2,0.2,0.01818181818181818,0.625,0.39285714285714285,0.5
ADRA2A|DRD2|HTR1A|HTR1B|HTR2B,21,equal_rank_sequence_family_residual,10,2,0.2,0.018293022999573125,0.84375,0.5,0.5
ADRA2A|DRD2|HTR1A|HTR2A|HTR2B,24,raw_docking,10,2,0.2,0.709090909090909,1.0,1.0,1.0
ADRA2A|DRD2|HTR1A|HTR2A|HTR2B,24,residual_docking,10,2,0.2,0.6242424242424242,1.0,1.0,1.0
ADRA2A|DRD2|HTR1A|HTR2A|HTR2B,24,full_sequence_identity,10,2,0.2,0.43030303030303024,0.75,0.45,0.5
ADRA2A|DRD2|HTR1A|HTR2A|HTR2B,24,equal_rank_sequence_family_residual,10,2,0.2,0.6808542089216724,1.0,1.0,1.0
ADRA2A|DRD2|HTR1A|HTR2A|HTR3A,21,raw_docking,10,2,0.2,0.0303030303030303,0.875,0.75,0.5
ADRA2A|DRD2|HTR1A|HTR2A|HTR3A,21,residual_docking,10,2,0.2,0.04242424242424241,0.75,0.6666666666666666,0.5
ADRA2A|DRD2|HTR1A|HTR2A|HTR3A,21,full_sequence_identity,10,2,0.2,0.11515151515151514,0.625,0.625,0.5
ADRA2A|DRD2|HTR1A|HTR2A|HTR3A,21,equal_rank_sequence_family_residual,10,2,0.2,0.2500046476608327,0.6875,0.6428571428571428,0.5
ADRA2A|DRD2|HTR1B|HTR2A|HTR2B,21,raw_docking,10,2,0.2,-0.4424242424242424,0.25,0.2,0.0
ADRA2A|DRD2|HTR1B|HTR2A|HTR2B,21,residual_docking,10,2,0.2,-0.4666666666666666,0.125,0.17142857142857143,0.0
ADRA2A|DRD2|HTR1B|HTR2A|HTR2B,21,full_sequence_identity,10,2,0.2,0.12727272727272726,0.25,0.2,0.0
ADRA2A|DRD2|HTR1B|HTR2A|HTR2B,21,equal_rank_sequence_family_residual,10,2,0.2,-0.09118583155200968,0.1875,0.18333333333333335,0.0
ADRA2A|HRH1|HTR1A|HTR1B|HTR2A,22,raw_docking,10,2,0.2,0.5515151515151515,0.625,0.3333333333333333,0.0
ADRA2A|HRH1|HTR1A|HTR1B|HTR2A,22,residual_docking,10,2,0.2,0.5151515151515151,0.625,0.3333333333333333,0.0
ADRA2A|HRH1|HTR1A|HTR1B|HTR2A,22,full_sequence_identity,10,2,0.2,0.13939393939393938,0.5625,0.30952380952380953,0.0
ADRA2A|HRH1|HTR1A|HTR1B|HTR2A,22,equal_rank_sequence_family_residual,10,2,0.2,0.5757575757575757,0.75,0.41666666666666663,0.0
ADRA2A|HRH1|HTR1A|HTR2A|HTR3A,20,raw_docking,10,2,0.2,0.0303030303030303,0.625,0.625,0.5
ADRA2A|HRH1|HTR1A|HTR2A|HTR3A,20,residual_docking,10,2,0.2,0.35757575757575755,0.6875,0.6428571428571428,0.5
ADRA2A|HRH1|HTR1A|HTR2A|HTR3A,20,full_sequence_identity,10,2,0.2,0.09090909090909088,0.625,0.625,0.5
ADRA2A|HRH1|HTR1A|HTR2A|HTR3A,20,equal_rank_sequence_family_residual,10,2,0.2,0.06154574548966636,0.5,0.6,0.5
ADRA2A|HTR1A|HTR1B|HTR2A|HTR2B,25,raw_docking,10,2,0.2,0.06666666666666665,0.4375,0.35,0.5
ADRA2A|HTR1A|HTR1B|HTR2A|HTR2B,25,residual_docking,10,2,0.2,-0.0303030303030303,0.375,0.2361111111111111,0.0
ADRA2A|HTR1A|HTR1B|HTR2A|HTR2B,25,full_sequence_identity,10,2,0.2,0.5393939393939393,0.625,0.3333333333333333,0.0
ADRA2A|HTR1A|HTR1B|HTR2A|HTR2B,25,equal_rank_sequence_family_residual,10,2,0.2,0.4634232493225192,0.46875,0.24285714285714285,0.0
ADRB1|ADRB2|HTR1A|HTR1B|HTR2A,20,raw_docking,10,2,0.2,0.35757575757575755,0.5,0.3611111111111111,0.5
ADRB1|ADRB2|HTR1A|HTR1B|HTR2A,20,residual_docking,10,2,0.2,0.2606060606060606,0.5,0.29166666666666663,0.0
ADRB1|ADRB2|HTR1A|HTR1B|HTR2A,20,full_sequence_identity,10,2,0.2,-0.006060606060606061,0.625,0.625,0.5
ADRB1|ADRB2|HTR1A|HTR1B|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.3865321650581048,0.78125,0.6666666666666666,0.5
CHRM1|CHRM2|CHRM3|DRD2|HTR1A,21,raw_docking,10,2,0.2,-0.2606060606060606,0.375,0.2361111111111111,0.0
CHRM1|CHRM2|CHRM3|DRD2|HTR1A,21,residual_docking,10,2,0.2,0.29696969696969694,0.75,0.41666666666666663,0.0
CHRM1|CHRM2|CHRM3|DRD2|HTR1A,21,full_sequence_identity,10,2,0.2,0.6969696969696969,1.0,1.0,1.0
CHRM1|CHRM2|CHRM3|DRD2|HTR1A,21,equal_rank_sequence_family_residual,10,2,0.2,0.5835893219328621,0.90625,0.5833333333333333,0.5
CHRM1|CHRM2|CHRM3|DRD2|HTR2A,21,raw_docking,10,2,0.2,-0.23636363636363633,0.3125,0.225,0.0
CHRM1|CHRM2|CHRM3|DRD2|HTR2A,21,residual_docking,10,2,0.2,0.6363636363636362,0.6875,0.3666666666666667,0.0
CHRM1|CHRM2|CHRM3|DRD2|HTR2A,21,full_sequence_identity,10,2,0.2,0.35757575757575755,1.0,1.0,1.0
CHRM1|CHRM2|CHRM3|DRD2|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.5365953413208117,0.90625,0.5833333333333333,0.5
CHRM1|CHRM2|CHRM3|HTR1A|HTR2A,23,raw_docking,10,2,0.2,0.0303030303030303,0.375,0.2361111111111111,0.0
CHRM1|CHRM2|CHRM3|HTR1A|HTR2A,23,residual_docking,10,2,0.2,0.8424242424242423,0.8125,0.5,0.5
CHRM1|CHRM2|CHRM3|HTR1A|HTR2A,23,full_sequence_identity,10,2,0.2,0.406060606060606,1.0,1.0,1.0
CHRM1|CHRM2|CHRM3|HTR1A|HTR2A,23,equal_rank_sequence_family_residual,10,2,0.2,0.7538028741632801,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR1A,20,raw_docking,10,2,0.2,-0.3939393939393939,0.1875,0.18253968253968253,0.0
CHRM1|CHRM2|DRD2|HRH1|HTR1A,20,residual_docking,10,2,0.2,0.19999999999999998,0.8125,0.7,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR1A,20,full_sequence_identity,10,2,0.2,0.7454545454545454,0.875,0.75,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR1A,20,equal_rank_sequence_family_residual,10,2,0.2,0.5227987675648555,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR2A,20,raw_docking,10,2,0.2,-0.406060606060606,0.125,0.17142857142857143,0.0
CHRM1|CHRM2|DRD2|HRH1|HTR2A,20,residual_docking,10,2,0.2,0.5151515151515151,0.6875,0.6428571428571428,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR2A,20,full_sequence_identity,10,2,0.2,0.35757575757575755,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|DRD2|HRH1|HTR2A,20,equal_rank_sequence_family_residual,10,2,0.2,0.6969696969696969,1.0,1.0,1.0
CHRM1|CHRM2|DRD2|HTR1A|HTR2A,28,raw_docking,10,2,0.2,-0.01818181818181818,0.4375,0.2777777777777778,0.0
CHRM1|CHRM2|DRD2|HTR1A|HTR2A,28,residual_docking,10,2,0.2,0.1515151515151515,0.5,0.26785714285714285,0.0
CHRM1|CHRM2|DRD2|HTR1A|HTR2A,28,full_sequence_identity,10,2,0.2,-0.19999999999999998,0.625,0.625,0.5
CHRM1|CHRM2|DRD2|HTR1A|HTR2A,28,equal_rank_sequence_family_residual,10,2,0.2,0.2727272727272727,0.875,0.75,0.5
CHRM1|CHRM2|DRD2|HTR1A|HTR3A,24,raw_docking,10,2,0.2,-0.06666666666666665,0.5,0.29166666666666663,0.0
CHRM1|CHRM2|DRD2|HTR1A|HTR3A,24,residual_docking,10,2,0.2,0.16363636363636364,0.875,0.75,0.5
CHRM1|CHRM2|DRD2|HTR1A|HTR3A,24,full_sequence_identity,10,2,0.2,0.0303030303030303,0.625,0.625,0.5
CHRM1|CHRM2|DRD2|HTR1A|HTR3A,24,equal_rank_sequence_family_residual,10,2,0.2,0.2392080280190373,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|DRD2|HTR2A|HTR3A,24,raw_docking,10,2,0.2,-0.13939393939393938,0.5,0.3611111111111111,0.5
CHRM1|CHRM2|DRD2|HTR2A|HTR3A,24,residual_docking,10,2,0.2,0.24848484848484845,0.75,0.6666666666666666,0.5
CHRM1|CHRM2|DRD2|HTR2A|HTR3A,24,full_sequence_identity,10,2,0.2,-0.24848484848484845,0.6875,0.6428571428571428,0.5
CHRM1|CHRM2|DRD2|HTR2A|HTR3A,24,equal_rank_sequence_family_residual,10,2,0.2,0.22424242424242422,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|HRH1|HTR1A|HTR2A,21,raw_docking,10,2,0.2,-0.09090909090909088,0.1875,0.18253968253968253,0.0
CHRM1|CHRM2|HRH1|HTR1A|HTR2A,21,residual_docking,10,2,0.2,0.7696969696969697,0.8125,0.7,0.5
CHRM1|CHRM2|HRH1|HTR1A|HTR2A,21,full_sequence_identity,10,2,0.2,0.3939393939393939,0.9375,0.8333333333333333,0.5
CHRM1|CHRM2|HRH1|HTR1A|HTR2A,21,equal_rank_sequence_family_residual,10,2,0.2,0.8536744066467458,1.0,1.0,1.0
CHRM1|CHRM2|HTR1A|HTR1B|HTR2A,22,raw_docking,10,2,0.2,0.49090909090909085,0.5,0.29166666666666663,0.0
CHRM1|CHRM2|HTR1A|HTR1B|HTR2A,22,residual_docking,10,2,0.2,0.7575757575757575,0.75,0.41666666666666663,0.0
CHRM1|CHRM2|HTR1A|HTR1B|HTR2A,22,full_sequence_identity,10,2,0.2,0.1515151515151515,0.6875,0.6428571428571428,0.5
CHRM1|CHRM2|HTR1A|HTR1B|HTR2A,22,equal_rank_sequence_family_residual,10,2,0.2,0.8060606060606059,0.875,0.5833333333333333,0.5
CHRM1|CHRM2|HTR1A|HTR2A|HTR3A,24,raw_docking,10,2,0.2,0.17575757575757575,0.5625,0.375,0.5
CHRM1|CHRM2|HTR1A|HTR2A|HTR3A,24,residual_docking,10,2,0.2,0.5757575757575757,0.875,0.75,0.5
CHRM1|CHRM2|HTR1A|HTR2A|HTR3A,24,full_sequence_identity,10,2,0.2,-0.23636363636363633,0.625,0.625,0.5
CHRM1|CHRM2|HTR1A|HTR2A|HTR3A,24,equal_rank_sequence_family_residual,10,2,0.2,0.5167197121280549,0.875,0.75,0.5
CHRM1|CHRM3|DRD2|HTR1A|HTR2A,22,raw_docking,10,2,0.2,0.09090909090909088,0.5,0.26785714285714285,0.0
CHRM1|CHRM3|DRD2|HTR1A|HTR2A,22,residual_docking,10,2,0.2,0.38181818181818183,0.75,0.41666666666666663,0.0
CHRM1|CHRM3|DRD2|HTR1A|HTR2A,22,full_sequence_identity,10,2,0.2,-0.18787878787878787,0.5,0.6,0.5
CHRM1|CHRM3|DRD2|HTR1A|HTR2A,22,equal_rank_sequence_family_residual,10,2,0.2,0.3231767396591252,0.65625,0.625,0.5
CHRM1|CHRM3|DRD2|HTR1A|HTR3A,20,raw_docking,10,2,0.2,0.09090909090909088,0.5625,0.30952380952380953,0.0
CHRM1|CHRM3|DRD2|HTR1A|HTR3A,20,residual_docking,10,2,0.2,0.4545454545454545,0.9375,0.8333333333333333,0.5
