sensitivity,predictor,eligible_query_targets,mean_reciprocal_rank_of_best_partner,best_partner_recall_at_3,top2_partner_recall_at_3,macro_partner_rank_spearman,query_targets_with_finite_rank_spearman
PDSP_Certified_Data_exact_only,raw_docking,15,0.3768013468013468,0.4,0.4,0.2506870906870907,15
PDSP_Certified_Data_exact_only,residual_docking,15,0.4980952380952381,0.5333333333333333,0.5333333333333333,0.3587301587301587,15
PDSP_Certified_Data_exact_only,full_sequence_identity,15,0.3574867724867724,0.3333333333333333,0.43333333333333335,0.21414696414696413,15
PDSP_Certified_Data_exact_only,same_curated_family,15,0.445782182392128,0.49005439005439005,0.4935175935175934,0.389708478831087,13
PDSP_Certified_Data_exact_only,equal_rank_sequence_family,15,0.42701058201058195,0.4666666666666667,0.5666666666666667,0.3113142413142414,15
PDSP_Certified_Data_exact_only,equal_rank_sequence_residual,15,0.45439393939393935,0.6,0.5666666666666667,0.36893942426343357,15
PDSP_Certified_Data_exact_only,equal_rank_sequence_family_residual,15,0.4375396825396825,0.5333333333333333,0.5333333333333333,0.3977303475795041,15
