null_repetition,panel,fixed_experimental_endpoint,raw_docking_concordance,centered_docking_concordance,centered_minus_raw_docking
404,PKIS2,two_way_centered_experimental_target_geometry,-0.027763125090212445,-0.003137862107275169,0.024625262982937275
404,PKIS1,raw_experimental_target_geometry,-0.052803037261565794,-0.076997904884375,-0.024194867622809202
404,PKIS1,two_way_centered_experimental_target_geometry,-0.04553530422915929,-0.030345497250980857,0.01518980697817843
404,KiRHub,raw_experimental_target_geometry,0.038491516749990164,0.02225371456564623,-0.016237802184343935
404,KiRHub,two_way_centered_experimental_target_geometry,-0.030966596246287625,-0.015197680064034432,0.015768916182253193
405,DAVIS,raw_experimental_target_geometry,-0.014322892746700958,0.005657249581195572,0.01998014232789653
405,DAVIS,two_way_centered_experimental_target_geometry,-0.04014661435438509,0.01553184881925582,0.055678463173640905
405,PKIS2,raw_experimental_target_geometry,-0.005442051901131537,-0.0926968380812415,-0.08725478618010997
405,PKIS2,two_way_centered_experimental_target_geometry,-0.07349700604040642,-0.030109304675300822,0.0433877013651056
405,PKIS1,raw_experimental_target_geometry,-0.02032918246751259,-0.04981651336018931,-0.02948733089267672
405,PKIS1,two_way_centered_experimental_target_geometry,-0.10276564010374978,-0.08887226792985956,0.013893372173890223
405,KiRHub,raw_experimental_target_geometry,0.0470224426686262,0.06465990456070368,0.01763746189207748
405,KiRHub,two_way_centered_experimental_target_geometry,0.022906305904377002,0.03900589169258224,0.01609958578820524
406,DAVIS,raw_experimental_target_geometry,-0.04981476378555465,0.02078057272325666,0.07059533650881131
406,DAVIS,two_way_centered_experimental_target_geometry,-0.06233646944586599,-0.031396991606415695,0.030939477839450294
406,PKIS2,raw_experimental_target_geometry,-0.08497596521845627,-0.07642229482956957,0.0085536703888867
406,PKIS2,two_way_centered_experimental_target_geometry,-0.023215980614713052,-0.022675362052600966,0.0005406185621120857
406,PKIS1,raw_experimental_target_geometry,-0.11271722062573537,-0.023264968704483722,0.08945225192125165
406,PKIS1,two_way_centered_experimental_target_geometry,0.030653422386682245,0.020110485638179222,-0.010542936748503023
406,KiRHub,raw_experimental_target_geometry,-0.08423239599872283,0.02762840784334309,0.11186080384206593
406,KiRHub,two_way_centered_experimental_target_geometry,-0.003758961102581935,-0.0006972054919147783,0.003061755610667157
407,DAVIS,raw_experimental_target_geometry,-0.028669404750969928,-0.013540832885004836,0.015128571865965092
407,DAVIS,two_way_centered_experimental_target_geometry,-0.057395670677566527,-0.009315610142284159,0.04808006053528237
407,PKIS2,raw_experimental_target_geometry,0.00835159451858267,-0.10560345016117956,-0.11395504467976222
407,PKIS2,two_way_centered_experimental_target_geometry,-0.11878824460802968,-0.08279774479829592,0.03599049980973376
407,PKIS1,raw_experimental_target_geometry,-0.045117155891473894,-0.07295288832902501,-0.027835732437551115
407,PKIS1,two_way_centered_experimental_target_geometry,-0.13325897641136,-0.09755015811780762,0.03570881829355238
407,KiRHub,raw_experimental_target_geometry,-0.02078057272325666,-0.013350129249826138,0.007430443473430522
407,KiRHub,two_way_centered_experimental_target_geometry,-0.10876493152602275,-0.07092688090208069,0.03783805062394206
408,DAVIS,raw_experimental_target_geometry,0.11277145743941006,0.072958137052929,-0.039813320386481055
408,DAVIS,two_way_centered_experimental_target_geometry,-0.017605094761336152,0.013661553534796853,0.031266648296133
408,PKIS2,raw_experimental_target_geometry,-0.04484947097236984,-0.10979018226193758,-0.06494071128956774
408,PKIS2,two_way_centered_experimental_target_geometry,-0.02736072292423905,-0.01804248842000289,0.009318234504236161
408,PKIS1,raw_experimental_target_geometry,0.06328123974858614,-0.03702362363150459,-0.10030486338009073
408,PKIS1,two_way_centered_experimental_target_geometry,-0.04692621606371951,-0.04345680956317495,0.0034694065005445585
408,KiRHub,raw_experimental_target_geometry,-0.09199000992883605,-0.031113560515599648,0.0608764494132364
408,KiRHub,two_way_centered_experimental_target_geometry,-0.036428768255717836,-0.028132285338127172,0.008296482917590664
409,DAVIS,raw_experimental_target_geometry,-0.08086271525235428,-0.029066558193039316,0.051796157059314965
409,DAVIS,two_way_centered_experimental_target_geometry,-0.08259654371530922,-0.07426856845429455,0.00832797526101467
409,PKIS2,raw_experimental_target_geometry,-0.0476732844327223,-0.11414837267689294,-0.06647508824417064
409,PKIS2,two_way_centered_experimental_target_geometry,-0.06925778670060842,-0.09081254619970522,-0.0215547594990968
409,PKIS1,raw_experimental_target_geometry,-0.019725579218552492,-0.022491656715960935,-0.002766077497408443
409,PKIS1,two_way_centered_experimental_target_geometry,0.033564714578768036,-0.00985272955512691,-0.04341744413389495
409,KiRHub,raw_experimental_target_geometry,-0.09720899106404757,-0.03401085611060811,0.06319813495343946
409,KiRHub,two_way_centered_experimental_target_geometry,-0.056951278720361126,-0.07733907193813505,-0.020387793217773925
410,DAVIS,raw_experimental_target_geometry,0.09061484426598786,0.03913710979018226,-0.051477734475805594
410,DAVIS,two_way_centered_experimental_target_geometry,0.05613072821670232,0.06905483604298705,0.012924107826284732
410,PKIS2,raw_experimental_target_geometry,-0.04037580863152647,-0.08762132206607269,-0.04724551343454622
410,PKIS2,two_way_centered_experimental_target_geometry,0.014658811076557015,0.017048730027512064,0.0023899189509550486
410,PKIS1,raw_experimental_target_geometry,0.01986554518932585,-0.016508111465399974,-0.03637365665472582
410,PKIS1,two_way_centered_experimental_target_geometry,0.04243155882726013,0.0035962506615579088,-0.03883530816570222
410,KiRHub,raw_experimental_target_geometry,0.06649345877783465,0.10096357823004283,0.03447011945220818
410,KiRHub,two_way_centered_experimental_target_geometry,0.056104484597182314,0.049650303769895945,-0.006454180827286368
411,DAVIS,raw_experimental_target_geometry,0.04837136471195442,0.044847721397735185,-0.003523643314219234
411,DAVIS,two_way_centered_experimental_target_geometry,-0.025341713795833394,0.032411744894522525,0.05775345869035592
411,PKIS2,raw_experimental_target_geometry,0.19909721948851186,-0.021784828563555486,-0.22088204805206735
411,PKIS2,two_way_centered_experimental_target_geometry,0.04782024870203432,0.05535391707891019,0.007533668376875871
411,PKIS1,raw_experimental_target_geometry,0.0536970698998806,-0.040410800124219805,-0.0941078700241004
411,PKIS1,two_way_centered_experimental_target_geometry,-0.04571551041652998,-0.010143158944481626,0.035572351472048354
411,KiRHub,raw_experimental_target_geometry,0.03427679145507749,0.008607032415244045,-0.025669759039833446
411,KiRHub,two_way_centered_experimental_target_geometry,-0.03844777738412349,-0.006962432258657114,0.03148534512546638
412,DAVIS,raw_experimental_target_geometry,0.08236559986353317,0.06774790379089085,-0.014617696072642322
412,DAVIS,two_way_centered_experimental_target_geometry,0.11509489255424778,0.12644963193323625,0.011354739378988468
412,PKIS2,raw_experimental_target_geometry,0.09208273738447341,0.006759481601035748,-0.08532325578343766
412,PKIS2,two_way_centered_experimental_target_geometry,0.08967707226180638,0.08416066343870147,-0.005516408823104904
412,PKIS1,raw_experimental_target_geometry,0.10469367135115276,0.07012032699549922,-0.03457334435565354
412,PKIS1,two_way_centered_experimental_target_geometry,0.004771964816054097,0.013673800557239522,0.008901835741185426
412,KiRHub,raw_experimental_target_geometry,0.11431283269255164,0.10990915333709493,-0.004403679355456713
412,KiRHub,two_way_centered_experimental_target_geometry,0.11250902124421003,0.11185293075620992,-0.0006560904880001106
413,DAVIS,raw_experimental_target_geometry,-0.14482191517187387,-0.07131528647097675,0.07350662870089712
413,DAVIS,two_way_centered_experimental_target_geometry,-0.17767017893774578,-0.10266766392420845,0.07500251501353733
413,PKIS2,raw_experimental_target_geometry,-0.06999260804716853,-0.08731339693037132,-0.017320788883202792
413,PKIS2,two_way_centered_experimental_target_geometry,-0.13414601075113616,-0.08441960048463218,0.049726410266503984
413,PKIS1,raw_experimental_target_geometry,-0.03298210622542395,-0.04994598188315467,-0.01696387565773072
413,PKIS1,two_way_centered_experimental_target_geometry,-0.08701072051857392,-0.05564959519216891,0.03136112532640501
413,KiRHub,raw_experimental_target_geometry,-0.08932365818560364,-0.055178959615443494,0.03414469857016015
413,KiRHub,two_way_centered_experimental_target_geometry,-0.1194338376482218,-0.10385212595187797,0.015581711696343828
414,DAVIS,raw_experimental_target_geometry,0.09692206082396218,0.1047339115677501,0.007811850743787915
414,DAVIS,two_way_centered_experimental_target_geometry,0.06901634540102439,0.09841269841269842,0.029396353011674037
414,PKIS2,raw_experimental_target_geometry,0.05463834105333141,-0.04036706075835313,-0.09500540181168454
414,PKIS2,two_way_centered_experimental_target_geometry,0.021917796235790175,0.05133864329234955,0.029420847056559375
414,PKIS1,raw_experimental_target_geometry,0.08394896490790678,0.03787916562785674,-0.04606979928005004
414,PKIS1,two_way_centered_experimental_target_geometry,-0.03618557738149913,4.6363727818674086e-05,0.0362319411093178
414,KiRHub,raw_experimental_target_geometry,0.055439646236008874,0.08072099970694625,0.02528135347093738
414,KiRHub,two_way_centered_experimental_target_geometry,0.09439917420077244,0.11040603253334035,0.016006858332567903
415,DAVIS,raw_experimental_target_geometry,0.01340086691423148,0.043196122942609584,0.029795256028378105
415,DAVIS,two_way_centered_experimental_target_geometry,0.03557672540863503,0.03204958294514647,-0.003527142463488564
415,PKIS2,raw_experimental_target_geometry,-0.0907600589606652,-0.10612832255157967,-0.015368263590914463
415,PKIS2,two_way_centered_experimental_target_geometry,-0.05662585783831307,-0.05414671058099001,0.0024791472573230666
415,PKIS1,raw_experimental_target_geometry,0.020612613558328635,-0.014760286405367695,-0.03537289996369633
415,PKIS1,two_way_centered_experimental_target_geometry,-0.051992984205714986,-0.06187458174231391,-0.009881597536598924
415,KiRHub,raw_experimental_target_geometry,-0.012891740695543398,0.0034212931980912146,0.016313033893634612
415,KiRHub,two_way_centered_experimental_target_geometry,-0.0493668726790799,-0.05107445752251485,-0.001707584843434945
416,DAVIS,raw_experimental_target_geometry,-0.055478136877971554,0.04180696068268403,0.09728509756065559
416,DAVIS,two_way_centered_experimental_target_geometry,0.01524491857917044,0.03667020955530187,0.02142529097613143
416,PKIS2,raw_experimental_target_geometry,-0.04835036981633841,-0.0822273834673945,-0.03387701365105609
416,PKIS2,two_way_centered_experimental_target_geometry,0.0017836913400429524,0.014342138067682296,0.012558446727639344
416,PKIS1,raw_experimental_target_geometry,0.03859649122807018,0.05165006757732026,0.013053576349250084
416,PKIS1,two_way_centered_experimental_target_geometry,0.03730005642378197,0.043122640807953576,0.005822584384171603
416,KiRHub,raw_experimental_target_geometry,0.0947245950828205,0.10117527676083753,0.006450681678017031
416,KiRHub,two_way_centered_experimental_target_geometry,0.08770880079780605,0.08157304255402906,-0.00613575824377699
417,DAVIS,raw_experimental_target_geometry,0.04212188411692408,0.01049482344604968,-0.031627060670874396
417,DAVIS,two_way_centered_experimental_target_geometry,-0.08280299352219991,-0.03781093221710472,0.04499206130509519
417,PKIS2,raw_experimental_target_geometry,0.02343117829477708,-0.09732096384066624,-0.12075214213544333
417,PKIS2,two_way_centered_experimental_target_geometry,-0.054932269591955456,-0.04513815078708989,0.009794118804865568
417,PKIS1,raw_experimental_target_geometry,0.06273187331330071,-0.009459075262326849,-0.07219094857562756
417,PKIS1,two_way_centered_experimental_target_geometry,-0.07311035004614504,-0.08719967457911797,-0.01408932453297293
417,KiRHub,raw_experimental_target_geometry,0.06889737432586703,0.03311332432302397,-0.03578405000284306
417,KiRHub,two_way_centered_experimental_target_geometry,-0.0751241104506467,-0.07352674880919577,0.0015973616414509256
418,DAVIS,raw_experimental_target_geometry,0.077123874258071,0.11620237329799195,0.039078499039920944
418,DAVIS,two_way_centered_experimental_target_geometry,0.26781351283969085,0.19487899504432984,-0.072934517795361
418,PKIS2,raw_experimental_target_geometry,0.000975387858826823,-0.03381490375152541,-0.034790291610352235
418,PKIS2,two_way_centered_experimental_target_geometry,0.21337024935812485,0.13545819172713636,-0.07791205763098849
418,PKIS1,raw_experimental_target_geometry,0.029958841256719465,0.032791402590245246,0.0028325613335257807
418,PKIS1,two_way_centered_experimental_target_geometry,0.15554505810774755,0.09199700822737474,-0.06354804988037281
418,KiRHub,raw_experimental_target_geometry,0.0289353400954393,0.05346437647346989,0.02452903637803059
418,KiRHub,two_way_centered_experimental_target_geometry,0.16456761449872503,0.1016161695687736,-0.06295144492995143
419,DAVIS,raw_experimental_target_geometry,0.021546886413240787,0.021811072183075493,0.0002641857698347065
419,DAVIS,two_way_centered_experimental_target_geometry,-0.0003542888635200567,0.022537145656462275,0.02289143451998233
419,PKIS2,raw_experimental_target_geometry,0.014800526621965036,-0.07971674386664743,-0.09451727048861247
419,PKIS2,two_way_centered_experimental_target_geometry,0.00589344215687561,-0.0020513762591469952,-0.007944818416022605
419,PKIS1,raw_experimental_target_geometry,0.030193284257764838,-0.004726475875552757,-0.034919760133317594
419,PKIS1,two_way_centered_experimental_target_geometry,-0.007567785082251879,-0.008600034116705376,-0.0010322490344534963
419,KiRHub,raw_experimental_target_geometry,0.03344399392897602,0.009607789106273539,-0.023836204822702482
419,KiRHub,two_way_centered_experimental_target_geometry,0.05039212341499474,0.03292786941174927,-0.017464254003245465
420,DAVIS,raw_experimental_target_geometry,-0.00384818940894995,0.04292843802350554,0.04677662743245549
420,DAVIS,two_way_centered_experimental_target_geometry,-0.016137201642850582,-0.0011311000013121812,0.015006101641538401
420,PKIS2,raw_experimental_target_geometry,0.0118752378328019,-0.021700848981091477,-0.033576086813893374
420,PKIS2,two_way_centered_experimental_target_geometry,0.06020548754084164,0.041848950473916034,-0.018356537066925603
420,PKIS1,raw_experimental_target_geometry,0.07037401531752593,0.0485778145188451,-0.02179620079868083
420,PKIS1,two_way_centered_experimental_target_geometry,0.14559522716039663,0.08125287039588501,-0.06434235676451162
420,KiRHub,raw_experimental_target_geometry,0.09410874481141772,0.0951217485248899,0.0010130037134721825
420,KiRHub,two_way_centered_experimental_target_geometry,0.12018615474112856,0.07757001578991109,-0.04261613895121748
421,DAVIS,raw_experimental_target_geometry,0.10033373136156273,0.08366378424245606,-0.016669947119106673
421,DAVIS,two_way_centered_experimental_target_geometry,0.02011223521281389,0.033757167788581406,0.013644932575767516
421,PKIS2,raw_experimental_target_geometry,0.058133991173395974,-0.07953478810464207,-0.13766877927803806
421,PKIS2,two_way_centered_experimental_target_geometry,0.08654008494184853,0.059265965962025484,-0.02727411897982305
421,PKIS1,raw_experimental_target_geometry,-0.0023628005441177114,-0.029570435687823405,-0.027207635143705694
421,PKIS1,two_way_centered_experimental_target_geometry,0.0170732240723974,0.011037191582796434,-0.006036032489600964
421,KiRHub,raw_experimental_target_geometry,0.04790947700840233,0.03028076298949818,-0.017628714018904153
421,KiRHub,two_way_centered_experimental_target_geometry,0.04941411119421591,0.03137074798689569,-0.018043363207320223
422,DAVIS,raw_experimental_target_geometry,0.10017452006980802,0.055504380497491554,-0.04467013957231647
422,DAVIS,two_way_centered_experimental_target_geometry,0.08293596119443461,0.0845875596495602,0.0016515984551255941
422,PKIS2,raw_experimental_target_geometry,0.0893359052080463,-0.02626024047903354,-0.11559614568707983
422,PKIS2,two_way_centered_experimental_target_geometry,0.10277263840228845,0.061335712754836486,-0.041436925647451966
422,PKIS1,raw_experimental_target_geometry,0.19779203681105034,0.03946952897076899,-0.15832250784028135
422,PKIS1,two_way_centered_experimental_target_geometry,0.1431948107616336,0.08322464100915467,-0.05997016975247893
422,KiRHub,raw_experimental_target_geometry,0.1338730771081281,0.09302750768719356,-0.040845569420934535
422,KiRHub,two_way_centered_experimental_target_geometry,0.10028474327179206,0.06791761253045353,-0.032367130741338526
423,DAVIS,raw_experimental_target_geometry,0.1559877004903183,0.07878597016100462,-0.07720173032931367
423,DAVIS,two_way_centered_experimental_target_geometry,0.07332904687547841,0.10041071264548806,0.027081665770009658
423,PKIS2,raw_experimental_target_geometry,0.20151863078289092,-0.02065460334956064,-0.22217323413245157
423,PKIS2,two_way_centered_experimental_target_geometry,0.1454972509808553,0.11398041351196493,-0.03151683746889038
423,PKIS1,raw_experimental_target_geometry,0.12120265760387007,0.02715777226661768,-0.09404488533725239
423,PKIS1,two_way_centered_experimental_target_geometry,0.09404051140066573,0.07769248601433779,-0.016348025386327944
423,KiRHub,raw_experimental_target_geometry,0.14176890743438003,0.055065237264190145,-0.08670367017018989
423,KiRHub,two_way_centered_experimental_target_geometry,0.11335056664348482,0.10893638984022011,-0.0044141768032647105
424,DAVIS,raw_experimental_target_geometry,-0.10955748883552688,-0.004691484382859418,0.10486600445266746
424,DAVIS,two_way_centered_experimental_target_geometry,0.02084880613400867,0.022965791441955676,0.0021169853079470065
424,PKIS2,raw_experimental_target_geometry,-0.10342697931565388,-0.09058335192256384,0.012843627393090043
424,PKIS2,two_way_centered_experimental_target_geometry,-0.025030289510862676,-0.018959265528568373,0.006071023982294303
424,PKIS1,raw_experimental_target_geometry,-0.04056126354280116,0.01137835863655649,0.051939622179357645
424,PKIS1,two_way_centered_experimental_target_geometry,0.0545281178513474,0.014669308524365016,-0.03985880932698239
424,KiRHub,raw_experimental_target_geometry,-0.08336110783065868,0.007620272321291887,0.09098138015195058
424,KiRHub,two_way_centered_experimental_target_geometry,-0.03824832587577146,-0.04804769340454102,-0.00979936752876956
425,DAVIS,raw_experimental_target_geometry,0.10359843762985126,0.012793764516002048,-0.09080467311384921
425,DAVIS,two_way_centered_experimental_target_geometry,-0.06833401129350428,-0.023137249756153038,0.045196761537351235
425,PKIS2,raw_experimental_target_geometry,0.07485642553154265,-0.08912595625188628,-0.16398238178342894
425,PKIS2,two_way_centered_experimental_target_geometry,-0.01143434502486583,-0.021340436606350086,-0.009906091581484255
425,PKIS1,raw_experimental_target_geometry,0.09875386546645848,-0.04212538326619342,-0.1408792487326519
425,PKIS1,two_way_centered_experimental_target_geometry,0.018497377825016297,0.0030171414574831495,-0.015480236367533148
425,KiRHub,raw_experimental_target_geometry,0.08357280636145338,-0.01882454828169901,-0.10239735464315239
425,KiRHub,two_way_centered_experimental_target_geometry,-0.03929282193266762,-0.05145236564360291,-0.012159543710935285
426,DAVIS,raw_experimental_target_geometry,-0.15415064712391802,-0.05171130268953361,0.1024393444343844
426,DAVIS,two_way_centered_experimental_target_geometry,-0.08811120296377943,-0.04944385396300525,0.03866734900077418
426,PKIS2,raw_experimental_target_geometry,-0.19475477524526852,-0.17474489014858266,0.02000988509668586
426,PKIS2,two_way_centered_experimental_target_geometry,-0.1120226394957726,-0.08041832329514888,0.03160431620062372
426,PKIS1,raw_experimental_target_geometry,-0.23375804257589877,-0.12423642002038256,0.10952162255551622
426,PKIS1,two_way_centered_experimental_target_geometry,-0.11004212100932961,-0.06939950224601645,0.04064261876331317
426,KiRHub,raw_experimental_target_geometry,-0.19955560804279462,-0.07471995871003864,0.12483564933275598
426,KiRHub,two_way_centered_experimental_target_geometry,-0.09226119399720945,-0.07315583898664638,0.01910535501056307
427,DAVIS,raw_experimental_target_geometry,0.07878771973563929,0.008918456700214761,-0.06986926303542453
427,DAVIS,two_way_centered_experimental_target_geometry,-0.006582774562934387,0.026284734523918878,0.032867509086853264
427,PKIS2,raw_experimental_target_geometry,0.13238243951939185,-0.07133278221732342,-0.20371522173671527
427,PKIS2,two_way_centered_experimental_target_geometry,-0.027276743341775034,-0.021889803041635507,0.005386940300139528
427,PKIS1,raw_experimental_target_geometry,0.12226989813101691,-0.00528633975864618,-0.12755623788966308
427,PKIS1,two_way_centered_experimental_target_geometry,0.031641932055269065,0.047412597812156926,0.01577066575688786
427,KiRHub,raw_experimental_target_geometry,0.06012850625691629,0.0006692122977601071,-0.05945929395915618
427,KiRHub,two_way_centered_experimental_target_geometry,-0.05137363478504289,-0.013624812467468848,0.037748822317574045
428,DAVIS,raw_experimental_target_geometry,0.029222270335524683,-0.003676731094752589,-0.03289900143027727
428,DAVIS,two_way_centered_experimental_target_geometry,-0.074907163195948,0.0033915504293018767,0.07829871362524989
428,PKIS2,raw_experimental_target_geometry,0.1305821272203196,-0.053151202613864516,-0.1837333298341841
428,PKIS2,two_way_centered_experimental_target_geometry,-0.08495497032284027,-0.029659663994191413,0.05529530632864886
428,PKIS1,raw_experimental_target_geometry,0.0075100491193078696,-0.05954764747820687,-0.06705769659751475
428,PKIS1,two_way_centered_experimental_target_geometry,-0.16084626925078843,-0.0930152606647509,0.06783100858603754
428,KiRHub,raw_experimental_target_geometry,0.18186740848631178,0.08507044224872827,-0.0967969662375835
428,KiRHub,two_way_centered_experimental_target_geometry,-0.04355303616808164,0.0012815634198935384,0.04483459958797518
429,DAVIS,raw_experimental_target_geometry,-0.07519759258530272,-0.0489119832740665,0.02628560931123622
429,DAVIS,two_way_centered_experimental_target_geometry,-0.07081665770009667,0.00037528375913606013,0.07119194145923273
429,PKIS2,raw_experimental_target_geometry,0.07617035608217754,-0.08701072051857392,-0.16318107660075146
429,PKIS2,two_way_centered_experimental_target_geometry,-0.0703442725487366,-0.030049819137722145,0.04029445341101445
429,PKIS1,raw_experimental_target_geometry,0.0330695849571573,-0.023604386183609116,-0.056673971140766416
429,PKIS1,two_way_centered_experimental_target_geometry,-0.009224632261281476,0.017482624536909467,0.026707256798190943
429,KiRHub,raw_experimental_target_geometry,0.03509384280946695,0.022054263057294195,-0.013039579752172757
429,KiRHub,two_way_centered_experimental_target_geometry,-0.08218364410152781,-0.0222974539315129,0.05988619017001491
430,DAVIS,raw_experimental_target_geometry,0.0015859894063255872,0.04170898450314268,0.04012299509681709
430,DAVIS,two_way_centered_experimental_target_geometry,0.015556342864141157,0.032107318908090474,0.01655097604394932
430,PKIS2,raw_experimental_target_geometry,0.060226482436457646,-0.03566420414036838,-0.09589068657682603
430,PKIS2,two_way_centered_experimental_target_geometry,0.0262042540907242,0.01897676127491504,-0.007227492815809158
430,PKIS1,raw_experimental_target_geometry,0.06765867548452283,-0.006236358785270331,-0.07389503426979316
430,PKIS1,two_way_centered_experimental_target_geometry,0.012949476658487407,0.006685999466379737,-0.00626347719210767
430,KiRHub,raw_experimental_target_geometry,0.006876703101558434,0.008719005191862729,0.001842302090304295
430,KiRHub,two_way_centered_experimental_target_geometry,0.0021703473343043476,0.0017364528249069445,-0.00043389450939740315
431,DAVIS,raw_experimental_target_geometry,0.05834394012955601,0.06927878159622443,0.01093484146666842
431,DAVIS,two_way_centered_experimental_target_geometry,0.04127334041911061,0.059120751267348136,0.017847410848237523
431,PKIS2,raw_experimental_target_geometry,-0.022580885022328946,-0.07965725832906875,-0.05707637330673981
431,PKIS2,two_way_centered_experimental_target_geometry,0.04332034274167094,0.030777642185743595,-0.012542700555927343
431,PKIS1,raw_experimental_target_geometry,0.0434603087124443,-0.035268800272933644,-0.07872910898537794
431,PKIS1,two_way_centered_experimental_target_geometry,0.05210845613160301,0.0339373739759521,-0.018171082155650914
431,KiRHub,raw_experimental_target_geometry,0.029245014805775345,0.019214703425229743,-0.010030311380545602
431,KiRHub,two_way_centered_experimental_target_geometry,-0.024106514103758525,-0.009789744868278901,0.014316769235479624
432,DAVIS,raw_experimental_target_geometry,0.15402292817558733,0.09404576012456974,-0.05997716805101759
432,DAVIS,two_way_centered_experimental_target_geometry,0.0929032878881322,0.08029585307072218,-0.012607434817410015
432,PKIS2,raw_experimental_target_geometry,-0.0002108237434773671,-0.07337278624134508,-0.07316196249786772
432,PKIS2,two_way_centered_experimental_target_geometry,0.04330459656995893,0.035440258587131006,-0.007864337982827922
432,PKIS1,raw_experimental_target_geometry,0.02388781727442516,-0.02436895029895857,-0.04825676757338373
432,PKIS1,two_way_centered_experimental_target_geometry,0.07223031400490756,0.03541576454224567,-0.0368145494626619
432,KiRHub,raw_experimental_target_geometry,0.019874293062499184,0.03454797552345087,0.014673682460951683
432,KiRHub,two_way_centered_experimental_target_geometry,0.026543671569849586,0.00777248531450791,-0.018771186255341674
433,DAVIS,raw_experimental_target_geometry,-0.023025276979534354,-0.020630109304675303,0.0023951676748590507
433,DAVIS,two_way_centered_experimental_target_geometry,-0.08204017898148513,-0.03207057784076247,0.049969601140722665
433,PKIS2,raw_experimental_target_geometry,0.008034921509707953,-0.061181750186985795,-0.06921667169669375
433,PKIS2,two_way_centered_experimental_target_geometry,-0.021384175972216757,-0.009705765285814889,0.011678410686401868
433,PKIS1,raw_experimental_target_geometry,-0.004943423130251458,-0.06171886959982854,-0.05677544646957708
433,PKIS1,two_way_centered_experimental_target_geometry,-0.04727263184138357,-0.03565370669256038,0.011618925148823192
433,KiRHub,raw_experimental_target_geometry,-0.07297913194854502,-0.024174747514510538,0.04880438443403448
433,KiRHub,two_way_centered_experimental_target_geometry,-0.10737576926609721,-0.08076298949817827,0.02661277976791894
434,DAVIS,raw_experimental_target_geometry,0.043003669732796214,0.02130719468829141,-0.021696475044504802
434,DAVIS,two_way_centered_experimental_target_geometry,-0.02895283584178597,0.010463331102625675,0.03941616694441165
434,PKIS2,raw_experimental_target_geometry,-0.03439576253023484,-0.06498882459202107,-0.030593062061786233
434,PKIS2,two_way_centered_experimental_target_geometry,-0.04991273996509599,-0.0424543032975108,0.007458436667585187
434,PKIS1,raw_experimental_target_geometry,0.028566179847524575,-0.02270685439602497,-0.051273034243549544
434,PKIS1,two_way_centered_experimental_target_geometry,-0.09235042230357746,-0.09018969762976377,0.002160724673813688
434,KiRHub,raw_experimental_target_geometry,-0.002291067984096367,0.042597768417553486,0.044888836401649854
434,KiRHub,two_way_centered_experimental_target_geometry,-0.03812935480061411,-0.035289795168549645,0.0028395596320644617
435,DAVIS,raw_experimental_target_geometry,-0.024582398404387938,0.027208509931023025,0.05179090833541096
435,DAVIS,two_way_centered_experimental_target_geometry,-0.016273668464354605,0.008505557086433363,0.024779225550787966
435,PKIS2,raw_experimental_target_geometry,-0.053217686449981864,-0.013764778438242205,0.03945290801173966
435,PKIS2,two_way_centered_experimental_target_geometry,-0.019148219589112402,0.0065512822195103815,0.025699501808622783
435,PKIS1,raw_experimental_target_geometry,-0.10133448805259224,-0.055544620714088895,0.04578986733850334
435,PKIS1,two_way_centered_experimental_target_geometry,-0.04240531520774012,-0.042573274372668155,-0.0001679591649280318
435,KiRHub,raw_experimental_target_geometry,-0.06577438360298653,0.029666662292730083,0.09544104589571661
435,KiRHub,two_way_centered_experimental_target_geometry,-0.03518482069046963,-0.030112803824570152,0.005072016865899479
436,DAVIS,raw_experimental_target_geometry,-0.01776780520236018,0.024529911165347928,0.042297716367708106
436,DAVIS,two_way_centered_experimental_target_geometry,-0.010664532185612372,-0.004170111141728668,0.006494421043883704
436,PKIS2,raw_experimental_target_geometry,0.03525480367585632,-0.08128086359003969,-0.11653566726589601
436,PKIS2,two_way_centered_experimental_target_geometry,-0.06491884160663439,-0.061573654905151196,0.003345186701483191
436,PKIS1,raw_experimental_target_geometry,-0.004380060097888701,-0.052370892326803045,-0.04799083222891434
436,PKIS1,two_way_centered_experimental_target_geometry,-0.032565707462373215,-0.04574350361068466,-0.013177796148311445
436,KiRHub,raw_experimental_target_geometry,-9.535181758934862e-05,-0.029951842958180794,-0.029856491140591447
436,KiRHub,two_way_centered_experimental_target_geometry,-0.04300716888206555,-0.07122955731387808,-0.028222388431812524
437,DAVIS,raw_experimental_target_geometry,0.10571017421389425,0.08652608834477118,-0.01918408586912307
437,DAVIS,two_way_centered_experimental_target_geometry,0.08043581904149553,0.08380025106396008,0.0033644320224645446
437,PKIS2,raw_experimental_target_geometry,0.004593508203318069,-0.05776658050011592,-0.062360088703433986
437,PKIS2,two_way_centered_experimental_target_geometry,0.07137477200855542,0.060403189474559,-0.010971582533996424
437,PKIS1,raw_experimental_target_geometry,0.042994921859622885,0.006810219265441091,-0.03618470259418179
437,PKIS1,two_way_centered_experimental_target_geometry,0.09448840250714045,0.0714657498895581,-0.02302265261758235
437,KiRHub,raw_experimental_target_geometry,0.08565130102743772,0.0774527942893884,-0.008198506738049324
437,KiRHub,two_way_centered_experimental_target_geometry,0.09040314573519315,0.06797534849339755,-0.022427797241795597
438,DAVIS,raw_experimental_target_geometry,0.08861857960783284,0.07616860650754285,-0.012449973100289988
