dataset,fold,pilot_ligands,surface,training_outcome,random_panel_draw,common_omitted_targets,total_targets,designed_panel_indices,random_panel_indices,designed_mean_r2,random_mean_r2,designed_minus_random_mean_r2,designed_benefit_mean_r2,designed_median_r2,random_median_r2,designed_minus_random_median_r2,designed_benefit_median_r2,designed_mean_rmse,random_mean_rmse,designed_minus_random_mean_rmse,designed_benefit_mean_rmse,designed_median_rmse,random_median_rmse,designed_minus_random_median_rmse,designed_benefit_median_rmse,designed_mean_pearson,random_mean_pearson,designed_minus_random_mean_pearson,designed_benefit_mean_pearson,designed_median_pearson,random_median_pearson,designed_minus_random_median_pearson,designed_benefit_median_pearson,designed_mean_spearman,random_mean_spearman,designed_minus_random_mean_spearman,designed_benefit_mean_spearman,designed_median_spearman,random_median_spearman,designed_minus_random_median_spearman,designed_benefit_median_spearman,designed_mean_equal_budget_lower_5pct_overlap,random_mean_equal_budget_lower_5pct_overlap,designed_minus_random_mean_equal_budget_lower_5pct_overlap,designed_benefit_mean_equal_budget_lower_5pct_overlap,designed_median_equal_budget_lower_5pct_overlap,random_median_equal_budget_lower_5pct_overlap,designed_minus_random_median_equal_budget_lower_5pct_overlap,designed_benefit_median_equal_budget_lower_5pct_overlap
DOCKSTRING-58,4,500,raw_row_centered_residual,raw_then_derived_residual,0,43,58,7|9|20|25|31|33|43|57,0|1|5|41|52|55|56|57,0.22354751756257804,0.18259323642882269,0.040954281133755349,0.040954281133755349,0.21656850142044382,0.17694357625064538,0.039624925169798431,0.039624925169798431,0.86621174591376504,0.88922163334763771,-0.023009887433872667,0.023009887433872667,0.8679712771263024,0.88945894580182594,-0.021487668675523541,0.021487668675523541,0.45613359896187589,0.40822666592635853,0.047906933035517352,0.047906933035517352,0.46805885871250369,0.4238873130896495,0.044171545622854191,0.044171545622854191,0.44714682663554023,0.40508618791075945,0.042060638724780774,0.042060638724780774,0.45868076623501824,0.41863822539221407,0.040042540842804175,0.040042540842804175,0.22372093023255815,0.18976744186046512,0.033953488372093027,0.033953488372093027,0.23333333333333334,0.17999999999999999,0.053333333333333344,0.053333333333333344
DOCKSTRING-58,4,500,raw_row_centered_residual,raw_then_derived_residual,1,43,58,7|9|20|25|31|33|43|57,0|2|20|24|34|44|51|54,0.21834851010317355,0.16747216874822299,0.050876341354950561,0.050876341354950561,0.21656850142044382,0.1482384928085142,0.068330008611929616,0.068330008611929616,0.87094570457321552,0.89933447056261995,-0.02838876598940443,0.02838876598940443,0.86929324015312637,0.91231440353487381,-0.04302116338174744,0.04302116338174744,0.4527020874030514,0.39314765125806383,0.059554436144987566,0.059554436144987566,0.46805885871250369,0.38994092681203596,0.07811793190046773,0.07811793190046773,0.4425987985398106,0.38704545114067695,0.055553347399133646,0.055553347399133646,0.45868076623501824,0.37207617081665262,0.086604595418365626,0.086604595418365626,0.22806201550387592,0.18899224806201548,0.039069767441860442,0.039069767441860442,0.23333333333333334,0.19333333333333333,0.040000000000000008,0.040000000000000008
DOCKSTRING-58,4,500,raw_row_centered_residual,raw_then_derived_residual,2,43,58,7|9|20|25|31|33|43|57,0|3|9|21|32|42|45|54,0.2202709701782683,0.14998813773364544,0.070282832444622856,0.070282832444622856,0.20909639787860224,0.13200143641276718,0.077094961465835055,0.077094961465835055,0.87147256947326202,0.91168728240045471,-0.040214712927192697,0.040214712927192697,0.8766338961156257,0.91588563800009537,-0.039251741884469671,0.039251741884469671,0.45280048396125777,0.37193981656142427,0.080860667399833497,0.080860667399833497,0.45934438504753577,0.36543350555279641,0.093910879494739363,0.093910879494739363,0.43899657968207678,0.36028356031530839,0.078713019366768389,0.078713019366768389,0.44676609770667847,0.35257680521545243,0.09418929249122604,0.09418929249122604,0.21906976744186044,0.18511627906976741,0.033953488372093027,0.033953488372093027,0.23333333333333334,0.17999999999999999,0.053333333333333344,0.053333333333333344
DOCKSTRING-58,5,500,raw,raw_outcome,0,43,58,13|17|20|25|28|31|33|43,0|3|7|14|17|48|49|57,0.69162518288609987,0.6604913456031023,0.031133837282997567,0.031133837282997567,0.7287705605816337,0.71553683802228218,0.013233722559351513,0.013233722559351513,0.54130704877938807,0.56569622665755848,-0.024389177878170409,0.024389177878170409,0.51372502853668278,0.51874858740294738,-0.0050235588662645991,0.0050235588662645991,0.82759670503915972,0.80402642746354747,0.023570277575612253,0.023570277575612253,0.85468093604541528,0.84646355968465847,0.0082173763607568118,0.0082173763607568118,0.81782289220755766,0.79491269979412638,0.022910192413431285,0.022910192413431285,0.84475702618566284,0.83644539343580326,0.0083116327498595766,0.0083116327498595766,0.46744186046511632,0.4536434108527132,0.013798449612403119,0.013798449612403119,0.47333333333333333,0.49333333333333335,-0.020000000000000018,-0.020000000000000018
DOCKSTRING-58,5,500,raw,raw_outcome,1,42,58,13|17|20|25|28|31|33|43,0|4|8|9|10|46|51|56,0.69351382167772535,0.66265853385789864,0.030855287819826716,0.030855287819826716,0.7246600862042053,0.72063206824098058,0.0040280179632247171,0.0040280179632247171,0.53969346285106978,0.56225038233788238,-0.022556919486812599,0.022556919486812599,0.51382642588213123,0.5316316844837855,-0.017805258601654272,0.017805258601654272,0.82898870587454676,0.80177350297969563,0.027215202894851132,0.027215202894851132,0.85269705780598182,0.84925854690932667,0.0034385108966551448,0.0034385108966551448,0.81920381723098179,0.79079489462119901,0.028408922609782783,0.028408922609782783,0.84339985236401938,0.83819171273179416,0.0052081396322252171,0.0052081396322252171,0.46619047619047621,0.45841269841269833,0.0077777777777778834,0.0077777777777778834,0.47333333333333333,0.5,-0.026666666666666672,-0.026666666666666672
DOCKSTRING-58,5,500,raw,raw_outcome,2,42,58,13|17|20|25|28|31|33|43,0|5|9|10|29|44|45|50,0.6990334066389382,0.6588209092626558,0.040212497376282408,0.040212497376282408,0.72591981814430584,0.71272270380969061,0.013197114334615234,0.013197114334615234,0.53461794762669457,0.56728409430272242,-0.032666146676027852,0.032666146676027852,0.51183797725478819,0.52316649721096309,-0.011328519956174898,0.011328519956174898,0.83234464317811518,0.8033148444454693,0.029029798732645884,0.029029798732645884,0.85269705780598182,0.84490632853236147,0.0077907292736203448,0.0077907292736203448,0.823089528679676,0.78834288072026004,0.034746647959415955,0.034746647959415955,0.84339985236401938,0.8299143792685868,0.013485473095432576,0.013485473095432576,0.46920634920634924,0.44301587301587297,0.026190476190476264,0.026190476190476264,0.47333333333333333,0.47333333333333333,0,0
DOCKSTRING-58,5,500,raw_row_centered_residual,raw_then_derived_residual,0,43,58,13|17|20|25|28|31|33|43,0|3|7|14|17|48|49|57,0.2211584873550608,0.17724438347534618,0.043914103879714617,0.043914103879714617,0.20315780864058985,0.17491297906429693,0.028244829576292929,0.028244829576292929,0.88369480299584346,0.90974350953949579,-0.026048706543652322,0.026048706543652322,0.89957035175000843,0.92631308911498444,-0.02674273736497601,0.02674273736497601,0.45607693068543842,0.40666654482910736,0.049410385856331063,0.049410385856331063,0.45591993319498858,0.42032189998010516,0.035598033214883418,0.035598033214883418,0.44512040922494717,0.40798147162918424,0.037138937595762922,0.037138937595762922,0.42454266570546134,0.43227566852542992,-0.0077330028199685819,-0.0077330028199685819,0.23255813953488372,0.18108527131782948,0.051472868217054241,0.051472868217054241,0.21333333333333335,0.18666666666666668,0.026666666666666672,0.026666666666666672
DOCKSTRING-58,5,500,raw_row_centered_residual,raw_then_derived_residual,1,42,58,13|17|20|25|28|31|33|43,0|4|8|9|10|46|51|56,0.22632666342976521,0.15420138304416256,0.072125280385602647,0.072125280385602647,0.19427705386414029,0.14195657121892019,0.052320482645220101,0.052320482645220101,0.87932096469848664,0.92184718582540781,-0.042526221126921171,0.042526221126921171,0.89578662081547944,0.92396289120804709,-0.028176270392567648,0.028176270392567648,0.46254782015426521,0.38243796535834529,0.080109854795919921,0.080109854795919921,0.44423478750325351,0.38137503581955862,0.062859751683694898,0.062859751683694898,0.45134566268465082,0.37841768924186825,0.072927973442782568,0.072927973442782568,0.42406199473469647,0.37274790796557683,0.051314086769119638,0.051314086769119638,0.2307936507936508,0.18047619047619046,0.050317460317460344,0.050317460317460344,0.21333333333333335,0.18666666666666668,0.026666666666666672,0.026666666666666672
DOCKSTRING-58,5,500,raw_row_centered_residual,raw_then_derived_residual,2,42,58,13|17|20|25|28|31|33|43,0|5|9|10|29|44|45|50,0.23166552562317452,0.14963139875294162,0.082034126870232899,0.082034126870232899,0.20213496667647113,0.12587473989243514,0.076260226784035989,0.076260226784035989,0.87717538632248182,0.92432030511862262,-0.0471449187961408,0.0471449187961408,0.88164477373048766,0.93931513758356511,-0.057670363853077444,0.057670363853077444,0.46806187701107593,0.36673841188031853,0.10132346513075741,0.10132346513075741,0.45637963091809874,0.36347892005709082,0.092900710861007929,0.092900710861007929,0.46095204611761165,0.35758777872904279,0.10336426738856885,0.10336426738856885,0.4456184712610064,0.33844510198528249,0.10717336927572391,0.10717336927572391,0.2365079365079365,0.18603174603174605,0.050476190476190452,0.050476190476190452,0.21333333333333335,0.20000000000000001,0.013333333333333336,0.013333333333333336
Docking-44,1,500,raw,raw_outcome,0,29,44,2|11|14|20|25|33|35|36,0|1|4|19|27|31|36|41,0.76869997743618079,0.76634352850079523,0.0023564489353855578,0.0023564489353855578,0.79948277743699803,0.81312145406207625,-0.013638676625078228,-0.013638676625078228,0.27052666111828527,0.2691615442248787,0.0013651168934065705,-0.0013651168934065705,0.23426436612917043,0.23501921922957833,-0.00075485310040790399,0.00075485310040790399,0.87701384016644557,0.87181829490387264,0.0051955452625729315,0.0051955452625729315,0.89788089526492221,0.90232548402752244,-0.0044445887626002323,-0.0044445887626002323,0.82110687769066748,0.82205884450869116,-0.00095196681802367511,-0.00095196681802367511,0.83479665266104175,0.86212019991896183,-0.027323547257920078,-0.027323547257920078,0.73960683209796962,0.73702868192072191,0.0025781501772477178,0.0025781501772477178,0.7570093457943925,0.76635514018691586,-0.0093457943925233655,-0.0093457943925233655
Docking-44,1,500,raw,raw_outcome,1,30,44,2|11|14|20|25|33|35|36,0|1|7|14|23|26|33|34,0.78254437559980827,0.77937871718060803,0.0031656584192002457,0.0031656584192002457,0.8179848055697464,0.82090337138057856,-0.0029185658108321633,-0.0029185658108321633,0.26189805940708483,0.26307212299139404,-0.0011740635843092151,0.0011740635843092151,0.22544176289582687,0.23045832742518768,-0.0050165645293608063,0.0050165645293608063,0.88544295309831789,0.88462335214100007,0.00081960095731781202,0.00081960095731781202,0.90643385204024862,0.90802392682308297,-0.0015900747828343498,-0.0015900747828343498,0.82888439037304795,0.83350494828210409,-0.0046205579090561333,-0.0046205579090561333,0.84815786472390819,0.86381934799200222,-0.015661483268094023,-0.015661483268094023,0.74953271028037372,0.73613707165109021,0.013395638629283502,0.013395638629283502,0.78037383177570097,0.7570093457943925,0.023364485981308469,0.023364485981308469
Docking-44,1,500,raw,raw_outcome,2,29,44,2|11|14|20|25|33|35|36,0|1|7|23|25|32|38|43,0.78921869853763982,0.79019691040674678,-0.00097821186910695967,-0.00097821186910695967,0.81878053751631108,0.8228310152880618,-0.0040504777717507157,-0.0040504777717507157,0.2493100695556609,0.24833869774650008,0.00097137180916082033,-0.00097137180916082033,0.22118475913949437,0.23130841682390643,-0.010123657684412063,0.010123657684412063,0.88955686203688389,0.89109901629922239,-0.0015421542623385021,-0.0015421542623385021,0.90796166193633399,0.90741139144792871,0.00055027048840528003,0.00055027048840528003,0.83362526231260592,0.83819982744773536,-0.0045745651351294381,-0.0045745651351294381,0.84833611885333904,0.85611563414018266,-0.007779515286843619,-0.007779515286843619,0.75990976474379612,0.75153077666774082,0.0083789880760553048,0.0083789880760553048,0.77570093457943923,0.7570093457943925,0.018691588785046731,0.018691588785046731
Docking-44,1,500,raw_row_centered_residual,raw_then_derived_residual,0,29,44,2|11|14|20|25|33|35|36,0|1|4|19|27|31|36|41,0.16801832453882143,0.13306724199886966,0.034951082539951772,0.034951082539951772,0.1837259797808527,0.11917900755568234,0.064546972225170363,0.064546972225170363,0.71352426668493496,0.72998549623283271,-0.016461229547897749,0.016461229547897749,0.73300477686343912,0.72623195435875321,0.0067728225046859158,-0.0067728225046859158,0.41287509263928163,0.38005812140455691,0.032816971234724712,0.032816971234724712,0.44226309413899367,0.35528620966633312,0.086976884472660554,0.086976884472660554,0.37349262443557663,0.34225162083908944,0.031241003596487182,0.031241003596487182,0.41229058358801779,0.33101525604392018,0.081275327544097609,0.081275327544097609,0.25652594263615858,0.24911376087657103,0.0074121817595875494,0.0074121817595875494,0.28971962616822428,0.27102803738317754,0.018691588785046731,0.018691588785046731
Docking-44,1,500,raw_row_centered_residual,raw_then_derived_residual,1,30,44,2|11|14|20|25|33|35|36,0|1|7|14|23|26|33|34,0.18919351815403662,0.18056816387516297,0.0086253542788736481,0.0086253542788736481,0.1905104650056445,0.18152273788391415,0.0089877271217303489,0.0089877271217303489,0.71018874953320743,0.71355056977579734,-0.003361820242589908,0.003361820242589908,0.6992689097838608,0.70336614274592191,-0.0040972329620611037,0.0040972329620611037,0.44346903002941057,0.43958121832024805,0.0038878117091625253,0.0038878117091625253,0.45018719133290269,0.44952338895351396,0.00066380237938873377,0.00066380237938873377,0.40556153191310845,0.40205055190073469,0.0035109800123737656,0.0035109800123737656,0.4222490267343888,0.42699829819229762,-0.0047492714579088213,-0.0047492714579088213,0.28442367601246105,0.27694704049844232,0.0074766355140187257,0.0074766355140187257,0.28971962616822428,0.28037383177570091,0.0093457943925233655,0.0093457943925233655
Docking-44,1,500,raw_row_centered_residual,raw_then_derived_residual,2,29,44,2|11|14|20|25|33|35|36,0|1|7|23|25|32|38|43,0.16389002507857084,0.13608131028667117,0.027808714791899669,0.027808714791899669,0.17444333234740295,0.12106361911573005,0.053379713231672898,0.053379713231672898,0.71864228250732287,0.73226381027313781,-0.013621527765814934,0.013621527765814934,0.70698200512758924,0.7352591072147231,-0.028277102087133854,0.028277102087133854,0.411911811526111,0.37612121029187151,0.035790601234239494,0.035790601234239494,0.43801377217496085,0.39736027370748994,0.040653498467470905,0.040653498467470905,0.36879288351838885,0.32834148875700364,0.040451394761385207,0.040451394761385207,0.39049510077112354,0.34591774202708525,0.044577358744038287,0.044577358744038287,0.27811795037060905,0.25942636158556232,0.018691588785046731,0.018691588785046731,0.28971962616822428,0.27102803738317754,0.018691588785046731,0.018691588785046731
Docking-44,2,500,raw,raw_outcome,0,29,44,2|14|20|25|27|30|33|36,0|1|4|6|13|17|27|40,0.89786376052626105,0.89290287045769556,0.0049608900685654822,0.0049608900685654822,0.92644878138858267,0.92103141860231197,0.0054173627862706963,0.0054173627862706963,0.33921710235835661,0.34348193126890952,-0.0042648289105529091,0.0042648289105529091,0.30461942796499658,0.3171304713368383,-0.012511043371841724,0.012511043371841724,0.9459515842232189,0.94272868453554204,0.0032228996876768612,0.0032228996876768612,0.96269705628849367,0.95973013192262668,0.0029669243658669853,0.0029669243658669853,0.93409244813687431,0.93110501562089099,0.0029874325159833237,0.0029874325159833237,0.9536436785786051,0.95097498172503503,0.0026686968535700739,0.0026686968535700739,0.53855094924447888,0.51685393258426959,0.02169701666020929,0.02169701666020929,0.5617977528089888,0.5280898876404494,0.033707865168539408,0.033707865168539408
Docking-44,2,500,raw,raw_outcome,1,30,44,2|14|20|25|27|30|33|36,0|1|5|20|22|25|26|42,0.89642545651095196,0.88830042346803317,0.0081250330429187834,0.0081250330429187834,0.92923633118696469,0.92625063552389886,0.0029856956630658349,0.0029856956630658349,0.33892956289306525,0.34702058886622994,-0.0080910259731646894,0.0080910259731646894,0.30052518016199026,0.3068965293140139,-0.006371349152023642,0.006371349152023642,0.94515943904870858,0.93952694730188291,0.0056324917468256741,0.0056324917468256741,0.9640449009881904,0.96247245946739812,0.0015724415207922782,0.0015724415207922782,0.93294232951145983,0.92724861821008464,0.0056937113013751928,0.0056937113013751928,0.95607897911283457,0.9521668513628887,0.0039121277499458706,0.0039121277499458706,0.54456928838951302,0.52247191011235961,0.022097378277153412,0.022097378277153412,0.56741573033707859,0.5393258426966292,0.028089887640449396,0.028089887640449396
Docking-44,2,500,raw,raw_outcome,2,29,44,2|14|20|25|27|30|33|36,0|2|18|21|23|28|31|40,0.9009955807208061,0.89515847320549402,0.0058371075153120788,0.0058371075153120788,0.92644878138858267,0.92467199115654819,0.0017767902320344753,0.0017767902320344753,0.33190203958402653,0.34117147334778503,-0.0092694337637584945,0.0092694337637584945,0.30300239745205682,0.30952783287794283,-0.006525435425886017,0.006525435425886017,0.94752719610446789,0.94432641623861047,0.0032007798658574282,0.0032007798658574282,0.96269705628849367,0.96168283239610253,0.0010142238923911417,0.0010142238923911417,0.93556378465651513,0.93247223910948773,0.0030915455470273967,0.0030915455470273967,0.95579002516070311,0.94951015681641227,0.0062798683442908398,0.0062798683442908398,0.54784967067028278,0.50716776443239053,0.040681906237892251,0.040681906237892251,0.5730337078651685,0.5280898876404494,0.0449438202247191,0.0449438202247191
Docking-44,2,500,raw_row_centered_residual,raw_then_derived_residual,0,29,44,2|14|20|25|27|30|33|36,0|1|4|6|13|17|27|40,0.26549615564690593,0.20285887061012078,0.062637285036785145,0.062637285036785145,0.22159169622495833,0.15582234204362388,0.06576935418133445,0.06576935418133445,0.87104643294221384,0.90849330080822344,-0.037446867866009592,0.037446867866009592,0.89890466945929826,0.92482125277798899,-0.025916583318690734,0.025916583318690734,0.49734840097882016,0.43301946832839533,0.06432893265042483,0.06432893265042483,0.4766801935543255,0.4007656817509952,0.075914511803330309,0.075914511803330309,0.48613796545860277,0.42064870197559917,0.065489263483003601,0.065489263483003601,0.47874523567621263,0.38959484124173127,0.089150394434481361,0.089150394434481361,0.23827973653622625,0.21270825261526541,0.025571483920960841,0.025571483920960841,0.23595505617977527,0.21348314606741572,0.02247191011235955,0.02247191011235955
Docking-44,2,500,raw_row_centered_residual,raw_then_derived_residual,1,30,44,2|14|20|25|27|30|33|36,0|1|5|20|22|25|26|42,0.28023727972997692,0.20562777511260988,0.07460950461736704,0.07460950461736704,0.25415995674090436,0.1398988744017467,0.11426108233915766,0.11426108233915766,0.85400129698740745,0.89715184040056761,-0.043150543413160158,0.043150543413160158,0.880394749229513,0.91590811313983678,-0.035513363910323781,0.035513363910323781,0.51041550663489954,0.42516005244519078,0.085255454189708757,0.085255454189708757,0.50582718646532843,0.3804284182655826,0.12539876819974582,0.12539876819974582,0.49651553149507893,0.42085118642085351,0.075664345074225425,0.075664345074225425,0.48739618188008615,0.37335994033675646,0.1140362415433297,0.1140362415433297,0.24831460674157305,0.2194756554307116,0.028838951310861449,0.028838951310861449,0.25842696629213485,0.2303370786516854,0.028089887640449451,0.028089887640449451
Docking-44,2,500,raw_row_centered_residual,raw_then_derived_residual,2,29,44,2|14|20|25|27|30|33|36,0|2|18|21|23|28|31|40,0.27565973729594329,0.2252704182036942,0.050389319092249085,0.050389319092249085,0.25438601067107336,0.19028639209533327,0.064099618575740092,0.064099618575740092,0.85899314315664721,0.8886823397152136,-0.029689196558566389,0.029689196558566389,0.88179127956916925,0.91111099193673306,-0.02931971236756381,0.02931971236756381,0.50979251175201834,0.45193440979823918,0.057858101953779162,0.057858101953779162,0.50699060917107563,0.44275215273561441,0.064238456435461222,0.064238456435461222,0.49956811645260124,0.45020364039531169,0.049364476057289552,0.049364476057289552,0.49527042787442571,0.44367969336932417,0.051590734505101543,0.051590734505101543,0.24874079814025574,0.19914761720263466,0.049593180937621079,0.049593180937621079,0.2808988764044944,0.2247191011235955,0.056179775280898903,0.056179775280898903
Docking-44,3,500,raw,raw_outcome,0,29,44,10|11|14|16|20|29|33|35,0|1|3|14|15|22|31|34,0.90434480305736975,0.90288908779372068,0.0014557152636490711,0.0014557152636490711,0.92913637441407604,0.92492403450364868,0.004212339910427354,0.004212339910427354,0.33574815692810961,0.33890317698424871,-0.0031550200561391017,0.0031550200561391017,0.31328707179279364,0.32613307844303252,-0.012846006650238884,0.012846006650238884,0.95067874627886395,0.94978785491122864,0.00089089136763531585,0.00089089136763531585,0.96404891258023861,0.96179342433961035,0.0022554882406282672,0.0022554882406282672,0.93870088316368538,0.93886893326642962,-0.00016805010274423271,-0.00016805010274423271,0.95203594752200937,0.95111151669340832,0.00092443082860105275,0.00092443082860105275,0.56700626959247646,0.54545454545454553,0.021551724137930939,0.021551724137930939,0.60227272727272729,0.55681818181818177,0.045454545454545525,0.045454545454545525
Docking-44,3,500,raw,raw_outcome,1,30,44,10|11|14|16|20|29|33|35,0|1|4|11|17|35|41|43,0.90197688939963017,0.89552791534067799,0.0064489740589521727,0.0064489740589521727,0.92700852381780807,0.92250508808170206,0.0045034357361060096,0.0045034357361060096,0.34249916741633446,0.34748248444207663,-0.0049833170257421733,0.0049833170257421733,0.31930418508692393,0.32834079754645218,-0.0090366124595282482,0.0090366124595282482,0.94947693842699243,0.94501343601659715,0.0044635024103952814,0.0044635024103952814,0.96302405919735423,0.9613868803603256,0.00163717883702863,0.00163717883702863,0.93722278964614036,0.93321678456316548,0.0040060050829748839,0.0040060050829748839,0.95073897543436137,0.94855720754438733,0.00218176788997404,0.00218176788997404,0.55795454545454548,0.53636363636363638,0.021590909090909105,0.021590909090909105,0.59659090909090917,0.54545454545454541,0.051136363636363757,0.051136363636363757
Docking-44,3,500,raw,raw_outcome,2,29,44,10|11|14|16|20|29|33|35,0|2|4|7|11|24|27|43,0.90585091534226325,0.90145649055657395,0.0043944247856892993,0.0043944247856892993,0.92686923302972746,0.92526657150658409,0.0016026615231433672,0.0016026615231433672,0.33623563738595252,0.3369753568409759,-0.00073971945502337988,0.00073971945502337988,0.31999354430406551,0.32242472007667689,-0.0024311757726113714,0.0024311757726113714,0.95142390156691403,0.9479712400771354,0.0034526614897786301,0.0034526614897786301,0.96300871982170266,0.96226602488036894,0.00074269494133372138,0.00074269494133372138,0.93964088058586859,0.93705910045028196,0.002581780135586631,0.002581780135586631,0.94944200334671347,0.95325795018443205,-0.0038159468377185757,-0.0038159468377185757,0.56230407523510972,0.5540752351097179,0.0082288401253918231,0.0082288401253918231,0.59090909090909094,0.55681818181818177,0.034090909090909172,0.034090909090909172
Docking-44,3,500,raw_row_centered_residual,raw_then_derived_residual,0,29,44,10|11|14|16|20|29|33|35,0|1|3|14|15|22|31|34,0.29420911261987248,0.28788436202753742,0.00632475059233506,0.00632475059233506,0.25098596396108841,0.26452120773638843,-0.013535243775300021,-0.013535243775300021,0.91507968595907585,0.91896221194723859,-0.0038825259881627439,0.0038825259881627439,0.9219465517895763,0.92503823828827392,-0.0030916864986976211,0.0030916864986976211,0.53683933785685556,0.52866513652200275,0.0081742013348528042,0.0081742013348528042,0.51581726925096261,0.52558893900326265,-0.0097716697523000384,-0.0097716697523000384,0.53315815370778408,0.5276524253412459,0.0055057283665381762,0.0055057283665381762,0.53481394987080577,0.52901538944047422,0.0057985604303315563,0.0057985604303315563,0.25862068965517243,0.24098746081504704,0.017633228840125387,0.017633228840125387,0.26136363636363635,0.23863636363636365,0.022727272727272707,0.022727272727272707
Docking-44,3,500,raw_row_centered_residual,raw_then_derived_residual,1,30,44,10|11|14|16|20|29|33|35,0|1|4|11|17|35|41|43,0.27788932330099675,0.2252608898925102,0.052628433408486552,0.052628433408486552,0.25809594045354872,0.19339101992929769,0.064704920524251031,0.064704920524251031,0.92809643351028615,0.96096517678006321,-0.032868743269777068,0.032868743269777068,0.92259493462644981,0.97003020089152048,-0.047435266265070664,0.047435266265070664,0.52084680649523696,0.46211444802842344,0.058732358466813517,0.058732358466813517,0.51747883938940098,0.45799417942539911,0.059484659964001874,0.059484659964001874,0.51705511139391636,0.46097394815282883,0.056081163241087528,0.056081163241087528,0.53950158905469447,0.45742689932457503,0.082074689730119443,0.082074689730119443,0.25113636363636366,0.20416666666666669,0.046969696969696967,0.046969696969696967,0.26136363636363635,0.21022727272727273,0.051136363636363619,0.051136363636363619
Docking-44,3,500,raw_row_centered_residual,raw_then_derived_residual,2,29,44,10|11|14|16|20|29|33|35,0|2|4|7|11|24|27|43,0.28225413770163138,0.24631566331660076,0.035938474385030617,0.035938474385030617,0.26812683772797263,0.20217111547877742,0.065955722249195214,0.065955722249195214,0.91757334696309478,0.94102172848466747,-0.023448381521572692,0.023448381521572692,0.92324331746332333,0.93963700860757726,-0.01639369114425393,0.01639369114425393,0.5212715293136545,0.48554197091274875,0.035729558400905748,0.035729558400905748,0.51914040952783924,0.48429239951260417,0.034848010015235076,0.034848010015235076,0.52123416976645087,0.48271738696604122,0.038516782800409655,0.038516782800409655,0.54418922823858318,0.46694327920112122,0.077245949037461958,0.077245949037461958,0.25431034482758619,0.23510971786833856,0.019200626959247624,0.019200626959247624,0.26136363636363635,0.22727272727272727,0.034090909090909088,0.034090909090909088
Docking-44,4,500,raw,raw_outcome,0,28,44,2|14|15|16|20|33|41|43,0|1|5|21|27|38|39|42,0.9123998312506989,0.91607668167678913,-0.0036768504260902279,-0.0036768504260902279,0.93590460833160871,0.93600599846551491,-0.00010139013390619844,-0.00010139013390619844,0.31900697695739566,0.31268330276282114,0.0063236741945745245,-0.0063236741945745245,0.28312575580535881,0.29123593816572546,-0.0081101823603666467,0.0081101823603666467,0.95517294789201834,0.95732115620469294,-0.0021482083126745932,-0.0021482083126745932,0.96811698053100992,0.96813472969543946,-1.774916442953689e-05,-1.774916442953689e-05,0.94414460525015798,0.94779172040428628,-0.0036471151541282998,-0.0036471151541282998,0.95919511232798382,0.95954595162361089,-0.00035083929562707006,-0.00035083929562707006,0.61568322981366463,0.61141304347826086,0.0042701863354037695,0.0042701863354037695,0.64130434782608692,0.63043478260869568,0.010869565217391242,0.010869565217391242
Docking-44,4,500,raw,raw_outcome,1,29,44,2|14|15|16|20|33|41|43,0|1|7|10|20|25|27|38,0.92385512389661639,0.92307565783457457,0.00077946606204182256,0.00077946606204182256,0.93831644452038265,0.93139212041605335,0.0069243241043293047,0.0069243241043293047,0.30225474778457279,0.30519772673721457,-0.0029429789526417838,0.0029429789526417838,0.27888826237192893,0.29428465336536547,-0.015396390993436537,0.015396390993436537,0.96139114572373174,0.9610155016142139,0.00037564410951784755,0.00037564410951784755,0.96870130832119128,0.96581785521336305,0.0028834531078282266,0.0028834531078282266,0.95049038543885966,0.95061223213148316,-0.00012184669262349512,-0.00012184669262349512,0.9593094783614331,0.95831066267443665,0.00099881568699644596,0.00099881568699644596,0.62931034482758619,0.61131934032983504,0.017991004497751151,0.017991004497751151,0.64130434782608692,0.60869565217391308,0.032608695652173836,0.032608695652173836
Docking-44,4,500,raw,raw_outcome,2,29,44,2|14|15|16|20|33|41|43,0|4|6|7|11|15|19|30,0.89928707010076847,0.89729862779094161,0.0019884423098268655,0.0019884423098268655,0.93310494605641614,0.93696640215801952,-0.0038614561016033777,-0.0038614561016033777,0.32822152981411395,0.32728955801926091,0.00093197179485304815,-0.00093197179485304815,0.2895229603621603,0.27572571780614208,0.013797242556018219,-0.013797242556018219,0.94672595121551373,0.9450402635070756,0.0016856877084381328,0.0016856877084381328,0.96641390693763796,0.96801920002562003,-0.0016052930879820737,-0.0016052930879820737,0.93641009129694686,0.93621577398238487,0.00019431731456198698,0.00019431731456198698,0.95639691233873037,0.960883581380504,-0.0044866690417736388,-0.0044866690417736388,0.60419790104947524,0.60307346326836586,0.0011244377811093775,0.0011244377811093775,0.64130434782608692,0.63043478260869568,0.010869565217391242,0.010869565217391242
