dataset,fold,pilot_ligands,panel_k,panel_selector,random_panel_draw,panel_indices,selected_targets,omitted_targets,training_outcome,surface,predictor,target_index,target,r2,rmse,pearson,spearman,equal_budget_lower_5pct_overlap,calibration_lower_5pct_threshold,calibration_threshold_true_count,calibration_threshold_predicted_count,calibration_threshold_true_positive
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,21,6cm4,0.070110914035921956,0.99728210043617838,0.28020887230401792,0.27681273054487376,0.18478260869565216,-1.6686941073221722,111,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,22,6kpf,0.37983589509470661,0.8353323404424251,0.62249082954304247,0.66462203021621513,0.22826086956521738,-1.8134272767279611,120,10,1
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,23,6kux,0.11351032670317573,0.99463884749748499,0.34498217583543628,0.29211448833967607,0.42391304347826086,-1.502400300180589,154,2,1
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,24,6lqa,0.17610784731653184,0.93129457678081073,0.4254037122475709,0.37618555143619847,0.22826086956521738,-1.7215337224079008,128,8,5
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,26,6x3x,0.25310469322867124,0.93954683376640413,0.51198289753648973,0.52360604262656407,0.2608695652173913,-1.6937864745541162,140,5,2
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,28,7f8y,0.19257820373934731,0.87938780341722012,0.44133519620182549,0.41320789620680048,0.2608695652173913,-1.6959524312593479,122,7,3
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,29,7kwe,0.078211246575606963,0.97705974312478572,0.28332439188015934,0.26054541922424052,0.2608695652173913,-1.9198382790634874,80,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,30,7ljd,0.2506761583155902,0.83144660253958658,0.50525778011862565,0.52526176718622375,0.2608695652173913,-1.8122314404879301,66,2,1
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,31,7wc9,0.46248276614765704,0.75708425022338388,0.68159443933091124,0.67957978390307094,0.29347826086956524,-1.6998493208290557,85,7,1
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,32,7xnk,0.33427059142871063,0.82184152250220333,0.58449663684505304,0.58369868279356552,0.19565217391304349,-1.5892909476155364,95,12,4
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,33,7ym8,0.019272460351080434,0.98469728866985684,0.19298425714682804,0.18481325838300694,0.15217391304347827,-1.8085804416227327,98,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,34,8e9y,0.069713493493258949,0.99398968367713147,0.26915094611482049,0.17770826666084052,0.10869565217391304,-1.3859123952384715,91,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,35,8ef6,0.10757526403622786,0.96412917482094729,0.35601454990943227,0.32375678656389995,0.28260869565217389,-1.6892694162683966,110,14,11
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,36,8fhs,0.35889475305998519,0.78608681224613342,0.60014220198315849,0.57391151106212723,0.39130434782608697,-1.8249564201242605,83,19,15
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,37,8pjk,0.12100343972442895,1.0178799086888084,0.37220357199284176,0.32864911394023705,0.27173913043478259,-1.8967762945481235,111,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,39,8wty,0.48887412373907835,0.68092368914227319,0.70237409257888084,0.70301160539887353,0.39130434782608697,-1.8664363935011046,83,23,15
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,40,8xvk,0.58845439063768379,0.69707882318042191,0.77212655096653049,0.73911804672721937,0.2391304347826087,-1.7602732326740211,92,47,9
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,41,8yn3,0.090847305700930359,1.0355791053698822,0.31599748371888675,0.31353049455442006,0.097826086956521743,-1.4338921908014499,98,0,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,42,9eo4,0.15701890517619088,0.87872843469631456,0.40867526973521567,0.40372935457920373,0.22826086956521738,-1.7509656573034242,74,1,0
Docking-44,4,500,8,fixed_random_panel,1,0|1|7|10|20|25|27|38,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,43,V1A,0.57120898678458287,0.68672253410988304,0.75630455954915965,0.7378308215036814,0.52173913043478259,-1.7649218655927241,106,36,27
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,1,1pbq,0.93701169951186547,0.27572571780614208,0.96801920002562003,0.960883581380504,0.64130434782608692,-1.513264023766923,145,108,81
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,2,1xoq,0.91519729801163241,0.33571663390870154,0.95687846524508935,0.93978869660419173,0.53260869565217395,-1.5289757431765818,164,90,69
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,3,2rh1,0.95266290091668759,0.25467059142277709,0.97654302538755711,0.97198593020157287,0.63043478260869568,-1.5258225944305213,164,111,89
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,5,2ydo,0.90981655565251351,0.33315132375710665,0.95445736021017114,0.93427837984610929,0.53260869565217395,-1.4936622757076117,131,114,69
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,8,3kk6,0.94787184091612431,0.25697841548090916,0.97390227512690886,0.9726385151959831,0.63043478260869568,-1.5519049598924557,158,103,89
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,9,3ln1,0.89647883805547901,0.36902065803597595,0.94684115964518056,0.93177802171294377,0.59782608695652173,-1.542935579394495,149,111,83
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,10,3rze,0.72568795702018452,0.56526925645558213,0.85393528651794159,0.84153438319876894,0.35869565217391303,-1.7053325486601787,118,43,21
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,12,4ey7,0.95419853108020058,0.23775956519041144,0.97688506226786942,0.97234229791812754,0.64130434782608692,-1.428278696221319,123,125,83
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,13,4iar,0.95307785931253486,0.24580123316269498,0.97648208002543202,0.97037062289791132,0.70652173913043481,-1.5125135628125168,152,108,88
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,14,4mqs,0.24380075427258385,0.87080784162702218,0.49445913371596761,0.47977500203649681,0.16304347826086957,-1.4102756149043718,91,2,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,16,5cxv,0.89329349074980402,0.35768336130384948,0.94528360188129501,0.92882092866493782,0.44565217391304346,-1.5795782543977854,103,80,38
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,17,5i71,0.9597319674369601,0.22345844658110481,0.97976328408252944,0.97466192986085209,0.67391304347826086,-1.6141871958687848,118,93,70
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,18,5tvn,0.95916092081706783,0.2268890791338139,0.97956905418857343,0.9752928507520614,0.78260869565217395,-1.5696911490000554,136,83,74
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,20,5va1,0.84363995728265184,0.42606207834326187,0.918576320859672,0.90140784487158498,0.51086956521739135,-1.5185694818513131,143,70,54
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,21,6cm4,0.89871939879092611,0.35748013678093155,0.9484137975526179,0.92822502155857556,0.60869565217391308,-1.5168427251669141,155,109,89
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,22,6kpf,0.95135592400296165,0.24676652681311273,0.975655269211256,0.97099154604026716,0.77173913043478259,-1.4734957019635095,177,122,108
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,23,6kux,0.91980459160243844,0.31728462986085676,0.95932922295294021,0.95289664080626224,0.64130434782608692,-1.5394264454428106,148,96,77
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,24,6lqa,0.94779665579687511,0.25515810410452083,0.9736673505695953,0.96897307600557925,0.64130434782608692,-1.6325463499928043,113,91,62
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,25,6pdj,0.93056076149764655,0.30131367212572974,0.96487721071072241,0.95635286036704903,0.63043478260869568,-1.4759777344480756,145,128,93
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,26,6x3x,0.90693532874507199,0.34717871287196761,0.95259902449948741,0.94319253092575039,0.55434782608695654,-1.468748539544481,182,124,94
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,27,6y1z,0.93696640215801952,0.27436045264400938,0.96810476591721384,0.96113780027245355,0.57608695652173914,-1.5489889061823925,112,98,61
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,28,7f8y,0.94343498712964835,0.26947278440363437,0.97165713711221446,0.96439007355154238,0.63043478260869568,-1.5405291415313531,126,94,70
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,29,7kwe,0.91378002765141975,0.32842850894972253,0.95593014270677279,0.943851057649991,0.51086956521739135,-1.5741083029181173,131,84,57
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,31,7wc9,0.9122920525059951,0.32994457571728641,0.95566090732426701,0.9410637198096159,0.59782608695652173,-1.4592891946237945,147,125,94
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,32,7xnk,0.91480676833007446,0.32429239780870328,0.95698171412824973,0.94291512718767256,0.58695652173913049,-1.5822099584003169,139,85,65
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,33,7ym8,0.90288919537960399,0.3477254635284337,0.9505496692947879,0.94524317233068045,0.53260869565217395,-1.5337765667517489,134,96,64
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,34,8e9y,0.8333176636531856,0.44402256950603947,0.91401598708843779,0.88428337819179692,0.44565217391304346,-1.5036383523273698,121,94,49
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,35,8ef6,0.94315726702646485,0.27159619679910108,0.97192031516684407,0.96846552169921218,0.63043478260869568,-1.5644089796065483,152,101,87
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,36,8fhs,0.94511653642197413,0.26023593562825847,0.97243700194245786,0.97006626758016234,0.61956521739130432,-1.60092256752174,142,82,65
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,37,8pjk,0.95407971912971468,0.24558319645675905,0.97707438162616933,0.970898637850099,0.71739130434782605,-1.5085885198400946,160,113,93
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,38,8st0,0.34018431580552333,0.84542472172081751,0.59197268299232431,0.60973273822419438,0.31521739130434784,-1.6910655099167229,118,24,5
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,39,8wty,0.95464398296736563,0.23359712284359177,0.97707178114907578,0.97439672258986298,0.63043478260869568,-1.5918446091760219,122,87,66
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,40,8xvk,0.74845297318854942,0.5583817493312796,0.86741489076308598,0.84127784687099905,0.52173913043478259,-1.5525559954305344,130,65,47
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,41,8yn3,0.90472285672718833,0.34215002845507758,0.95165303333034168,0.93658786779557202,0.56521739130434778,-1.5536000721090735,116,75,52
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,42,9eo4,0.93055577881383134,0.29215090116572678,0.96498627081367405,0.95138036534323878,0.66304347826086951,-1.5733160243471715,103,103,70
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_outcome,raw,multivariate_ridge_gcv,43,V1A,0.91743500664811095,0.31658670405452788,0.95787919265383503,0.94953463961102602,0.67391304347826086,-1.6556010492446209,118,68,53
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,1,1pbq,0.08868242212449251,0.93607016986594627,0.29926861859449089,0.22854263016646736,0.27173913043478259,-1.7589738121685778,78,1,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,2,1xoq,0.068727683951480101,1.0641394523402854,0.2750193136631911,0.26994228864780784,0.14130434782608695,-1.6462960146307954,147,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,3,2rh1,0.45852762227297272,0.87068348931560091,0.68879771914065779,0.68536727286696109,0.38043478260869568,-1.8166479925071115,139,9,6
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,5,2ydo,0.24238117941073511,0.89365907973780623,0.5039689192993666,0.56460659815461245,0.21739130434782608,-1.7527725194872561,78,2,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,8,3kk6,0.21338461556927846,0.91456515847489894,0.46501560431342742,0.37979676260880263,0.32608695652173914,-1.8975774036418969,101,3,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,9,3ln1,0.10765347811423864,1.0760268158556929,0.34356486815760817,0.40512547959480172,0.18478260869565216,-1.6281281763574056,148,2,2
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,10,3rze,0.10555536420979184,0.92137805345962809,0.34330131241656964,0.34769319282532551,0.17391304347826086,-1.39154703468698,86,5,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,12,4ey7,0.51088924811407721,0.71282687570614445,0.71547932594578356,0.70954169710527615,0.32608695652173914,-1.7059206933217659,93,6,3
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,13,4iar,0.23990653137476958,0.90320708290443363,0.49881737151303285,0.42147462397885116,0.42391304347826086,-1.7957274174929352,109,4,4
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,14,4mqs,0.54694552226155713,0.71047917165020058,0.74114277625347635,0.74448568352904132,0.05434782608695652,-1.1470180396934537,96,82,5
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,16,5cxv,0.18474780673680413,0.9569370949288879,0.43253569177933915,0.45822101036958895,0.33695652173913043,-1.8612341003507784,87,1,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,17,5i71,0.40436933133166031,0.754475309837502,0.63755456735535321,0.62236943750943508,0.34782608695652173,-1.9505324987313764,81,9,5
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,18,5tvn,0.1903542471664198,0.84567194004914747,0.45524220530914933,0.49219518757229253,0.2391304347826087,-1.8442680006745082,82,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,20,5va1,0.76490458496117408,0.51398377121168526,0.87550220537415868,0.8603151366272499,0.66304347826086951,-1.7904999201366372,113,77,62
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,21,6cm4,0.061892043559238497,1.0016796682598446,0.27124601826567785,0.28198640512472284,0.11956521739130435,-1.6686941073221722,111,2,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,22,6kpf,0.44467884490842269,0.79045671297300169,0.6715260386739077,0.68780216848230402,0.33695652173913043,-1.8134272767279611,120,10,5
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,23,6kux,0.081151724198063602,1.0126292766418443,0.29864220630202287,0.25079930189931177,0.43478260869565216,-1.502400300180589,154,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,24,6lqa,0.097799663027231309,0.97454833365380322,0.32557585244056392,0.30486983138202489,0.20652173913043478,-1.7215337224079008,128,4,3
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,25,6pdj,0.034416640716219415,1.0117657318747613,0.22879935460040823,0.25804173069179615,0.11956521739130435,-1.5681072524933533,100,2,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,26,6x3x,0.23307729229067264,0.95206010419040754,0.49017860668205049,0.51358545869267114,0.19565217391304349,-1.6937864745541162,140,4,2
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,27,6y1z,0.31413831294150929,0.84573327923504094,0.56596938915996042,0.58459117264108673,0.29347826086956524,-1.747527579798583,98,11,5
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,28,7f8y,0.099430990283637111,0.9287283490999324,0.323438981456316,0.30598238105218556,0.2608695652173913,-1.6959524312593479,122,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,29,7kwe,0.094257362568781811,0.96851828316752686,0.30878484890069263,0.2759165813941975,0.22826086956521738,-1.9198382790634874,80,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,31,7wc9,0.44505801908714404,0.76925761667431392,0.67390389674574569,0.67480296660504147,0.32608695652173914,-1.6998493208290557,85,13,3
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,32,7xnk,0.31653274832281098,0.83271821310439897,0.57421332911920209,0.59053171935367499,0.19565217391304349,-1.5892909476155364,95,2,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,33,7ym8,0.018378729500731272,0.9851458607267598,0.16785514679372451,0.16333491673711181,0.13043478260869565,-1.8085804416227327,98,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,34,8e9y,0.055324290169303736,1.001647451677786,0.24133899639849463,0.13988229671170535,0.076086956521739135,-1.3859123952384715,91,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,35,8ef6,0.089246255197482638,0.97397970621491203,0.32692677186505348,0.34604209944963493,0.25,-1.6892694162683966,110,3,2
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,36,8fhs,0.19078174005862514,0.88315855819981737,0.44477354366439514,0.42562836850770036,0.39130434782608697,-1.8249564201242605,83,3,3
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,37,8pjk,0.11305224284435933,1.0224732959484768,0.36710416402555762,0.31607529254366312,0.30434782608695654,-1.8967762945481235,111,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,38,8st0,0.45808370624366213,0.7894872669389208,0.67774463191104162,0.71247697134431054,0.032608695652173912,-1.4751961549185502,105,12,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,39,8wty,0.39185717502162887,0.74274083740305707,0.62996742839160125,0.63522665473105544,0.30434782608695654,-1.8664363935011046,83,13,7
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,40,8xvk,0.56813011744166486,0.71408409871157863,0.75834193584075482,0.72629153200070007,0.17391304347826086,-1.7602732326740211,92,49,9
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,41,8yn3,0.13842570254573594,1.0081176802846925,0.38246006074457184,0.33833598833944462,0.05434782608695652,-1.4338921908014499,98,0,0
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,42,9eo4,0.24268330385350179,0.83288401727147643,0.50002241162904781,0.48104502976599328,0.31521739130434784,-1.7509656573034242,74,3,1
Docking-44,4,500,8,fixed_random_panel,2,0|4|6|7|11|15|19|30,8,36,raw_then_derived_residual,raw_row_centered_residual,multivariate_ridge_gcv,43,V1A,0.51697853287364159,0.72885590654809373,0.72399689607916151,0.71172264735879009,0.5,-1.7649218655927241,106,31,24
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,0,1m2z,0.89077240436390603,0.34847786911199813,0.94485773756733327,0.92847328662218076,0.54347826086956519,-1.541046072053835,89,75,45
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,1,1pbq,0.91701037067730184,0.30926546819062822,0.95862876912044503,0.94889100421554962,0.58695652173913049,-1.5012159760985695,133,84,63
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,2,1xoq,0.92887208082579509,0.28903834621823732,0.96466180193759266,0.95493365915543915,0.60869565217391308,-1.6139587506095034,79,62,41
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,3,2rh1,0.93707641878451753,0.26440108094117459,0.96820826680712935,0.95736694925021437,0.63043478260869568,-1.4980794432817455,98,81,56
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,4,2vt4,0.94685322680634076,0.24373624814122136,0.9733341784942523,0.96479061483782314,0.65217391304347827,-1.5430462479091667,90,79,54
Docking-44,5,500,8,pilot_residual_r2_exact_kmedoids,-1,14|20|25|27|29|33|34|36,8,36,raw_outcome,raw,multivariate_ridge_gcv,5,2ydo,0.91505781493273586,0.30836903238438951,0.95696028212885553,0.94135128181091443,0.60869565217391308,-1.4963555180975565,106,72,49
