dataset,pilot_ligands,panel_k,selector,predictor,surface,records,folds,full_profile_variance_weighted_r2_median,full_profile_variance_weighted_r2_minimum,full_profile_variance_weighted_r2_maximum,full_profile_pooled_rmse_median,full_profile_pooled_rmse_minimum,full_profile_pooled_rmse_maximum,full_profile_median_target_pearson_median,full_profile_median_target_pearson_minimum,full_profile_median_target_pearson_maximum,full_profile_median_ligand_profile_pearson_median,full_profile_median_ligand_profile_pearson_minimum,full_profile_median_ligand_profile_pearson_maximum,omitted_only_variance_weighted_r2_median,omitted_only_variance_weighted_r2_minimum,omitted_only_variance_weighted_r2_maximum,omitted_only_pooled_rmse_median,omitted_only_pooled_rmse_minimum,omitted_only_pooled_rmse_maximum,omitted_only_median_target_pearson_median,omitted_only_median_target_pearson_minimum,omitted_only_median_target_pearson_maximum,omitted_only_median_ligand_profile_pearson_median,omitted_only_median_ligand_profile_pearson_minimum,omitted_only_median_ligand_profile_pearson_maximum
DOCKSTRING-58,500,12,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.3546943325551072,0.3515091590254986,0.363563634349222,0.8073283336253232,0.7952053882337264,0.8088554976304885,0.49049094664111426,0.48718083645411303,0.5088181484944949,0.6002499576746829,0.5952767429177206,0.6055422619434174,0.20596628155735808,0.20044654077288981,0.20980082250741616,0.8955510654024217,0.8825474442316504,0.89778229280273,0.442797072396026,0.43136367617528903,0.4541489606569035,0.42501317084668144,0.4065126990490864,0.44035026775406827
DOCKSTRING-58,500,12,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw,5,5,0.5733106118179999,0.5367913065750554,0.6159245833827877,0.659357641919275,0.619715764368306,0.6825254299339903,0.6997869275910462,0.6678189750131401,0.7398859989785702,0.5867753326474195,0.5838665941526087,0.6090452887304834,0.45880946492263297,0.4073155665135143,0.5187886022941243,0.740382465755635,0.6958692165227356,0.7663972154543103,0.6850049703989789,0.6523274639149212,0.7345213838519506,0.09893076483497097,0.05611800710415382,0.10437377624296948
DOCKSTRING-58,500,12,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw_row_centered_residual,5,5,0.1848728843735976,0.18062096688851215,0.1986171124172842,0.903686612970982,0.8951538723521825,0.9079244271651882,0.30264268921897775,0.26071387611861985,0.3151305440192278,0.4262731350492055,0.42119951308934533,0.43891451725620245,0.05315226573860288,0.0465500415534158,0.057377854108594084,0.975752565413567,0.9637474909488251,0.9822302653216666,0.24479869388873343,0.22388884023690764,0.2642319702459763,0.17628832852689208,0.15546837980164827,0.18324761766486103
DOCKSTRING-58,500,12,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw,5,5,0.7723457317106781,0.7641779732060967,0.7945055418399337,0.4784850632766293,0.4461113522875147,0.4972560168537232,0.8855945844286253,0.8759913805624067,0.8999356196877528,0.6776147992905118,0.6706272471989165,0.6877335068488608,0.7114751148732708,0.6980941162734771,0.7434071703280589,0.5372834535515463,0.5009315157807006,0.558361066079915,0.8677093471336993,0.8572577695656518,0.880332995866388,0.5457605229315952,0.5155732035361804,0.5545399498004808
DOCKSTRING-58,500,12,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.3869354560701569,0.3816443451254199,0.39061071490996113,0.7861629669554301,0.7738508333562522,0.7888923275374791,0.5205071526884273,0.5046645172651232,0.5414445944540889,0.6266537781062297,0.6240397327178959,0.6292117649083846,0.24201037569256745,0.23854597733733196,0.24551512508535078,0.8739098537168813,0.861173845773352,0.876986986885328,0.4832007682892159,0.4766499039863574,0.48486306846805727,0.4912459072929284,0.48687521155021696,0.49768335773607897
DOCKSTRING-58,500,12,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw,5,5,0.7134966402527606,0.6997685408332532,0.7431776226118654,0.5387833747584171,0.503360566418001,0.5565076614909213,0.8594184199915411,0.8387519322395318,0.8812158456092046,0.5452094855103611,0.5311071890520168,0.5606325138248163,0.6368908451369828,0.6156353787873412,0.6793160208448741,0.6049914919475781,0.5652157700696515,0.6248938185158626,0.8455812952401087,0.8262457266527887,0.8636426709233304,0.3156305786562112,0.251451987877787,0.3516171470436987
DOCKSTRING-58,500,12,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw_row_centered_residual,5,5,0.2474571401480854,0.24538094597864568,0.24999351076217102,0.8712717991155902,0.8595317457316626,0.8718841598302874,0.3173988732889935,0.26497302394437516,0.3344673190256722,0.49463393074191314,0.48728061562874236,0.49950992982105086,0.06698142910081428,0.06263181801156137,0.07513906881842514,0.9689326411029825,0.957666520710942,0.9703156379270059,0.2474246341145666,0.23245831918318693,0.28387882628501776,0.2394576242766111,0.23006554169301904,0.26107090911952147
Docking-44,500,0,descriptor_only_no_docking_panel,seven_descriptor_ridge_gcv,raw,5,5,0.7822363588312613,0.38384052719287265,0.8181579785968912,0.4852996949607489,0.4511479189666866,0.5283532547212701,0.9054765946002747,0.7733953778093671,0.9228962638589789,0.5968263855831896,0.5822792336138704,0.6118380314542495,0.7822363588312613,0.38384052719287265,0.8181579785968912,0.4852996949607489,0.4511479189666866,0.5283532547212701,0.9054765946002747,0.7733953778093671,0.9228962638589789,0.5968263855831896,0.5822792336138704,0.6118380314542495
Docking-44,500,0,descriptor_only_no_docking_panel,seven_descriptor_ridge_gcv,raw_row_centered_residual,5,5,0.2229211980110758,0.09408635363418949,0.2344657097716284,0.8959285730788514,0.7609739868078991,0.968417085849473,0.4370296321466556,0.36185474435938336,0.44562971691931086,0.4554379275450034,0.3727339195278187,0.46532020370384986,0.2229211980110758,0.09408635363418949,0.2344657097716284,0.8959285730788514,0.7609739868078991,0.968417085849473,0.4370296321466556,0.36185474435938336,0.44562971691931086,0.4554379275450034,0.3727339195278187,0.46532020370384986
Docking-44,500,4,fixed_random_panel,multivariate_ridge_gcv,raw,250,5,0.8813622427142506,0.6414687101248163,0.9085634404655244,0.3710464434884836,0.28115605865905885,0.46091560958847594,0.9557182778549341,0.8615279339137885,0.9619462942033079,0.5667214766269311,0.41876871584235215,0.6956600343529561,0.8693264664317008,0.6120982244150609,0.8998553416354805,0.3891567930127877,0.2948789620382671,0.4834123695961327,0.9541856278927097,0.8570668842180776,0.9610916074866298,0.5344977698641716,0.299584672835045,0.6059387478550632
Docking-44,500,4,fixed_random_panel,multivariate_ridge_gcv,raw_row_centered_residual,250,5,0.25080380379621836,0.06767636151149203,0.3203657409396733,0.8799119400826891,0.7194659091431244,0.975123602170684,0.4120662267940087,0.23364913986162755,0.5215556440821467,0.47146283431328023,0.34260142396666216,0.5349531097085822,0.19683657269814364,0.000632151381704138,0.27197367620613544,0.9121049604637772,0.7459545525150852,1.0146223332303004,0.3840337257632841,0.2105094864425161,0.48494873760840307,0.4107112358609818,0.23035616423728117,0.47757853691279195
Docking-44,500,4,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw,5,5,0.8930646457715893,0.7544798298358996,0.900105436444486,0.36841314814669,0.28478425971769605,0.4025047020638662,0.9467869296989448,0.8590827398340173,0.9486784986272174,0.6938547591404123,0.6649527854982553,0.7035672060871558,0.8830293765581954,0.7083477709225017,0.8911346181032581,0.38639496955846936,0.29868425141150606,0.4221504929546735,0.9451964857017567,0.8568933306952453,0.9476681265242474,0.2729467000734134,0.25406189470971285,0.3093416316021638
Docking-44,500,4,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.2810453498864979,0.18128817143998732,0.30190264084703156,0.8615829005135144,0.723422384340121,0.9266640004661696,0.46993195411535404,0.38261701643578466,0.49761902841661776,0.49452259438461094,0.45839159349649433,0.5184871294646924,0.2255950993208352,0.1202266176322001,0.2504477811085484,0.8932482992224602,0.7507080650226731,0.9635809190160377,0.44089944416913185,0.3621160886258774,0.4575337407259075,0.4138813919847222,0.35444118508571704,0.43974416485539025
Docking-44,500,4,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw,5,5,0.6849248338516988,0.26469174868211465,0.7988764417955919,0.6090174824842853,0.49284132137281705,0.6274664900296612,0.8191701600172665,0.6111551019638191,0.8867628978821631,0.5884849632417273,0.5623011040298732,0.6138930992218412,0.656630180181403,0.12653086541687442,0.7800021502546872,0.6387429243198287,0.5168963385996798,0.6580924066733768,0.8142763561175314,0.6069929688923554,0.8836139802154985,0.08566348461226425,0.07775037255657691,0.1171256440782554
Docking-44,500,4,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw_row_centered_residual,5,5,0.12009897510092526,-0.0540565800890116,0.17517014570621792,0.9451351543836156,0.8208397360659537,1.0304972186177792,0.4071533251456667,0.21144729415163344,0.42099384856559563,0.3188271092515671,0.22883321364047926,0.35913426950091726,0.12735358858757784,-0.02989550933443863,0.1400135446584695,0.9502942894989791,0.8122360380195892,1.030119472412716,0.3858087801421662,0.19723971870803386,0.4124826062754632,0.2851205806593299,0.08677490867362972,0.312140813755047
Docking-44,500,4,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw,5,5,0.8915178410691186,0.7258850561098482,0.896174365260019,0.36194016549130065,0.3009114752420601,0.3854583350126665,0.9543498322169668,0.8778770538704721,0.9563694805083145,0.6506530222472507,0.6232776756448568,0.6664932531903274,0.8809243323287667,0.6866790327511498,0.8864925134020374,0.37960604807544507,0.31559861774980613,0.40427211236221916,0.9512950309653485,0.8727215151841003,0.9540215243540551,0.4442762747774222,0.3895898271992554,0.4501290790708497
Docking-44,500,4,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.2861262765610917,0.16493151691424968,0.3034480032609641,0.8639177494467635,0.7306131029681349,0.92602933588717,0.4687438047236743,0.35431552646754083,0.513359169816441,0.5038822722410565,0.4465299186389387,0.5202180980859403,0.23401694308629617,0.11634166968443638,0.24935562656003485,0.8929278483682987,0.753475091679605,0.9603130731719817,0.4491101960744094,0.33465255737158106,0.4789556231141766,0.4375452030541217,0.37861296147272666,0.45511949239066735
Docking-44,500,4,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw,5,5,0.8685415070803368,0.64654091390663,0.8824464113443835,0.38715744284207826,0.3416976316611817,0.41407371151918065,0.9471860997179931,0.8650960866852919,0.9517999213613452,0.5683117996081771,0.5614939486327324,0.5952934112468599,0.8562828615434307,0.5959864822909859,0.8713957294307179,0.40605415168770137,0.35837549948503267,0.4342841724359715,0.9417447440054546,0.8571365407525943,0.9497508850457022,0.31852585286883706,0.25573351323771176,0.34584629526587013
Docking-44,500,4,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw_row_centered_residual,5,5,0.2139561811478602,0.08264361138320842,0.2388442878969388,0.904754375443271,0.7657648985333491,0.9696071346984994,0.4052104789926929,0.3276895659734961,0.4466831827254223,0.3950762982870384,0.3191628452214697,0.41685778748742874,0.16233204618181796,0.04326073489378812,0.1792298954509256,0.9312760227598302,0.7840134461078306,1.0042439176636473,0.38906619314568336,0.30405502131388984,0.43293311930373113,0.32428708400977385,0.24144971817291017,0.3368872616003616
Docking-44,500,6,fixed_random_panel,multivariate_ridge_gcv,raw,250,5,0.8942476403136113,0.6774615799050108,0.924104120703883,0.3479109955837649,0.2500625917789458,0.39384441159003386,0.9605129156037199,0.8907726235200162,0.9657492860693255,0.6127583191179566,0.48514765614042,0.7437809279703711,0.8775821481579377,0.6263428937959472,0.9128483927862132,0.3743714267843117,0.2690811456320507,0.4237983167234771,0.9574550192692008,0.880757903549877,0.9637185046491674,0.5591351653979241,0.2938645114974088,0.6235259264519425
Docking-44,500,6,fixed_random_panel,multivariate_ridge_gcv,raw_row_centered_residual,250,5,0.30550091227660336,0.1335993738390222,0.3590379206727222,0.846148032594723,0.6890867509824133,0.9393945059142192,0.4578788499465319,0.2921398711535542,0.5379011951856529,0.5302627007614302,0.4218929389435308,0.5774358832733274,0.21485373248703238,0.011287393135070656,0.2752715849733345,0.8975295090138055,0.7341608106384302,0.9948048565183069,0.41665104598895386,0.24361446797033393,0.5120468277107382,0.4348988035439062,0.277062011116219,0.4919075482246875
Docking-44,500,6,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw,5,5,0.9112191815643477,0.8147165236145675,0.915538590943391,0.33568662455440723,0.24739489793597563,0.3471353082658442,0.9522703800108984,0.8919896598978203,0.9537897830975485,0.7420470175580879,0.7399482937064478,0.7664566248228037,0.8977972426640776,0.7630389230653722,0.9030261147245532,0.36121732909296805,0.2662105598704806,0.37353674443269114,0.9507392717613278,0.8763568730801784,0.952766176241139,0.2851761264052418,0.2675718618928086,0.32742112510383364
Docking-44,500,6,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.3133928466181203,0.23537899496567194,0.33607939554561805,0.8395822112566389,0.6991164521409844,0.9102990176027425,0.5056108921801946,0.4516408728748206,0.5420169714125839,0.531315652513919,0.5111231844477064,0.5452939439491145,0.22613153466702118,0.14061807854143493,0.2537704582932572,0.8908504746417992,0.744679127828748,0.9680625214580063,0.4470297434177528,0.36022118319880886,0.46955786037221814,0.404479533117781,0.36435797449033525,0.4186270912939095
Docking-44,500,6,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw,5,5,0.8361979236577934,0.5340969486258551,0.846980089735396,0.4407054653989383,0.39230168272189436,0.4627245560398089,0.9056886560412993,0.7349673387174689,0.9123933517430408,0.6731706884236408,0.6579791748034238,0.68341912999373,0.8119315799190284,0.4041514604837876,0.8238464453031257,0.4742233961194864,0.42213825534330246,0.497917152523719,0.9018526819999511,0.7318695492243867,0.9096998527166773,0.03767033497919903,0.026759786859517937,0.09355972316430998
Docking-44,500,6,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw_row_centered_residual,5,5,0.1958411599225608,0.03927223484669373,0.21500180396087065,0.9072466900912717,0.7836580175883846,0.9858327709913081,0.41816006066402833,0.33069310664551144,0.4405713189367731,0.40578643524487695,0.3181236402487638,0.4161997972167427,0.13184861328419362,0.005334166976779464,0.15953170187928212,0.9454297521389166,0.801151545480409,1.0257616986988227,0.3859318680234731,0.30413310621218526,0.4237782865605429,0.26879115095316947,0.12272450921482987,0.28222202379769956
Docking-44,500,6,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw,5,5,0.9103150022143036,0.7800064128865196,0.9112476232124538,0.3331097485541205,0.2695736283856905,0.3486488824538613,0.9629924509858392,0.901603033171473,0.9649844650125792,0.6868016370164276,0.6591754806157585,0.695431641838873,0.8964919908780669,0.7369338689188837,0.8972466215867214,0.35844446834088145,0.2900760975169483,0.3751654337684826,0.9604306788436829,0.889736009471784,0.961373042054869,0.4510382603037799,0.4223134791942051,0.474668736491987
Docking-44,500,6,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.3376166294134002,0.23884626236135897,0.3455532219232148,0.8283773775084284,0.6975295365837803,0.8940969688154217,0.5174168468708777,0.44405815326492915,0.5352020596233147,0.562341158367999,0.5294962725924055,0.5659974778501071,0.25365717504333984,0.1451392996208204,0.26225369156171785,0.8786863906254698,0.7380917012910819,0.9499078727028744,0.48219145403363173,0.40497751535866966,0.49359664810745957,0.4681832794747847,0.4190293866049654,0.4751336810307033
Docking-44,500,6,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw,5,5,0.8919389151115966,0.7180060438117947,0.8985709303211035,0.35477711026294095,0.30520545654778175,0.38088914878551905,0.9559814535259472,0.8902219743166866,0.9608766349492943,0.5959292896296974,0.5870953013056118,0.6289513533992183,0.8752836256172742,0.6627944477107744,0.88328554899508,0.38175974500804233,0.3284179105590826,0.40985773915606255,0.951854320020987,0.8855255094938992,0.9581643420200103,0.33601929871858555,0.2531981284981708,0.35923038980110966
Docking-44,500,6,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw_row_centered_residual,5,5,0.2625324035354192,0.13908984194164897,0.27307618461789473,0.8774946947843024,0.7418315950971431,0.9434119725964978,0.4406400389930852,0.35017964655753275,0.45831826500434614,0.45971439337480025,0.40626332781868746,0.47047228150174397,0.1709966174509433,0.04673005621092885,0.17885640749326936,0.927021766751383,0.7794182963231528,0.9995007135629527,0.3964117720348843,0.314182332316963,0.4244716530993813,0.3220223284878085,0.24790148889315733,0.3497051517759746
Docking-44,500,8,fixed_random_panel,multivariate_ridge_gcv,raw,250,5,0.9041316654076954,0.7054997916071029,0.9303301189755939,0.32988105405160817,0.24123248066993885,0.37334473911300814,0.9641656284674901,0.9031172823480459,0.970351804850796,0.644994070823856,0.5142565015684853,0.7516892106862715,0.8827459912364477,0.6475210962246886,0.915678473927408,0.3646972272453778,0.266692541876283,0.4127481390303239,0.9599556635421722,0.8921445385851241,0.9657249776975172,0.5854594834534192,0.35985173018241445,0.6523136348531946
Docking-44,500,8,fixed_random_panel,multivariate_ridge_gcv,raw_row_centered_residual,250,5,0.358535381938924,0.1803610141700034,0.4156512180217067,0.8125085777080091,0.667593643246874,0.8983552197948179,0.5044873695933124,0.33796921289303894,0.607588608984095,0.5824381902715023,0.47795220613464234,0.6247443282300902,0.23903565264424248,0.03476056224654167,0.3117915031552495,0.8869541716817237,0.7288957836934276,0.9803230272628696,0.4467860526449854,0.2580947144230787,0.5356174877331425,0.46654825518143983,0.3259645363158618,0.512609418439705
Docking-44,500,8,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw,5,5,0.9271872765444098,0.8470501037348184,0.9343376761675419,0.29506593763417543,0.2247744724054917,0.30400316333273625,0.9575369306167714,0.9036070056385935,0.964396399352895,0.7829956643293753,0.7753456472325773,0.7999777242377275,0.9115810414793165,0.7926061761827874,0.9208517421587614,0.32620766784898886,0.2484975291397032,0.3360881426186049,0.9545416287445627,0.8915556872498325,0.9585193479565821,0.30399730891190435,0.2977304990882851,0.34556026073044305
Docking-44,500,8,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.3651513249617885,0.2731931087054641,0.38568354019824325,0.8158797832499727,0.6816099607852764,0.8610452753467414,0.5334355462310298,0.4702685776621508,0.5681636407003088,0.5772421180964573,0.5441724672666207,0.600463044289141,0.24745695349484942,0.14931211838739955,0.2565079002016255,0.8886917522431734,0.7456145598999181,0.9433622783055655,0.46783794455107924,0.37947315345259536,0.48370076559610586,0.41327528213434134,0.3593097454741728,0.44042221349867317
Docking-44,500,8,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw,5,5,0.8817910669668111,0.7019407083451951,0.8958815433769501,0.3776262207617392,0.31377889269311954,0.3873464799666402,0.9314425136644636,0.8146905640515478,0.9395208770510586,0.7270346650625014,0.7102938528315828,0.734237715193231,0.8564548852095804,0.5958437519083701,0.8744973682037218,0.4174814950888684,0.34689561806542235,0.42822764597142005,0.9260833782757145,0.8039779760434902,0.9386163438289707,0.06229996047353114,-0.04826792457305978,0.09629370507717305
Docking-44,500,8,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw_row_centered_residual,5,5,0.26336511173340993,0.11297690500028956,0.2749006755137504,0.8784267504914643,0.7529980888422615,0.9354674107529465,0.4431638124504884,0.3505946830505249,0.46784836867626833,0.4588869675709093,0.39069750631433353,0.48326652276826665,0.15249970819363035,0.022351992714541247,0.16365541298867348,0.9415062573875911,0.7993196999656078,1.0071873337265718,0.40212817383996213,0.31086934594423987,0.4299012007539711,0.26771144671532676,0.11569071197128075,0.28483397941664657
Docking-44,500,8,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw,5,5,0.9183451429745196,0.8045822119460362,0.9264607752235934,0.314995702161711,0.25407061577219503,0.32193298491415834,0.9658623464746575,0.909608845220951,0.9697019554760001,0.7149296108995079,0.6898973321390502,0.7308377021101196,0.9004739309249188,0.7531978281524837,0.9100982897182495,0.3482408515483123,0.28088563425697455,0.3559103061998028,0.9623158771857325,0.899774600197434,0.9655429580012496,0.4807606517799853,0.45126955795205154,0.495733975902758
Docking-44,500,8,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.39147564752493824,0.3109785076827256,0.3993584145332941,0.7968382325899617,0.6636556477450676,0.8514077730306616,0.5534635068091326,0.46826420562502524,0.5718807768407687,0.6065630855567246,0.5851236871205464,0.6188597833454423,0.27793851757334687,0.1700955623663991,0.2834701581447566,0.8673984800114333,0.7211051582739514,0.9315266877644376,0.49268882727102903,0.44013843315697726,0.514741141130766,0.4862399894983977,0.4489252354486018,0.4971978221816828
Docking-44,500,8,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw,5,5,0.9017505690883582,0.7519863356757654,0.9102907796360877,0.33750991959184423,0.28622673596734044,0.3539344090200629,0.9605462070895208,0.8992304012236998,0.9662102910395581,0.6167337806359581,0.6100954705749425,0.6632718569699827,0.8804469382880107,0.6867720609641792,0.8903304683550917,0.3731312554363894,0.3164355627239303,0.39128921170524283,0.9569700400480272,0.8920102812893267,0.9607301487096216,0.3319187221572934,0.2618499860456066,0.3716515863492724
Docking-44,500,8,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw_row_centered_residual,5,5,0.30731500707794734,0.20760996139551446,0.31729088273560613,0.8513791420858341,0.7116982760039351,0.9110927328249206,0.4654435832862426,0.410334742394705,0.4852796695069719,0.5141132703493391,0.48015025169427245,0.5280404517776469,0.18032430996819726,0.05033831765752528,0.18784510587406467,0.924727608134996,0.7713811400651739,0.9945060462125115,0.40544184737541444,0.32163974059058253,0.4424062665357237,0.3351619393029153,0.25757006560017,0.3566013776538285
Docking-44,500,10,fixed_random_panel,multivariate_ridge_gcv,raw,250,5,0.9138305053512898,0.7301080852985602,0.9412258467118878,0.31217504481728925,0.22296785883421089,0.36232531075489544,0.9678119666579146,0.9071197721936801,0.972998098467893,0.6897139136081973,0.5803108210897103,0.7853278793125966,0.8880928248667113,0.6604752686118988,0.9245072490915629,0.35512812015706013,0.25364665714897877,0.41217870752294805,0.9614039042948067,0.8926004425755105,0.9669639782718396,0.6038498024975165,0.3436590398608095,0.662217348565223
Docking-44,500,10,fixed_random_panel,multivariate_ridge_gcv,raw_row_centered_residual,250,5,0.4109214985114121,0.25462589758941667,0.4487181978628677,0.7809979534432716,0.6409396067472727,0.8657682838466858,0.5432771310355329,0.3749483849992775,0.6153607346911916,0.6246815447593158,0.5403829806258508,0.6581661500280511,0.25786110068968426,0.06955685522865884,0.30072810247797954,0.875737821140961,0.7202140230617892,0.9679183171766873,0.4659475673057601,0.2831927512722038,0.5459544838776864,0.4834276713195924,0.37597115799062286,0.5302609511628829
Docking-44,500,10,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw,5,5,0.9416176150181897,0.8693190229159742,0.9436944303949534,0.2643321869275186,0.2077679621244954,0.27988548960768367,0.9657377530303501,0.9193522093116919,0.9685562705971861,0.8090318986483921,0.8049569563653147,0.8196686337571101,0.924700835277297,0.8120708132131912,0.9280101965578883,0.3007024238453008,0.23635536229784151,0.31839575082559657,0.9613141704240626,0.907442943805318,0.9632722425523333,0.3204353174861695,0.31406567075868297,0.3374887030690722
Docking-44,500,10,pilot_raw_correlation_pivoted_qr,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.4233116620635068,0.3193421685743092,0.4309314244168915,0.7820862997631662,0.6596154706471115,0.8287283850039268,0.5765001022822657,0.4939573122012749,0.6144940156514083,0.6220943570263295,0.5834657266664565,0.6329250351231561,0.275688160176245,0.16150505577407048,0.2815052078663951,0.877298538853794,0.7424733708746664,0.9330166107613147,0.5005254386595648,0.43408898715156297,0.5154240719883987,0.4338156901041364,0.35111707713241047,0.44584806931758153
Docking-44,500,10,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw,5,5,0.9116677237547255,0.7601331739014581,0.9151441188006948,0.3268049954200104,0.2814864460816629,0.34090961893679367,0.94543196089265,0.842886817029792,0.9479922627432332,0.7571871795371308,0.7533243544614311,0.7693961815331793,0.8862119924519967,0.6550532558625769,0.891464834741588,0.37177104835324515,0.3202169875724041,0.38781636817683957,0.9407519281134495,0.8346990673830188,0.945394527132675,0.06767644545664357,-0.06537847205859516,0.0857571429514812
Docking-44,500,10,pilot_raw_correlation_pivoted_qr,selected_target_pc1,raw_row_centered_residual,5,5,0.31421538174864927,0.16109199675879704,0.3246704656585855,0.8479786794866045,0.7322908016875171,0.9027921700362335,0.4681257065164982,0.41992662813171144,0.4947582355642316,0.5209278754139766,0.44187856685875293,0.5341588831628175,0.16904632282795906,0.03501855551452049,0.18222022815506156,0.9327102610856343,0.7965079945208886,0.9993439566922353,0.4244166421505523,0.3239441667984444,0.4454302744870213,0.27416819089891664,0.10876514505506481,0.29474240113400046
Docking-44,500,10,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw,5,5,0.9272597668892749,0.8221460957764158,0.9318387555764912,0.29541050489528087,0.24238408199902886,0.30734823579239134,0.9678589715349027,0.9173940784629926,0.9730421368699589,0.7378415266940883,0.7147845675197039,0.7503621095798283,0.9059208396381273,0.7624703531070691,0.9116891784514337,0.33605689826843876,0.27573441511537045,0.3496371763938506,0.9636563757636654,0.9018440279527289,0.9689802774696622,0.4894502270963741,0.46873413572841816,0.5052067330131609
Docking-44,500,10,pilot_residual_r2_exact_kmedoids,multivariate_ridge_gcv,raw_row_centered_residual,5,5,0.4411432171502121,0.34899435212359253,0.4488135873995216,0.765928886362733,0.6450877403428237,0.8201865597685013,0.5868853320977283,0.5039301111642385,0.6164056929545512,0.6466721890407566,0.6153474707165898,0.6602869721559184,0.29909923190501897,0.17784012802574856,0.30056252329078237,0.8566796040842889,0.7207778028219314,0.921412257317708,0.5248419414623235,0.44456246158302926,0.5411449773465592,0.5032786999270269,0.4446540721159311,0.5164853329961413
Docking-44,500,10,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw,5,5,0.9113229397948591,0.7758850626818715,0.9169684113060954,0.32387186998104134,0.27208700190974566,0.3375860623714542,0.9630449635159399,0.9020632512043012,0.9701351405108669,0.6475289018805792,0.6459622375048423,0.6842826309865901,0.8853088172709085,0.7006872457650137,0.8924229175382786,0.36843434562630045,0.3095242464493977,0.3840355137655734,0.9592376580222104,0.8917990730935589,0.9640406095321796,0.3397696030973724,0.2696730074872911,0.37837682544539475
Docking-44,500,10,pilot_residual_r2_exact_kmedoids,selected_target_pc1,raw_row_centered_residual,5,5,0.35391965088208,0.2496817710153394,0.3584948302466866,0.823299332550998,0.6925468512980423,0.8823780892431003,0.4873986962649941,0.43546006939593285,0.4997942009062083,0.5618875655296017,0.5231841900795672,0.5737630098764751,0.19007138763758713,0.05098930228613596,0.19636841136871086,0.9209022416431556,0.774388365845113,0.989865097180344,0.43026487483135323,0.3325221140611714,0.4413646501209183,0.3385038408881646,0.24213761560691416,0.36744489354415355
Docking-44,500,12,fixed_random_panel,multivariate_ridge_gcv,raw,250,5,0.9214705704354689,0.7542225843463368,0.9435687537299494,0.2958087812385469,0.2004522403930819,0.3560296716461124,0.970727860591119,0.9102490190568195,0.9755398073966499,0.725951899846905,0.6261532062962583,0.8162908080310847,0.8917392698966569,0.6746136111131357,0.9228292470843892,0.3468665423538604,0.2350510868579065,0.4174817957134215,0.9624727366048587,0.8913744511888756,0.9693673109935715,0.6174077815507923,0.37233487702829693,0.6841264634714159
Docking-44,500,12,fixed_random_panel,multivariate_ridge_gcv,raw_row_centered_residual,250,5,0.45725348763003454,0.3222880884447541,0.5079551681808824,0.7493363265481371,0.607248428409854,0.8410679188466196,0.5852396678392628,0.4312539334811599,0.655757737225872,0.6633179700344005,0.6034901553558429,0.6988987308475783,0.2749911806260731,0.11278342980026168,0.33278410346227505,0.8657675250749701,0.701741237674288,0.9678919999510888,0.4881754486103318,0.3489273382155594,0.5781901355744096,0.49925750330204866,0.40498913817119353,0.5369305533752489
