fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
2,20,qr_sentinels,-1,10121,2530,6521,1629,0.8582622098178712,0.5255691028203706,0.8008813844709328,0.6283003952569169,0.832970572021264,0.8550951042365265,0.9033933014876101,0.7384189723320157
2,20,qr_sentinels_plus_descriptors,-1,10121,2530,6521,1629,0.8744422331038008,0.49466227296680865,0.8167011328021926,0.6444268774703558,0.8416573159868835,0.8596041723148928,0.9188662812779269,0.7577075098814229
2,20,descriptors_only,-1,10121,2530,6521,1629,0.5944542971172042,0.8890105181534964,0.7768686706614387,0.5949407114624506,0.8205465603768511,0.753917895007206,0.8254754576842194,0.6156521739130434
2,20,random_sentinels,0,10121,2530,6521,1629,0.776062636585564,0.6778284290028023,0.7731579474414629,0.618893280632411,0.8196025908638901,0.9746287866896877,0.8859953061714363,0.6781818181818181
2,20,random_sentinels,1,10121,2530,6521,1629,0.8018568227276303,0.6269584011800312,0.8477209946702036,0.6562845849802372,0.8610020889808113,0.9307218789686222,0.9059060617821807,0.6848221343873517
2,20,random_sentinels,2,10121,2530,6521,1629,0.7919766973060332,0.6584588596593975,0.8081769766183344,0.6158102766798419,0.8376261214097042,0.9560394400764829,0.8956086024153607,0.6631620553359683
2,20,random_sentinels,3,10121,2530,6521,1629,0.7624708921118435,0.7087693563831111,0.7312643315522868,0.5762055335968379,0.8002758682728996,0.9627322669482457,0.8777520673166993,0.6544664031620553
2,20,random_sentinels,4,10121,2530,6521,1629,0.7924592924412603,0.652871395332822,0.8000275232743663,0.6079841897233201,0.8345668943284968,0.9391618270287239,0.8950272901483077,0.6621343873517785
2,20,random_sentinels,5,10121,2530,6521,1629,0.7945701331009671,0.6318406672409577,0.8004423373154463,0.6390513833992094,0.8333325892159533,0.959777971204749,0.8920326572668372,0.7185770750988142
2,20,random_sentinels,6,10121,2530,6521,1629,0.8077675859044156,0.6197065591180628,0.8290468905965233,0.6492490118577074,0.8490969027973824,0.9588767283571867,0.9020350688700014,0.6937549407114624
2,20,random_sentinels,7,10121,2530,6521,1629,0.7517702632270522,0.7303335173866468,0.7195902006278282,0.5883794466403162,0.7942231174288839,0.9638675247213939,0.8728626341721624,0.6610276679841897
2,20,random_sentinels,8,10121,2530,6521,1629,0.7902003885222917,0.65697019502845,0.7963500931105918,0.6621343873517785,0.8331792590118567,0.9705495069990439,0.8939119499663628,0.6812648221343873
2,20,random_sentinels,9,10121,2530,6521,1629,0.7454898550929928,0.7181516918160817,0.7948117308942545,0.6241106719367588,0.8329231139439438,0.9648840627274154,0.8848486852584263,0.6970750988142292
3,2,qr_sentinels,-1,10121,2530,6520,1630,0.18552314549752658,1.2413327480754375,0.732292590726116,0.4718577075098815,0.7968669978979552,0.43902175815585387,0.7329377877161674,0.4657707509881423
3,2,qr_sentinels_plus_descriptors,-1,10121,2530,6520,1630,0.6107117147886552,0.8581920886355844,0.7956846479954726,0.5262450592885376,0.8269343588763616,0.8912872245402355,0.8024720360165748,0.5194466403162056
3,2,descriptors_only,-1,10121,2530,6520,1630,0.5192974989013066,0.9536456456258462,0.7841234899093645,0.5022924901185771,0.819211733231416,0.8332311832495423,0.7874749994782924,0.49343873517786563
3,2,random_sentinels,0,10121,2530,6520,1630,0.6755232763067738,0.7921117786571009,0.7492736363175364,0.47573122529644263,0.8035971813145726,0.864196025885458,0.7502402406350077,0.47415019762845845
3,2,random_sentinels,1,10121,2530,6520,1630,0.6606916338737534,0.8091696171683324,0.7494781884731526,0.47762845849802377,0.802449690280566,0.736067201720032,0.7568253892951989,0.47359683794466406
3,2,random_sentinels,2,10121,2530,6520,1630,0.6155496132499412,0.8621639857814136,0.7326518764774358,0.46229249011857715,0.7952468356303112,0.48737633651320905,0.7394470478934589,0.45849802371541504
3,2,random_sentinels,3,10121,2530,6520,1630,0.28407141405797287,1.1619440820315128,0.7301013423981646,0.4768379446640317,0.7949306939396792,0.4754266943737802,0.7279550285206633,0.4654545454545454
3,2,random_sentinels,4,10121,2530,6520,1630,0.6539247857506199,0.8134137750309742,0.7163961147262531,0.41541501976284584,0.7871989749778213,0.6810893498009297,0.7345887346780837,0.46932806324110676
