regime,truth_informative,n_replicates,raw_pr_median,raw_pr_q025,raw_pr_q975,residual_pr_median,residual_pr_q025,residual_pr_q975,expansion_log2_median,expansion_log2_q025,expansion_log2_q975,residual_pr_null_ratio_median,residual_pr_null_ratio_q025,residual_pr_null_ratio_q975,residual_pr_null_lower_tail_p_median,residual_pr_null_lower_tail_p_q025,residual_pr_null_lower_tail_p_q975,raw_seed_spearman_median,raw_seed_spearman_q025,raw_seed_spearman_q975,residual_seed_spearman_median,residual_seed_spearman_q025,residual_seed_spearman_q975,coherence_composite_score_median,coherence_composite_score_q025,coherence_composite_score_q975,preference_accuracy_median,preference_accuracy_q025,preference_accuracy_q975,residual_truth_spearman_median,residual_truth_spearman_q025,residual_truth_spearman_q975,expansion_only_pass_rate,reproducibility_axis_pass_rate,residual_structure_axis_pass_rate,coherence_gate_pass_rate
good_correlated_interactions,True,160,1.1026632191120387,1.0906773399550151,1.1152708660838,3.850571530263003,3.6716811545922603,4.136725036889562,1.8057326037581132,1.7366685083478703,1.911508093887162,0.21292783093578566,0.2039292040195486,0.22811128001203382,0.025,0.025,0.025,0.996712710915394,0.9961974883498536,0.9971666541050663,0.9358973082508388,0.9331411582480595,0.9388814237264695,2.0886914280081843,1.9889136411475652,2.1436111260342896,0.9243201754385965,0.9149479166666667,0.9314695723684211,0.9849360402689458,0.9840192329252846,0.9855905360971738,1.0,1.0,1.0,1.0
generic_ligand_effect_independent_noise,False,160,1.1037125078535486,1.0915100082582974,1.1169919915855289,18.326161772309803,18.166495111949352,18.441211662575867,4.053517846541698,4.03496452302925,4.073758253840095,1.0004427905530615,0.992199082069865,1.0074646768355617,0.575,0.025,0.9756250000000001,0.9967159155256177,0.9962260913242713,0.9971828808572903,0.9388197250034693,0.9369080213046795,0.9404966436407785,0.0,0.0,0.010611513425720706,0.5005811403508772,0.49296957236842104,0.506562225877193,0.0021828486225895036,-0.019069420190165692,0.020024959799126087,1.0,1.0,0.0,0.0
target_correlated_artifact,False,160,1.1025882718154238,1.0905187938606749,1.1153102171261564,3.881607077223034,3.6742812282843804,4.1333889628733544,1.8185975063301258,1.7276506017800481,1.9078923590307484,0.21466709121409802,0.20343374275446174,0.22896704023883507,0.025,0.025,0.025,0.9967174821488985,0.9962384599787838,0.9971640878293359,0.9360264209095749,0.9315543998310482,0.9387387779685606,2.075872278011884,1.9882975676816603,2.1544693816172296,0.5004166666666667,0.4898368969298245,0.5129435307017545,0.00018989036935644933,-0.036259722578366134,0.04032658090937318,1.0,1.0,1.0,1.0
shuffled_box_labels,False,160,1.1026632191120385,1.0906773399550147,1.1152708660838,3.850571530263002,3.6716811545922607,4.136725036889561,1.805732603758113,1.7366685083478697,1.9115080938871643,0.21292783093578566,0.20392920401954856,0.22811128001203376,0.025,0.025,0.025,0.996712710915394,0.9961974883498536,0.9971666541050663,0.9358973082508388,0.9331411582480595,0.9388814237264695,2.0886914280081843,1.988913641147566,2.143611126034289,0.48194078947368424,0.4235230263157895,0.5441833881578948,-0.04770133644831094,-0.23841977439522055,0.15269147819659004,1.0,1.0,1.0,1.0
seed_unstable_noise,False,160,1.0669114573476193,1.0585809583921229,1.0753550631299866,18.32848767106455,18.187272252588137,18.45879158935762,4.102690899535881,4.088962388409853,4.118871462276579,1.0003604753894835,0.9930121416221601,1.008094846914078,0.55,0.049375,0.9756250000000001,0.9212038784785035,0.9103161394853776,0.9323712559366456,-0.00031215615166185057,-0.013090173808080228,0.012358768449056192,0.0,0.0,3.809421462314128e-05,0.49973684210526315,0.49277741228070177,0.5076145833333333,-2.723456518266682e-07,-0.021210932531314373,0.021445424974315598,1.0,0.0,0.0,0.0
good_high_dimensional_interactions,True,160,1.104063011909163,1.0911913780252058,1.1172020025102736,18.310127277956937,18.160506891543157,18.434563873808138,4.0514566517151405,4.030802517682229,4.069336590951063,0.9992885530119469,0.991756521296131,1.0062463420126588,0.45,0.025,0.975,0.9967090081023113,0.9962058494661414,0.9972053875269818,0.9386988949375965,0.9368374811882187,0.9408134531423036,0.0009639899436921611,0.0,0.011173801043394455,0.9370504385964913,0.929109100877193,0.9423714364035087,0.9855849661589623,0.9851071222535631,0.9861288830685508,1.0,1.0,0.0,0.0
