dataset,calibration_ligands,repetition,reference_scope,geometry_spearman,geometry_dissimilarity,edge_correlation_rmse,edge_sign_agreement,first_pr,second_pr,reference_abs_top10pct_edges,reference_abs_top10pct_sign_agreement,top_positive_10_intersection,top_positive_10_precision,top_positive_10_recall,top_positive_10_jaccard,top_negative_10_intersection,top_negative_10_precision,top_negative_10_recall,top_negative_10_jaccard,top_positive_25_intersection,top_positive_25_precision,top_positive_25_recall,top_positive_25_jaccard,top_negative_25_intersection,top_negative_25_precision,top_negative_25_recall,top_negative_25_jaccard
Docking-44,200,67,row_disjoint_complement_map,0.85279579447699083,0.14720420552300917,0.15288562480205817,0.84778012684989434,9.2587791892733264,10.486397250152168,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,4,0.40000000000000002,0.40000000000000002,0.25,18,0.71999999999999997,0.71999999999999997,0.5625,11,0.44,0.44,0.28205128205128205
Docking-44,200,68,full_source_map_including_calibration_rows,0.91572318766641081,0.084276812333589191,0.11464764893317153,0.85200845665961944,9.3029119427164524,9.690867783907283,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
Docking-44,200,68,row_disjoint_complement_map,0.91402520789323671,0.085974792106763287,0.11595693043221095,0.85200845665961944,9.2870186359645235,9.690867783907283,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
Docking-44,200,69,full_source_map_including_calibration_rows,0.95523942126432215,0.044760578735677847,0.092166718256286112,0.89852008456659616,9.3029119427164524,8.2291314478023843,95,1,4,0.40000000000000002,0.40000000000000002,0.25,4,0.40000000000000002,0.40000000000000002,0.25,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,69,row_disjoint_complement_map,0.95390900093633313,0.046090999063666871,0.09357703558092377,0.89746300211416485,9.3100821992566551,8.2291314478023843,95,1,4,0.40000000000000002,0.40000000000000002,0.25,4,0.40000000000000002,0.40000000000000002,0.25,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,70,full_source_map_including_calibration_rows,0.94394197547361736,0.056058024526382644,0.099022900878327963,0.90169133192389006,9.3029119427164524,8.907919539210674,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,70,row_disjoint_complement_map,0.94200671425690441,0.057993285743095591,0.10077226884869483,0.90063424947145876,9.2944208794446652,8.907919539210674,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,71,full_source_map_including_calibration_rows,0.92175464382924899,0.078245356170751013,0.11460394903219781,0.89112050739957716,9.3029119427164524,9.0883261874978061,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,71,row_disjoint_complement_map,0.91957241997270478,0.08042758002729522,0.11638941107419515,0.88900634249471455,9.2914275324639028,9.0883261874978061,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,4,0.40000000000000002,0.40000000000000002,0.25,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,72,full_source_map_including_calibration_rows,0.95198143648329037,0.048018563516709634,0.10830826777030808,0.90274841437632136,9.3029119427164524,7.2491937218144162,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,72,row_disjoint_complement_map,0.95007915937166187,0.049920840628338126,0.11030473124248409,0.89852008456659616,9.3324128989425414,7.2491937218144162,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,73,full_source_map_including_calibration_rows,0.96613511867066537,0.033864881329334628,0.086725920123706529,0.92071881606765327,9.3029119427164524,7.8174966287896899,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,73,row_disjoint_complement_map,0.96480214692930477,0.035197853070695229,0.088381595184490555,0.92071881606765327,9.3239083038907555,7.8174966287896899,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,74,full_source_map_including_calibration_rows,0.94445093991765239,0.055549060082347612,0.10218816558550167,0.90169133192389006,9.3029119427164524,8.6949365762357846,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,4,0.40000000000000002,0.40000000000000002,0.25,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,74,row_disjoint_complement_map,0.94273629091045152,0.057263709089548476,0.10384379121236165,0.89957716701902746,9.2971997996539706,8.6949365762357846,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,4,0.40000000000000002,0.40000000000000002,0.25,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,75,full_source_map_including_calibration_rows,0.87106008709603899,0.12893991290396101,0.14214297461570768,0.82346723044397463,9.3029119427164524,10.481965358181627,95,0.97894736842105268,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,13,0.52000000000000002,0.52000000000000002,0.35135135135135137
Docking-44,200,75,row_disjoint_complement_map,0.86792503791595155,0.13207496208404845,0.14429805695175885,0.82029598308668072,9.2594921420613403,10.481965358181627,95,0.97894736842105268,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,13,0.52000000000000002,0.52000000000000002,0.35135135135135137
Docking-44,200,76,full_source_map_including_calibration_rows,0.92820577914264202,0.071794220857357982,0.11652620779517846,0.90274841437632136,9.3029119427164524,8.5342654333614441,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,76,row_disjoint_complement_map,0.92514361533786393,0.074856384662136066,0.11914470233555224,0.90063424947145876,9.2959024208815499,8.5342654333614441,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,77,full_source_map_including_calibration_rows,0.93784507555780361,0.062154924442196391,0.10098062419589529,0.87103594080338265,9.3029119427164524,9.2827267777400166,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,77,row_disjoint_complement_map,0.93612882482998627,0.063871175170013728,0.10250583899161285,0.86997885835095135,9.2897471768360855,9.2827267777400166,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,78,full_source_map_including_calibration_rows,0.94748410265710914,0.05251589734289086,0.10073760851205125,0.89429175475687106,9.3029119427164524,8.1288863024313187,95,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,78,row_disjoint_complement_map,0.94582192771824636,0.054178072281753642,0.10225491005219733,0.89323467230443976,9.3097799071447618,8.1288863024313187,95,1,8,0.80000000000000004,0.80000000000000004,0.66666666666666663,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,79,full_source_map_including_calibration_rows,0.92320150782860444,0.07679849217139556,0.11805576678229807,0.86997885835095135,9.3029119427164524,7.9524663269572313,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,200,79,row_disjoint_complement_map,0.92027279711766818,0.079727202882331816,0.12027777728476186,0.86786469344608874,9.3081150584646863,7.9524663269572313,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,200,80,full_source_map_including_calibration_rows,0.95051620230766121,0.049483797692338793,0.10279092955254843,0.91649048625792817,9.3029119427164524,7.8114861264144091,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,13,0.52000000000000002,0.52000000000000002,0.35135135135135137
Docking-44,200,80,row_disjoint_complement_map,0.94844918893935348,0.051550811060646518,0.10487192653648632,0.91437632135306557,9.3210711735111786,7.8114861264144091,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,13,0.52000000000000002,0.52000000000000002,0.35135135135135137
Docking-44,200,81,full_source_map_including_calibration_rows,0.94121632891800588,0.058783671081994116,0.10332145145679181,0.92389006342494717,9.3029119427164524,9.1010233780634699,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,200,81,row_disjoint_complement_map,0.93937736938154393,0.060622630618456075,0.10523780953043262,0.91966173361522197,9.2884083246257951,9.1010233780634699,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,200,82,full_source_map_including_calibration_rows,0.9368064518723882,0.063193548127611798,0.10604991639801609,0.89746300211416485,9.3029119427164524,9.2913002003975524,95,1,4,0.40000000000000002,0.40000000000000002,0.25,5,0.5,0.5,0.33333333333333331,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,82,row_disjoint_complement_map,0.93487398303586489,0.065126016964135114,0.1079374218609567,0.89323467230443976,9.2845077034132437,9.2913002003975524,95,1,4,0.40000000000000002,0.40000000000000002,0.25,4,0.40000000000000002,0.40000000000000002,0.25,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,83,full_source_map_including_calibration_rows,0.93851524680335363,0.061484753196646369,0.10501984459380073,0.90486257928118397,9.3029119427164524,8.6567973384644201,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,83,row_disjoint_complement_map,0.93613564277349526,0.063864357226504742,0.10711189194145698,0.90169133192389006,9.2942174112824745,8.6567973384644201,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,84,full_source_map_including_calibration_rows,0.94758605997033329,0.052413940029666706,0.101762972977389,0.90909090909090906,9.3029119427164524,8.3844404722452381,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,84,row_disjoint_complement_map,0.94601686987433886,0.053983130125661138,0.1034874250481667,0.90486257928118397,9.3052514286590178,8.3844404722452381,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,13,0.52000000000000002,0.52000000000000002,0.35135135135135137
Docking-44,200,85,full_source_map_including_calibration_rows,0.94003618683759138,0.059963813162408619,0.10505518458263745,0.90591966173361527,9.3029119427164524,8.5080039800562997,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
Docking-44,200,85,row_disjoint_complement_map,0.93835243828122195,0.061647561718778054,0.106479589524985,0.90063424947145876,9.302523852377627,8.5080039800562997,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,11,0.44,0.44,0.28205128205128205
Docking-44,200,86,full_source_map_including_calibration_rows,0.93964450236152774,0.060355497638472255,0.099158254222996317,0.86997885835095135,9.3029119427164524,8.9606496872636168,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,5,0.5,0.5,0.33333333333333331,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,86,row_disjoint_complement_map,0.93820625646956035,0.061793743530439649,0.10042415784270418,0.86786469344608874,9.2970191028297275,8.9606496872636168,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,5,0.5,0.5,0.33333333333333331,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,87,full_source_map_including_calibration_rows,0.93688642450706228,0.063113575492937724,0.10438952637737672,0.89534883720930236,9.3029119427164524,9.0542188823634184,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,87,row_disjoint_complement_map,0.93492513887396134,0.065074861126038663,0.10608107007405251,0.89534883720930236,9.2928993200959003,9.0542188823634184,95,1,4,0.40000000000000002,0.40000000000000002,0.25,5,0.5,0.5,0.33333333333333331,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,88,full_source_map_including_calibration_rows,0.93598241622602507,0.064017583773974929,0.10467991533517861,0.87737843551797046,9.3029119427164524,8.6378901048992773,95,1,5,0.5,0.5,0.33333333333333331,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,18,0.71999999999999997,0.71999999999999997,0.5625,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,88,row_disjoint_complement_map,0.93446075329133194,0.065539246708668064,0.10596394293181953,0.87526427061310785,9.3006960904083726,8.6378901048992773,95,1,5,0.5,0.5,0.33333333333333331,1,0.10000000000000001,0.10000000000000001,0.052631578947368418,18,0.71999999999999997,0.71999999999999997,0.5625,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,89,full_source_map_including_calibration_rows,0.93954566344242418,0.060454336557575816,0.1136419282549002,0.89429175475687106,9.3029119427164524,7.8006858652396049,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,89,row_disjoint_complement_map,0.9368026956249248,0.063197304375075203,0.1160353165051782,0.89217758985200846,9.3147448916166091,7.8006858652396049,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,2,0.20000000000000001,0.20000000000000001,0.1111111111111111,15,0.59999999999999998,0.59999999999999998,0.42857142857142855,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,90,full_source_map_including_calibration_rows,0.92383574666917401,0.076164253330825993,0.1137656769375423,0.88160676532769555,9.3029119427164524,9.4980204931766323,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,12,0.47999999999999998,0.47999999999999998,0.31578947368421051,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,90,row_disjoint_complement_map,0.92167095747066752,0.078329042529332482,0.11566874452995918,0.88054968287526425,9.2815243409256585,9.4980204931766323,95,1,4,0.40000000000000002,0.40000000000000002,0.25,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,12,0.47999999999999998,0.47999999999999998,0.31578947368421051,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,91,full_source_map_including_calibration_rows,0.9465792155559104,0.053420784444089597,0.096686466663956666,0.89746300211416485,9.3029119427164524,8.5505511742665163,95,1,5,0.5,0.5,0.33333333333333331,5,0.5,0.5,0.33333333333333331,22,0.88,0.88,0.7857142857142857,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,91,row_disjoint_complement_map,0.94475872541735362,0.055241274582646382,0.098291711866711665,0.89429175475687106,9.3025130085293082,8.5505511742665163,95,1,5,0.5,0.5,0.33333333333333331,5,0.5,0.5,0.33333333333333331,22,0.88,0.88,0.7857142857142857,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,92,full_source_map_including_calibration_rows,0.96632473120771534,0.033675268792284663,0.09115007136071232,0.92494714587737847,9.3029119427164524,7.5033265257095456,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,92,row_disjoint_complement_map,0.96493568507025929,0.035064314929740714,0.092823006865953822,0.92494714587737847,9.3303776597981987,7.5033265257095456,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,93,full_source_map_including_calibration_rows,0.91354134652187235,0.086458653478127645,0.1187307267554565,0.89006342494714585,9.3029119427164524,9.150499177816668,95,1,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,5,0.5,0.5,0.33333333333333331,18,0.71999999999999997,0.71999999999999997,0.5625,12,0.47999999999999998,0.47999999999999998,0.31578947368421051
Docking-44,200,93,row_disjoint_complement_map,0.91145979009734801,0.08854020990265199,0.12037415412730565,0.88900634249471455,9.2915747206928003,9.150499177816668,95,1,9,0.90000000000000002,0.90000000000000002,0.81818181818181823,5,0.5,0.5,0.33333333333333331,18,0.71999999999999997,0.71999999999999997,0.5625,11,0.44,0.44,0.28205128205128205
Docking-44,200,94,full_source_map_including_calibration_rows,0.94879431012138937,0.051205689878610627,0.1072808031374146,0.89429175475687106,9.3029119427164524,7.5040928674406953,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,4,0.40000000000000002,0.40000000000000002,0.25,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,94,row_disjoint_complement_map,0.94710903071699692,0.052890969283003075,0.10888559973091828,0.89217758985200846,9.3221199660399172,7.5040928674406953,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,4,0.40000000000000002,0.40000000000000002,0.25,18,0.71999999999999997,0.71999999999999997,0.5625,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,200,95,full_source_map_including_calibration_rows,0.94565105389495752,0.054348946105042484,0.096694185014621944,0.89852008456659616,9.3029119427164524,8.9096589565904729,95,1,5,0.5,0.5,0.33333333333333331,4,0.40000000000000002,0.40000000000000002,0.25,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,95,row_disjoint_complement_map,0.94405067985775715,0.055949320142242853,0.098092151789100801,0.89852008456659616,9.2975247779017991,8.9096589565904729,95,1,5,0.5,0.5,0.33333333333333331,4,0.40000000000000002,0.40000000000000002,0.25,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,96,full_source_map_including_calibration_rows,0.91610445387120809,0.083895546128791909,0.11529208537349651,0.87420718816067655,9.3029119427164524,9.3198718203516684,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,96,row_disjoint_complement_map,0.91374587065262636,0.086254129347373643,0.11716836552720246,0.87420718816067655,9.2838623874927642,9.3198718203516684,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
Docking-44,200,97,full_source_map_including_calibration_rows,0.96553888171481039,0.034461118285189607,0.088539721138738439,0.92283298097251587,9.3029119427164524,7.7943508698236199,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,97,row_disjoint_complement_map,0.96410059329928666,0.035899406700713343,0.090201338158307845,0.92177589852008457,9.3245046565224801,7.7943508698236199,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,16,0.64000000000000001,0.64000000000000001,0.47058823529411764,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,200,98,full_source_map_including_calibration_rows,0.96206197149199513,0.037938028508004873,0.086261234541537252,0.92071881606765327,9.3029119427164524,8.3481753841381199,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,5,0.5,0.5,0.33333333333333331,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,98,row_disjoint_complement_map,0.96083444399546636,0.039165556004533641,0.08766637042500379,0.92071881606765327,9.3085583004476646,8.3481753841381199,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,4,0.40000000000000002,0.40000000000000002,0.25,17,0.68000000000000005,0.68000000000000005,0.51515151515151514,14,0.56000000000000005,0.56000000000000005,0.3888888888888889
Docking-44,200,99,full_source_map_including_calibration_rows,0.95278449384193331,0.047215506158066689,0.093750961646458755,0.92389006342494717,9.3029119427164524,8.639056166872578,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,200,99,row_disjoint_complement_map,0.95124889735532858,0.048751102644671418,0.095231170266117784,0.92177589852008457,9.3025345500565386,8.639056166872578,95,1,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,5,0.5,0.5,0.33333333333333331,19,0.76000000000000001,0.76000000000000001,0.61290322580645162,15,0.59999999999999998,0.59999999999999998,0.42857142857142855
Docking-44,500,0,full_source_map_including_calibration_rows,0.97672569538682819,0.023274304613171815,0.062241385917609318,0.92706131078224097,9.3029119427164524,9.248351188758658,95,1,4,0.40000000000000002,0.40000000000000002,0.25,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,500,0,row_disjoint_complement_map,0.97501495854679709,0.024985041453202905,0.064607589166411766,0.92494714587737847,9.2912418988905774,9.248351188758658,95,1,4,0.40000000000000002,0.40000000000000002,0.25,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,21,0.83999999999999997,0.83999999999999997,0.72413793103448276,16,0.64000000000000001,0.64000000000000001,0.47058823529411764
Docking-44,500,1,full_source_map_including_calibration_rows,0.97954246992335436,0.020457530076645636,0.059425638042403743,0.92706131078224097,9.3029119427164524,8.6613928455256985,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,4,0.40000000000000002,0.40000000000000002,0.25,23,0.92000000000000004,0.92000000000000004,0.85185185185185186,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,500,1,row_disjoint_complement_map,0.97787221550881553,0.022127784491184466,0.062060290998955596,0.92494714587737847,9.3234358833967192,8.6613928455256985,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,3,0.29999999999999999,0.29999999999999999,0.17647058823529413,23,0.92000000000000004,0.92000000000000004,0.85185185185185186,19,0.76000000000000001,0.76000000000000001,0.61290322580645162
Docking-44,500,2,full_source_map_including_calibration_rows,0.97896889802294873,0.02103110197705127,0.06016173870498296,0.94608879492600417,9.3029119427164524,9.3224082761735598,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,500,2,row_disjoint_complement_map,0.97741074987704479,0.022589250122955207,0.06257172933188157,0.94503171247357298,9.2871241310838037,9.3224082761735598,95,1,5,0.5,0.5,0.33333333333333331,6,0.59999999999999998,0.59999999999999998,0.42857142857142855,20,0.80000000000000004,0.80000000000000004,0.66666666666666663,18,0.71999999999999997,0.71999999999999997,0.5625
Docking-44,500,3,full_source_map_including_calibration_rows,0.97724813979817515,0.022751860201824847,0.065782213719213972,0.93763213530655387,9.3029119427164524,8.676084228353762,95,1,7,0.69999999999999996,0.69999999999999996,0.53846153846153844,5,0.5,0.5,0.33333333333333331,18,0.71999999999999997,0.71999999999999997,0.5625,17,0.68000000000000005,0.68000000000000005,0.51515151515151514
