dataset,transformation,tail_fraction_per_side,ligands_per_support,repetition,geometry_spearman,geometry_dissimilarity,edge_correlation_rmse,edge_sign_agreement,first_pr,second_pr
Docking-44,row_centered_residual,0.14999999999999999,1897,24,0.9887652339311187,0.011234766068881297,0.045089716433413175,0.95031712473572938,8.8805648221570497,9.3233421209272187
Docking-44,raw,0.20000000000000001,2530,24,0.99281160544390801,0.0071883945560919926,0.01981462752066461,0.9989429175475687,1.8429024203393065,1.8333723795584582
Docking-44,row_centered_residual,0.20000000000000001,2530,24,0.98732226792441413,0.012677732075585868,0.048875007195946105,0.94503171247357298,8.9649604930369442,9.5970254438574898
Docking-44,raw,0.25,3162,24,0.99263555792128266,0.007364442078717337,0.020463276479372076,1,1.8540934072863116,1.8344341310092978
Docking-44,row_centered_residual,0.25,3162,24,0.98983314217222995,0.010166857827770048,0.043886759866506399,0.95771670190274838,9.0880812440011329,9.5036534726675068
Docking-44,raw,0.29999999999999999,3795,24,0.99645972967846197,0.0035402703215380305,0.021397801586267896,0.9989429175475687,1.8541022936174423,1.8061130637193437
Docking-44,row_centered_residual,0.29999999999999999,3795,24,0.99315292785492415,0.0068470721450758498,0.035173761102830908,0.96194503171247359,9.1420140923460327,9.5429591567168472
Docking-44,raw,0.34999999999999998,4427,24,0.99722675541049333,0.0027732445895066737,0.013145821131753069,0.9989429175475687,1.8407271639688954,1.8322597860750023
Docking-44,row_centered_residual,0.34999999999999998,4427,24,0.9952113514648816,0.0047886485351184005,0.029366636438875045,0.96300211416490489,9.2026027215077058,9.5506715804133471
Docking-44,raw,0.40000000000000002,5060,24,0.99753018933294468,0.0024698106670553166,0.011668127740122818,0.9989429175475687,1.8388885061072688,1.8407119830628846
Docking-44,row_centered_residual,0.40000000000000002,5060,24,0.99625964217207053,0.0037403578279294747,0.025270207745179071,0.97885835095137419,9.3201959823164895,9.2942831108245176
Docking-44,raw,0.10000000000000001,1265,25,0.98826673028190648,0.01173326971809352,0.026832751404980978,1,1.7802744390417187,1.8358467919248274
Docking-44,row_centered_residual,0.10000000000000001,1265,25,0.97840252677805772,0.021597473221942276,0.063261469979402934,0.94291754756871038,9.4509211475154178,9.1865555921389781
Docking-44,raw,0.14999999999999999,1897,25,0.99423668320797565,0.0057633167920243533,0.021231231687220822,0.9989429175475687,1.8022185036810865,1.8430379956173426
Docking-44,row_centered_residual,0.14999999999999999,1897,25,0.98683392740513121,0.013166072594868794,0.049005609046605274,0.95771670190274838,9.5626240971937388,9.1245262791215236
Docking-44,raw,0.20000000000000001,2530,25,0.99463016784791769,0.00536983215208231,0.023313813781835294,0.9989429175475687,1.8093681977105911,1.8381864849817071
Docking-44,row_centered_residual,0.20000000000000001,2530,25,0.98974789661658846,0.010252103383411537,0.043371184297607515,0.96194503171247359,9.4009123057761226,9.0856811161269011
Docking-44,raw,0.25,3162,25,0.99488590451484271,0.0051140954851572884,0.023192432567912313,0.9989429175475687,1.8131675944435193,1.8657047327597558
Docking-44,row_centered_residual,0.25,3162,25,0.99206795349326216,0.0079320465067378443,0.037538853868098694,0.97145877378435519,9.3208920091309668,9.2752144343595031
Docking-44,raw,0.29999999999999999,3795,25,0.99692523504807073,0.0030747649519292652,0.015582664377706147,0.9989429175475687,1.8238947682253819,1.8350937143953914
Docking-44,row_centered_residual,0.29999999999999999,3795,25,0.99443593441776201,0.005564065582237987,0.030989749326600233,0.97145877378435519,9.3773365986135673,9.3484270994077772
Docking-44,raw,0.34999999999999998,4427,25,0.99722753500902361,0.0027724649909763865,0.015140445188993134,0.9989429175475687,1.8216977645085677,1.8251378601944797
Docking-44,row_centered_residual,0.34999999999999998,4427,25,0.99497209976323941,0.0050279002367605852,0.029653408602286598,0.97357293868921779,9.272304856575369,9.470891246379237
Docking-44,raw,0.40000000000000002,5060,25,0.9980965464033168,0.0019034535966832022,0.013184216405714936,0.9989429175475687,1.8244383802712931,1.8399246461916865
Docking-44,row_centered_residual,0.40000000000000002,5060,25,0.99580897752357189,0.0041910224764281079,0.026900357348665117,0.97991543340380549,9.2807466395387337,9.3170342822657393
Docking-44,raw,0.10000000000000001,1265,26,0.9899376934223818,0.010062306577618196,0.033744641078949901,0.9968287526427061,1.820705098619378,1.8844434597192143
Docking-44,row_centered_residual,0.10000000000000001,1265,26,0.98213072286891689,0.017869277131083106,0.060174322600490063,0.93974630021141647,9.9865901944459221,8.896034319680977
Docking-44,raw,0.14999999999999999,1897,26,0.99104143484684215,0.0089585651531578492,0.029576719423582781,0.9978858350951374,1.863190289097256,1.8175100797166668
Docking-44,row_centered_residual,0.14999999999999999,1897,26,0.98319493156063942,0.016805068439360582,0.053864749577016022,0.94186046511627908,9.3164690163160326,9.365083346643102
Docking-44,raw,0.20000000000000001,2530,26,0.99585277678644712,0.0041472232135528753,0.016638555141317589,0.9989429175475687,1.8541348142016028,1.813599859601599
Docking-44,row_centered_residual,0.20000000000000001,2530,26,0.99146390637758719,0.0085360936224128103,0.039576448287039032,0.96194503171247359,9.4757146608360259,9.1036636505240267
Docking-44,raw,0.25,3162,26,0.99634115982928628,0.0036588401707137175,0.014804646657203793,0.9978858350951374,1.841063044787856,1.8258710304204415
Docking-44,row_centered_residual,0.25,3162,26,0.99293527811982651,0.0070647218801734857,0.035861755299489567,0.96300211416490489,9.4345289638557155,9.1033984541453794
Docking-44,raw,0.29999999999999999,3795,26,0.99588274171904223,0.0041172582809577696,0.014814665236187309,0.9989429175475687,1.8412224396337704,1.8323260923914808
Docking-44,row_centered_residual,0.29999999999999999,3795,26,0.9925055775845294,0.0074944224154706029,0.036561352998183368,0.96405919661733619,9.4004579153854841,9.2427752894209085
Docking-44,raw,0.34999999999999998,4427,26,0.99574317940762758,0.0042568205923724234,0.019937569163900472,0.9989429175475687,1.8388266493206795,1.8300633292144699
Docking-44,row_centered_residual,0.34999999999999998,4427,26,0.99138187843769721,0.008618121562302794,0.038173107827126913,0.95877378435517968,9.3782537623209663,9.2340067682057079
Docking-44,raw,0.40000000000000002,5060,26,0.99678666495296708,0.0032133350470329169,0.015464226525846645,0.9989429175475687,1.8338885898551029,1.8225480578520639
Docking-44,row_centered_residual,0.40000000000000002,5060,26,0.99370617349547119,0.00629382650452881,0.032186803772439557,0.96934460887949259,9.3225528278745369,9.2769521833740498
Docking-44,raw,0.10000000000000001,1265,27,0.98870741606921941,0.011292583930780586,0.063429247456365356,0.9936575052854123,1.8964119389445657,1.7125981881403289
Docking-44,row_centered_residual,0.10000000000000001,1265,27,0.97757762648605195,0.022422373513948046,0.064641260878374587,0.92917547568710357,8.6092807379529379,9.1375666401867761
Docking-44,raw,0.14999999999999999,1897,27,0.9921165720925057,0.0078834279074943003,0.024265732264983266,0.9989429175475687,1.8255879285125551,1.7999273500275415
Docking-44,row_centered_residual,0.14999999999999999,1897,27,0.98553591002695884,0.014464089973041161,0.049496405862309578,0.94186046511627908,8.9723597341923593,9.2548607001031122
Docking-44,raw,0.20000000000000001,2530,27,0.99458733245231601,0.0054126675476839914,0.020715888664604699,0.99577167019027479,1.8044221760442607,1.8361015334528785
Docking-44,row_centered_residual,0.20000000000000001,2530,27,0.98704440483375178,0.012955595166248224,0.046730742090714587,0.94397463002114168,8.9134208484999711,9.4108414542778132
Docking-44,raw,0.25,3162,27,0.99201175152649823,0.0079882484735017689,0.021900687764718839,0.9978858350951374,1.8059205311001216,1.8537810456283648
Docking-44,row_centered_residual,0.25,3162,27,0.9854146044956682,0.0145853955043318,0.05224747771565718,0.94820295983086678,9.0453354397911561,9.6228224743691282
Docking-44,raw,0.29999999999999999,3795,27,0.99469225223995472,0.0053077477600452783,0.017789187197594366,0.9978858350951374,1.814468315925047,1.8601177855755466
Docking-44,row_centered_residual,0.29999999999999999,3795,27,0.99092615348601187,0.0090738465139881264,0.041353563211641853,0.96405919661733619,9.1514290589792378,9.283399421098169
Docking-44,raw,0.34999999999999998,4427,27,0.99560628190573408,0.0043937180942659193,0.014474932447408776,0.9978858350951374,1.8209234034355108,1.8348945557946259
Docking-44,row_centered_residual,0.34999999999999998,4427,27,0.99185094161150722,0.0081490583884927803,0.03944626184072738,0.96405919661733619,9.1778078757354145,9.3515782548912352
Docking-44,raw,0.40000000000000002,5060,27,0.99581290386525989,0.0041870961347401092,0.015069447000041678,0.9989429175475687,1.8202929471484439,1.8487188131212482
Docking-44,row_centered_residual,0.40000000000000002,5060,27,0.99214452424344124,0.0078554757565587607,0.038331238606235926,0.96405919661733619,9.1993070687956493,9.2756118427205987
Docking-44,raw,0.10000000000000001,1265,28,0.98417534049763111,0.015824659502368887,0.055042666120119252,0.9968287526427061,1.7354366340657432,1.8733421767723719
Docking-44,row_centered_residual,0.10000000000000001,1265,28,0.97797456970856445,0.022025430291435555,0.066899739055408344,0.94503171247357298,10.306951460547266,8.7962671490761153
Docking-44,raw,0.14999999999999999,1897,28,0.99092442419472682,0.0090755758052731839,0.02973655529219529,1,1.7880222358493159,1.8701120546286407
Docking-44,row_centered_residual,0.14999999999999999,1897,28,0.98680866841275461,0.013191331587245392,0.048231414107308926,0.95560253699788589,9.6483566952390003,9.2228599714804655
Docking-44,raw,0.20000000000000001,2530,28,0.9927690818877184,0.0072309181122816035,0.025382901192233416,0.9989429175475687,1.8065632934554894,1.8658786546064092
Docking-44,row_centered_residual,0.20000000000000001,2530,28,0.98811295092820595,0.011887049071794054,0.046096058680292228,0.96511627906976749,9.5152437361168474,9.1436737814697064
Docking-44,raw,0.25,3162,28,0.99550331820168003,0.0044966817983199681,0.020019939990597219,0.9978858350951374,1.8169667193493186,1.8357150371692976
Docking-44,row_centered_residual,0.25,3162,28,0.99213271686933913,0.0078672831306608737,0.038998197489329756,0.96088794926004228,9.6344324141398552,8.9700635978680268
Docking-44,raw,0.29999999999999999,3795,28,0.99594948952774143,0.0040505104722585727,0.014998392799093822,0.9989429175475687,1.8284140002498563,1.830639903230036
Docking-44,row_centered_residual,0.29999999999999999,3795,28,0.99243758241818192,0.0075624175818180817,0.036413402074974184,0.96405919661733619,9.4853956372264374,9.3366601193077319
Docking-44,raw,0.34999999999999998,4427,28,0.99589405298498856,0.0041059470150114352,0.015955712562184445,0.9978858350951374,1.8308937129798866,1.8461961143027588
Docking-44,row_centered_residual,0.34999999999999998,4427,28,0.99289217340836888,0.0071078265916311167,0.035550510043584505,0.96723044397462998,9.3600753755172299,9.448057591037534
Docking-44,raw,0.40000000000000002,5060,28,0.99651369207126661,0.0034863079287333898,0.015501695843414633,0.9978858350951374,1.8361995331326098,1.8317362520375551
Docking-44,row_centered_residual,0.40000000000000002,5060,28,0.99444346108720727,0.00555653891279273,0.033064955977064395,0.96828752642706128,9.3633556656833665,9.2944705162762347
Docking-44,raw,0.10000000000000001,1265,29,0.99002218772853079,0.0099778122714692108,0.030812155760498033,0.99577167019027479,1.8273929281151926,1.8749158659830587
Docking-44,row_centered_residual,0.10000000000000001,1265,29,0.98015706288096449,0.019842937119035509,0.058774940650527442,0.93657505285412257,9.3950783199543366,9.0962270819085624
Docking-44,raw,0.14999999999999999,1897,29,0.99191037536854187,0.0080896246314581255,0.035098294611634925,0.9915433403805497,1.8556814620593427,1.8800465332909879
Docking-44,row_centered_residual,0.14999999999999999,1897,29,0.98465116491687532,0.015348835083124679,0.051878855539930699,0.93974630021141647,9.2398879284042543,8.9457551328518203
Docking-44,raw,0.20000000000000001,2530,29,0.99498298579362376,0.0050170142063762357,0.021006517277606523,0.9978858350951374,1.8523088000816244,1.8743692857106014
Docking-44,row_centered_residual,0.20000000000000001,2530,29,0.98990794110756775,0.010092058892432254,0.043367238650652444,0.96088794926004228,9.3130931529935701,8.970423488603231
Docking-44,raw,0.25,3162,29,0.99668392804121286,0.0033160719587871368,0.019729006280970032,0.9978858350951374,1.8593520237073549,1.8408935663658097
Docking-44,row_centered_residual,0.25,3162,29,0.99232023157761706,0.0076797684223829377,0.036460558333920159,0.96511627906976749,9.239028321254743,9.1224652103973778
Docking-44,raw,0.29999999999999999,3795,29,0.99599340218676657,0.0040065978132334257,0.019167083466976341,1,1.8693894898541421,1.8266840199808325
Docking-44,row_centered_residual,0.29999999999999999,3795,29,0.99254115562654144,0.0074588443734585619,0.036147790542842451,0.96723044397462998,9.1390525101470548,9.2568876273938479
Docking-44,raw,0.34999999999999998,4427,29,0.99656253746280976,0.003437462537190239,0.018676833351857852,0.9989429175475687,1.871407376284151,1.8262553432895066
Docking-44,row_centered_residual,0.34999999999999998,4427,29,0.99341850163784784,0.0065814983621521606,0.033643041054668074,0.96934460887949259,9.2178383316587489,9.167676741333544
Docking-44,raw,0.40000000000000002,5060,29,0.99741675065954893,0.0025832493404510659,0.015455767003685989,1,1.8647307750349655,1.8266125794342605
Docking-44,row_centered_residual,0.40000000000000002,5060,29,0.9953142159473044,0.0046857840526955963,0.028734314685648483,0.97568710359408028,9.1644904027340495,9.2695001617941486
Docking-44,raw,0.10000000000000001,1265,30,0.99116102526136651,0.0088389747386334871,0.025264873326697929,0.9968287526427061,1.7999957500982366,1.8174995005396475
Docking-44,row_centered_residual,0.10000000000000001,1265,30,0.98285491320534657,0.01714508679465343,0.05421932045422511,0.93868921775898517,9.1998139840569717,9.5342475640038131
Docking-44,raw,0.14999999999999999,1897,30,0.99359422314654244,0.0064057768534575565,0.021985056874449335,0.9968287526427061,1.807397148409698,1.8372275388407229
Docking-44,row_centered_residual,0.14999999999999999,1897,30,0.98620681834748258,0.013793181652517417,0.049401816884438114,0.93446088794926008,9.4366144571840724,8.8336473854169721
Docking-44,raw,0.20000000000000001,2530,30,0.99506848649060275,0.0049315135093972451,0.017977689424211997,0.9989429175475687,1.8099037378085334,1.8253680662402838
Docking-44,row_centered_residual,0.20000000000000001,2530,30,0.98989352562201938,0.010106474377980623,0.04113779209766668,0.95454545454545459,9.4334237202092961,9.6628513752571337
Docking-44,raw,0.25,3162,30,0.9960789312327829,0.0039210687672170952,0.018091416689441666,0.9947145877378436,1.8182309817960136,1.8469078092387536
Docking-44,row_centered_residual,0.25,3162,30,0.99305506697761303,0.0069449330223869676,0.036020266617443134,0.96405919661733619,9.3636329522688531,9.8045176839319375
Docking-44,raw,0.29999999999999999,3795,30,0.99409765952827256,0.0059023404717274408,0.019524352521089375,0.9978858350951374,1.8235059008457741,1.8533521425751303
Docking-44,row_centered_residual,0.29999999999999999,3795,30,0.99006011874065203,0.0099398812593479713,0.045626947259775723,0.96405919661733619,9.1716899693869394,9.9289510534414465
Docking-44,raw,0.34999999999999998,4427,30,0.99616696916861436,0.003833030831385642,0.01407776651438291,0.9989429175475687,1.8283609365093692,1.8328600553034751
Docking-44,row_centered_residual,0.34999999999999998,4427,30,0.99424677546531137,0.0057532245346886279,0.032962957308301059,0.96723044397462998,9.4077547344349117,9.4899309319511698
Docking-44,raw,0.40000000000000002,5060,30,0.99609395622263652,0.0039060437773634771,0.01923892553062799,0.9978858350951374,1.818214523756456,1.8642693390603189
Docking-44,row_centered_residual,0.40000000000000002,5060,30,0.99360210417895622,0.0063978958210437753,0.035001244603057903,0.96511627906976749,9.5894446893578777,9.158400839725072
Docking-44,raw,0.10000000000000001,1265,31,0.98884784302627649,0.011152156973723515,0.038383911841415111,0.9978858350951374,1.8200646206874482,1.7169969381080681
Docking-44,row_centered_residual,0.10000000000000001,1265,31,0.98032712875668582,0.019672871243314183,0.060902450687042781,0.93234672304439747,8.6863263680428364,9.0242002242131552
Docking-44,raw,0.14999999999999999,1897,31,0.99430236792776994,0.0056976320722300633,0.028047695656373831,0.9968287526427061,1.771053073800857,1.8504495164608288
Docking-44,row_centered_residual,0.14999999999999999,1897,31,0.98749577820818701,0.012504221791812986,0.046943849078005244,0.95031712473572938,8.9723920769517225,8.8352618659745019
Docking-44,raw,0.20000000000000001,2530,31,0.99400498652481628,0.0059950134751837192,0.030755447775550129,0.9968287526427061,1.7696805902771482,1.8715190187585855
Docking-44,row_centered_residual,0.20000000000000001,2530,31,0.99041785524435744,0.0095821447556425632,0.042664798285177219,0.95243128964059198,8.9171323460036085,9.1274908043963769
Docking-44,raw,0.25,3162,31,0.99370725075889477,0.0062927492411052333,0.02453690882003879,0.9989429175475687,1.7806407459633127,1.8617590964081117
Docking-44,row_centered_residual,0.25,3162,31,0.99076367097781082,0.0092363290221891825,0.042037352251084084,0.94926004228329808,8.9381484925204315,9.3523396943903112
Docking-44,raw,0.29999999999999999,3795,31,0.99522371164521384,0.0047762883547861623,0.015696830948652148,0.9989429175475687,1.8109705130413252,1.8293567928728052
Docking-44,row_centered_residual,0.29999999999999999,3795,31,0.99275869196548916,0.0072413080345108405,0.038978300447812503,0.95665961945031708,8.9399784110059741,9.6735968518239073
Docking-44,raw,0.34999999999999998,4427,31,0.99645048789224999,0.003549512107750008,0.011826746096366778,1,1.822585215297756,1.824295451691742
Docking-44,row_centered_residual,0.34999999999999998,4427,31,0.99467108968349094,0.0053289103165090612,0.033167236934808601,0.96617336152219868,9.0083803019685558,9.4934389713114999
Docking-44,raw,0.40000000000000002,5060,31,0.99717280719220736,0.0028271928077926445,0.013236452506708256,0.9978858350951374,1.8204231694538069,1.8427937142527013
Docking-44,row_centered_residual,0.40000000000000002,5060,31,0.99555548043060615,0.0044445195693938455,0.029804632964470688,0.96617336152219868,9.0640412787118994,9.4777160270290715
Docking-44,raw,0.10000000000000001,1265,32,0.98049135473069071,0.019508645269309288,0.041519083699593382,0.9936575052854123,1.7940824788128211,1.8251623819853737
Docking-44,row_centered_residual,0.10000000000000001,1265,32,0.96980028067673241,0.030199719323267593,0.079335564362700534,0.93340380549682878,8.9769056530361855,10.694137809063676
Docking-44,raw,0.14999999999999999,1897,32,0.99253589688009258,0.007464103119907417,0.024819661935148112,0.9978858350951374,1.8069069859830433,1.8736573070433975
Docking-44,row_centered_residual,0.14999999999999999,1897,32,0.98681092216123256,0.013189077838767438,0.047727086874899433,0.95243128964059198,9.6316488215637719,9.7169921670616635
Docking-44,raw,0.20000000000000001,2530,32,0.99237410892330946,0.0076258910766905386,0.033447154815379888,0.9989429175475687,1.8122118251896533,1.8940661489039106
Docking-44,row_centered_residual,0.20000000000000001,2530,32,0.98582152657936639,0.014178473420633608,0.051774163903442173,0.95454545454545459,9.9203073613067616,8.9433595320785031
Docking-44,raw,0.25,3162,32,0.99178466156192635,0.0082153384380736494,0.020757478296838602,0.9978858350951374,1.8210548762103596,1.8406748682749763
Docking-44,row_centered_residual,0.25,3162,32,0.98764006063433862,0.012359939365661377,0.047903919191837764,0.95877378435517968,9.7314434629438811,8.9603434641836071
Docking-44,raw,0.29999999999999999,3795,32,0.99108598535921033,0.0089140146407896692,0.020897404747386512,0.9989429175475687,1.8400136293176148,1.8187570477309001
Docking-44,row_centered_residual,0.29999999999999999,3795,32,0.98610719982984907,0.013892800170150932,0.052499755456121788,0.95243128964059198,9.7380885480573394,8.8292063509146121
Docking-44,raw,0.34999999999999998,4427,32,0.99495340357303452,0.0050465964269654773,0.019025627604379321,0.9989429175475687,1.8464822597606609,1.797453043207794
Docking-44,row_centered_residual,0.34999999999999998,4427,32,0.99280392285475638,0.0071960771452436179,0.03722455165473549,0.97040169133192389,9.4293920760702665,9.0690653895305591
Docking-44,raw,0.40000000000000002,5060,32,0.9964265187810778,0.0035734812189222032,0.016910236740218316,0.9989429175475687,1.8528810972893299,1.8050397535496936
Docking-44,row_centered_residual,0.40000000000000002,5060,32,0.99476170738173131,0.0052382926182686917,0.032076733387635142,0.96617336152219868,9.4607684163762578,9.0175492260030907
Docking-44,raw,0.10000000000000001,1265,33,0.98561919949901566,0.014380800500984336,0.033331195662215554,0.9968287526427061,1.8364007678636611,1.9065593350823311
Docking-44,row_centered_residual,0.10000000000000001,1265,33,0.97439266882551667,0.025607331174483328,0.067444589295787408,0.91966173361522197,9.1046731509685994,9.0542562120365808
Docking-44,raw,0.14999999999999999,1897,33,0.99364400405632203,0.0063559959436779723,0.022578917603285276,0.9968287526427061,1.8634896536743109,1.8285000336904684
Docking-44,row_centered_residual,0.14999999999999999,1897,33,0.98567000097414359,0.01432999902585641,0.048685868667672647,0.93023255813953487,9.1901228017379317,9.251412882482807
Docking-44,raw,0.20000000000000001,2530,33,0.99516379595454274,0.0048362040454572597,0.021361976244596705,0.9968287526427061,1.8704775270012943,1.8223141161016487
Docking-44,row_centered_residual,0.20000000000000001,2530,33,0.9907642237840415,0.0092357762159585022,0.040371627588592827,0.94820295983086678,9.1795435732473205,8.9709860143575835
Docking-44,raw,0.25,3162,33,0.99688463922642823,0.0031153607735717737,0.0146557095252875,0.9978858350951374,1.8511365405463474,1.8426767946319744
Docking-44,row_centered_residual,0.25,3162,33,0.99303800085706206,0.0069619991429379358,0.0344272212335167,0.96088794926004228,9.1570413241259576,9.2634229194533724
Docking-44,raw,0.29999999999999999,3795,33,0.99744461776337201,0.0025553822366279899,0.011683881908552312,0.9978858350951374,1.8464269162304436,1.8364506874301056
Docking-44,row_centered_residual,0.29999999999999999,3795,33,0.99491986666171961,0.0050801333382803904,0.030325186327380106,0.96300211416490489,9.2745366391300106,9.0919198192159296
Docking-44,raw,0.34999999999999998,4427,33,0.99809063562900624,0.0019093643709937602,0.014050890106415231,0.9978858350951374,1.8477249057979639,1.8357180370469235
Docking-44,row_centered_residual,0.34999999999999998,4427,33,0.99570286707635969,0.0042971329236403122,0.027555665984399815,0.96828752642706128,9.1439204482260621,9.3954699381476576
Docking-44,raw,0.40000000000000002,5060,33,0.99834543677769505,0.00165456322230495,0.010355882040873083,0.9989429175475687,1.8461241130802024,1.8257035318688177
Docking-44,row_centered_residual,0.40000000000000002,5060,33,0.99647846839222287,0.0035215316077771286,0.025365151225872663,0.97568710359408028,9.1106152179257283,9.3783779334599267
Docking-44,raw,0.10000000000000001,1265,34,0.98677155952271967,0.013228440477280334,0.028299382476501704,0.9915433403805497,1.9154423299471774,1.8919168989062303
Docking-44,row_centered_residual,0.10000000000000001,1265,34,0.97732302378062541,0.022676976219374589,0.066090081422878394,0.93868921775898517,9.2748198244787989,9.105734169495495
Docking-44,raw,0.14999999999999999,1897,34,0.99245853235686465,0.0075414676431353467,0.032115069792838173,0.9989429175475687,1.9266255225960283,1.8046310742572338
Docking-44,row_centered_residual,0.14999999999999999,1897,34,0.98522731657968976,0.01477268342031024,0.053722853375766433,0.95454545454545459,9.3059370534242749,8.8152424151327793
Docking-44,raw,0.20000000000000001,2530,34,0.99620817449456234,0.0037918255054376626,0.034769470141244749,0.9989429175475687,1.9051226155109062,1.7891119920001048
Docking-44,row_centered_residual,0.20000000000000001,2530,34,0.9910761340686931,0.0089238659313068958,0.039960861284820202,0.96194503171247359,9.2940146330553439,9.061988512528691
Docking-44,raw,0.25,3162,34,0.99650623627441459,0.0034937637255854082,0.019569039023446314,0.9989429175475687,1.8780054025896102,1.839586682313805
Docking-44,row_centered_residual,0.25,3162,34,0.99151552997480152,0.0084844700251984762,0.037914427736111991,0.95983086680761098,9.3103645171439968,9.1690706641261706
Docking-44,raw,0.29999999999999999,3795,34,0.99692048658429611,0.0030795134157038939,0.024900861305628141,0.9968287526427061,1.8635015761442466,1.8207040544408581
Docking-44,row_centered_residual,0.29999999999999999,3795,34,0.99360466976684647,0.0063953302331535289,0.034593193410538028,0.97145877378435519,9.1322470897190673,9.5138484705408288
Docking-44,raw,0.34999999999999998,4427,34,0.99684402923026705,0.003155970769732952,0.017400862241261323,0.9968287526427061,1.8483284398450248,1.8326225896571542
Docking-44,row_centered_residual,0.34999999999999998,4427,34,0.9944419302391847,0.0055580697608152985,0.032259173661268667,0.97145877378435519,9.141235235633582,9.5704018896399319
Docking-44,raw,0.40000000000000002,5060,34,0.99749967159411901,0.0025003284058809916,0.015652049678021685,0.9978858350951374,1.8443938264610142,1.810789062446327
Docking-44,row_centered_residual,0.40000000000000002,5060,34,0.9956458146384719,0.0043541853615280957,0.028020031132826452,0.97145877378435519,9.2148121538196239,9.4910881635006383
Docking-44,raw,0.10000000000000001,1265,35,0.98990758674459967,0.010092413255400334,0.024369365452927883,0.9989429175475687,1.838859237810452,1.8035206457686999
Docking-44,row_centered_residual,0.10000000000000001,1265,35,0.98195348468671817,0.01804651531328183,0.056302010597354783,0.95031712473572938,9.4050043130875611,9.8589566352429419
Docking-44,raw,0.14999999999999999,1897,35,0.99263771244812948,0.0073622875518705166,0.025868530488339352,1,1.8277288386857566,1.8292998812023979
Docking-44,row_centered_residual,0.14999999999999999,1897,35,0.98838036739856427,0.011619632601435725,0.045288214909841404,0.96511627906976749,9.5712146377686143,9.1533060579162857
Docking-44,raw,0.20000000000000001,2530,35,0.99354573211796737,0.0064542678820326271,0.028476071354098229,0.9968287526427061,1.8227508779237427,1.8542492225402578
Docking-44,row_centered_residual,0.20000000000000001,2530,35,0.99193312547110324,0.0080668745288967614,0.038914876015539793,0.96194503171247359,9.6895439337413851,9.0929274391304364
Docking-44,raw,0.25,3162,35,0.99495904503148924,0.005040954968510758,0.015640018816810118,0.9978858350951374,1.8429645058629776,1.8338170011681554
Docking-44,row_centered_residual,0.25,3162,35,0.99234014677643256,0.0076598532235674366,0.036639871825117507,0.96934460887949259,9.412905421989116,9.2492719892503406
Docking-44,raw,0.29999999999999999,3795,35,0.9956583307385104,0.0043416692614896002,0.016208673478969048,0.9968287526427061,1.829439022974291,1.8506633596804056
Docking-44,row_centered_residual,0.29999999999999999,3795,35,0.99270050556610312,0.0072994944338968804,0.036675121373400253,0.97145877378435519,9.4099090535360084,9.0421276117399714
Docking-44,raw,0.34999999999999998,4427,35,0.99591773860578636,0.0040822613942136377,0.012514728701870356,0.9989429175475687,1.832154561399385,1.8263868494183639
Docking-44,row_centered_residual,0.34999999999999998,4427,35,0.9936041878332097,0.0063958121667903045,0.034874658664903281,0.96934460887949259,9.4046951421464229,9.0779083391699178
Docking-44,raw,0.40000000000000002,5060,35,0.99715696008026744,0.0028430399197325595,0.011538628765302785,0.9989429175475687,1.8395823517983114,1.837156040620137
Docking-44,row_centered_residual,0.40000000000000002,5060,35,0.99505694843235659,0.0049430515676434084,0.030862583186325031,0.96934460887949259,9.4150290274585622,9.0089568098758281
Docking-44,raw,0.10000000000000001,1265,36,0.98399987413027368,0.016000125869726323,0.043537443125451422,0.99577167019027479,1.7371352470762955,1.8853000178227357
Docking-44,row_centered_residual,0.10000000000000001,1265,36,0.97683010489179278,0.023169895108207217,0.062399824377271686,0.93657505285412257,9.8967013864041551,10.323869079171324
Docking-44,raw,0.14999999999999999,1897,36,0.98392364356854423,0.016076356431455774,0.049294105192718388,0.992600422832981,1.7617384638407398,1.8565452323192209
Docking-44,row_centered_residual,0.14999999999999999,1897,36,0.97740257117973772,0.022597428820262278,0.066797435899360436,0.94291754756871038,10.519254038173958,9.1176074642674472
Docking-44,raw,0.20000000000000001,2530,36,0.98622351593054658,0.013776484069453421,0.03241374675374234,0.9978858350951374,1.8087688423186259,1.8145294360596416
Docking-44,row_centered_residual,0.20000000000000001,2530,36,0.98137330746058404,0.018626692539415957,0.06071967848691074,0.94503171247357298,10.227464208177713,9.0999209448568621
Docking-44,raw,0.25,3162,36,0.99344808385843708,0.006551916141562919,0.020972202988486933,0.9978858350951374,1.8161570000051834,1.8223807774329053
Docking-44,row_centered_residual,0.25,3162,36,0.98962938346548757,0.010370616534512433,0.043864242267655021,0.97251585623678649,9.9361690481670593,9.2705840377969491
Docking-44,raw,0.29999999999999999,3795,36,0.99352084166307764,0.0064791583369223638,0.023584365612118477,0.9989429175475687,1.8104635888110812,1.8530460664794366
Docking-44,row_centered_residual,0.29999999999999999,3795,36,0.99054538338937037,0.0094546166106296292,0.042699821810856568,0.95771670190274838,9.8508499694320708,9.0781677822058757
Docking-44,raw,0.34999999999999998,4427,36,0.99598322488231861,0.0040167751176813926,0.02206784077695487,0.9978858350951374,1.8175981291066499,1.8713569961789407
