contrast,plugin_mean_difference,pair_stratum,experimental_margin_name,experimental_margin_percentage_points,activity_threshold_percent,evaluated_ligands,evaluated_pairs,status,uncertainty.ligand_bootstrap.plugin_mean,uncertainty.ligand_bootstrap.n_clusters,uncertainty.ligand_bootstrap.n,uncertainty.ligand_bootstrap.mean,uncertainty.ligand_bootstrap.median,uncertainty.ligand_bootstrap.standard_deviation,uncertainty.ligand_bootstrap.interval_95,uncertainty.ligand_bootstrap.interval_90,uncertainty.ligand_bootstrap.minimum,uncertainty.ligand_bootstrap.maximum,uncertainty.murcko_cluster_bootstrap.plugin_mean,uncertainty.murcko_cluster_bootstrap.n_clusters,uncertainty.murcko_cluster_bootstrap.n,uncertainty.murcko_cluster_bootstrap.mean,uncertainty.murcko_cluster_bootstrap.median,uncertainty.murcko_cluster_bootstrap.standard_deviation,uncertainty.murcko_cluster_bootstrap.interval_95,uncertainty.murcko_cluster_bootstrap.interval_90,uncertainty.murcko_cluster_bootstrap.minimum,uncertainty.murcko_cluster_bootstrap.maximum,uncertainty.butina_cluster_bootstrap.plugin_mean,uncertainty.butina_cluster_bootstrap.n_clusters,uncertainty.butina_cluster_bootstrap.n,uncertainty.butina_cluster_bootstrap.mean,uncertainty.butina_cluster_bootstrap.median,uncertainty.butina_cluster_bootstrap.standard_deviation,uncertainty.butina_cluster_bootstrap.interval_95,uncertainty.butina_cluster_bootstrap.interval_90,uncertainty.butina_cluster_bootstrap.minimum,uncertainty.butina_cluster_bootstrap.maximum
two_way_residual_minus_absolute_vina,0.04733251580655221,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.04733251580655221,,5000,0.047032549333703065,0.046023176573094064,0.022224963249564748,"[0.006334619161360212, 0.09553836590640612]","[0.012629315814487221, 0.08616351163121326]",-0.03592055376111104,0.1378417457602833,0.04733251580655221,111,5000,0.04689628730805961,0.04620533282910035,0.02253426388786948,"[0.003998033015624687, 0.09333862692444386]","[0.011411178135501769, 0.08485032066016156]",-0.02932537153634294,0.1386268113318297,0.04733251580655221,103,5000,0.047821564646731186,0.046908421364069294,0.021779530587342662,"[0.008741114884851183, 0.09392425816598399]","[0.014179967389108464, 0.085640929050793]",-0.044711427897622495,0.15810651463374145
two_way_residual_minus_column_standardized,0.022598331334561447,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.022598331334561447,,5000,0.022541205926020855,0.020516401261438194,0.01798485883004686,"[-0.006896378760292831, 0.062277523518942265]","[-0.003434932987853457, 0.055809859850955754]",-0.02320879256095203,0.10898903303279067,0.022598331334561447,111,5000,0.02203640321928126,0.020507840113103276,0.01752786970969532,"[-0.007657087810970939, 0.05971535253129429]","[-0.0037435150145767593, 0.052826642282689316]",-0.03043317765259121,0.09732058641226722,0.022598331334561447,103,5000,0.02205385431159752,0.020927712080315432,0.016665621634625278,"[-0.006679194604476565, 0.05821793695548393]","[-0.002915613899037276, 0.05147563187868262]",-0.029980371695487975,0.08841520977434053
two_way_residual_minus_target_centered_residual_scaled,0.006469579921133294,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.006469579921133294,,5000,0.006808515348837344,0.007384368968191545,0.014504394084178949,"[-0.02383200659403021, 0.03333731625432795]","[-0.0181965073330059, 0.02933196181301596]",-0.05665978469889676,0.05666333666333667,0.006469579921133294,111,5000,0.005792895995776118,0.006918779495319444,0.015415443792674543,"[-0.027356637836975572, 0.033167407628156634]","[-0.020868204369575257, 0.029118550934091884]",-0.0670319100939256,0.0589484126984127,0.006469579921133294,103,5000,0.005684289730200594,0.006867343429366101,0.015196753125143157,"[-0.026512197555176188, 0.03216762624045263]","[-0.02067884961433583, 0.028857348622681862]",-0.07581143253292999,0.06294927274912851
target_centered_residual_scaled_minus_target_centered_unscaled,0.0049997426100007415,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.0049997426100007415,,5000,0.004710560154863242,0.0039156424365171996,0.013519755081321189,"[-0.019415938601580942, 0.03381378921710321]","[-0.016254429948506916, 0.028278477818464702]",-0.03478196460142605,0.06725719666397632,0.0049997426100007415,111,5000,0.005357338018718144,0.00403037358237242,0.014259018808768715,"[-0.018716629392857124, 0.03665583546622883]","[-0.015535369538446888, 0.030584174550790606]",-0.03315874958714616,0.0704633785761747,0.0049997426100007415,103,5000,0.0056312455946154714,0.0042111139264123885,0.014407867159232092,"[-0.01876406479335042, 0.03741365137037489]","[-0.01521657732148216, 0.03173509206862545]",-0.03582908025200734,0.08548695325213188
target_centered_unscaled_minus_absolute_vina,0.03586319327541818,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.03586319327541818,,5000,0.036299209030354614,0.035302317522394586,0.021959647734744125,"[-0.003655015397874809, 0.08220843492607757]","[0.0025767015323425765, 0.07393922961454742]",-0.03474975317080581,0.12491613085191758,0.03586319327541818,111,5000,0.03547985520808192,0.034881401318892,0.02225773346802481,"[-0.006314061121356613, 0.08095744108092337]","[0.00039148779273714154, 0.07307303743935245]",-0.03964215002160217,0.1287116447493806,0.03586319327541818,103,5000,0.035965126391344526,0.03513519785424728,0.020894280793015012,"[-0.002142165005290917, 0.07947536943662781]","[0.0035076549732177384, 0.07155004568837345]",-0.0406242100513593,0.12536433121613177
column_standardized_minus_absolute_vina,0.024734184471990772,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.024734184471990772,,5000,0.024237747721696366,0.024167163296003817,0.028401718634109153,"[-0.03312102466164139, 0.08024457501482796]","[-0.022989856454630038, 0.07044101422662567]",-0.10063352826510723,0.13153276348464538,0.024734184471990772,111,5000,0.025206439257142485,0.025073815317432833,0.028854098473182474,"[-0.031558114892133546, 0.08128306572148533]","[-0.02270216308255774, 0.07280036648411425]",-0.08833434060240485,0.1316517996332711,0.024734184471990772,103,5000,0.024308785666880998,0.02403046552083235,0.028339751362029937,"[-0.030292109025836515, 0.08055181620290372]","[-0.02143293305443392, 0.07112255830402124]",-0.11395372047565765,0.1595312297347181
absolute_vina_minus_docking_target_prior,0.06684881147415779,both_active,exact_non_ties,0.0,65.0,66,591,secondary exploratory outcome-conditioned exact-non-tie sensitivity: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 0 percentage points; intervals are unadjusted for multiplicity,0.06684881147415779,,5000,0.06713022540466022,0.06520009389782377,0.04886550217855121,"[-0.025840274374083674, 0.1639498458052274]","[-0.010145443815509018, 0.14882322752194693]",-0.12108903962101637,0.2621629829695661,0.06684881147415779,111,5000,0.06630553660460349,0.06576580699161545,0.04820255902523187,"[-0.02740420612752949, 0.16277071322604106]","[-0.012437446461261258, 0.14575579706540218]",-0.10474122303960343,0.2544975333590894,0.06684881147415779,103,5000,0.06763247488335469,0.06588006054787762,0.049014087656742734,"[-0.021735285401847895, 0.17206748557051]","[-0.00903595033200861, 0.15161998725415243]",-0.08368930300019818,0.29618341404358356
