deleted_target,endpoint,experimental_margin_name,representation,estimate,evaluated_ligands,evaluated_pairs
IGF1R,pairwise_concordance,exact_non_ties,two_way_residual,0.5169981488995922,154,22552
IGF1R,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5207860511582167,154,18365
IGF1R,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5217841010656368,154,15128
IGF1R,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5332139741778211,151,10752
IGF1R,roc_auc,,two_way_residual,0.5687108819218236,123,5093
IGF1R,average_precision,,two_way_residual,0.29593035338588997,123,5093
IGF1R,pairwise_concordance,exact_non_ties,docking_target_prior,0.4848961617165039,154,22552
IGF1R,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.47935852630767767,154,18365
IGF1R,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.4873979202855438,154,15128
IGF1R,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.4947945509963688,151,10752
IGF1R,roc_auc,,docking_target_prior,0.43210710615919967,123,5093
IGF1R,average_precision,,docking_target_prior,0.21467880653022642,123,5093
JAK2,pairwise_concordance,exact_non_ties,absolute_vina,0.5124586298220358,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5208203512827341,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5279395338889087,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5467042005052676,151,10429
JAK2,roc_auc,,absolute_vina,0.5496541192424355,122,4830
JAK2,average_precision,,absolute_vina,0.27014321033166516,122,4830
JAK2,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.519214331546584,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5257242471098114,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5278305940029235,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5386668215854473,151,10429
JAK2,roc_auc,,target_centered_unscaled,0.5702412060918379,122,4830
JAK2,average_precision,,target_centered_unscaled,0.2942363418943802,122,4830
JAK2,pairwise_concordance,exact_non_ties,column_standardized,0.5182888374098423,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5238765906348805,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5257509128827501,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5356647857744136,151,10429
JAK2,roc_auc,,column_standardized,0.5695396232527475,122,4830
JAK2,average_precision,,column_standardized,0.294323032535246,122,4830
JAK2,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5041564723427158,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5067247462743438,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5082437987210228,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5095353426759259,151,10429
JAK2,roc_auc,,target_centered_residual_scaled,0.5435818474723718,122,4830
JAK2,average_precision,,target_centered_residual_scaled,0.27824766873024365,122,4830
JAK2,pairwise_concordance,exact_non_ties,two_way_residual,0.5160243053349876,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5228502441307235,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5248925212353271,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5349539233324728,151,10429
JAK2,roc_auc,,two_way_residual,0.5663914421752378,122,4830
JAK2,average_precision,,two_way_residual,0.2853159040599815,122,4830
JAK2,pairwise_concordance,exact_non_ties,docking_target_prior,0.4947918407764915,154,22255
JAK2,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4928670104203745,154,18040
JAK2,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.50101815114809,154,14772
JAK2,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5114556872614489,151,10429
JAK2,roc_auc,,docking_target_prior,0.4468044658021914,122,4830
JAK2,average_precision,,docking_target_prior,0.21472569273668649,122,4830
KDR,pairwise_concordance,exact_non_ties,absolute_vina,0.5080409948222729,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.512266458719919,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5169856759413609,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5324417565541342,151,10450
KDR,roc_auc,,absolute_vina,0.5414471278321048,123,4878
KDR,average_precision,,absolute_vina,0.26334592126855283,123,4878
KDR,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5131040028255355,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5159296758334486,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5169954105210708,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5239619111904736,151,10450
KDR,roc_auc,,target_centered_unscaled,0.5624178256415571,123,4878
KDR,average_precision,,target_centered_unscaled,0.28715001795634376,123,4878
KDR,pairwise_concordance,exact_non_ties,column_standardized,0.5125388174852654,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5154523503671494,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.516147656895383,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5228056121251297,151,10450
KDR,roc_auc,,column_standardized,0.5629428635530443,123,4878
KDR,average_precision,,column_standardized,0.29591792226824276,123,4878
KDR,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5015108849866668,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5008805976900744,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.49963938409566705,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.496876755105399,151,10450
KDR,roc_auc,,target_centered_residual_scaled,0.5395330601302624,123,4878
KDR,average_precision,,target_centered_residual_scaled,0.2820088186640974,123,4878
KDR,pairwise_concordance,exact_non_ties,two_way_residual,0.5108324461635083,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5139314820104733,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5142649524581052,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5202406603678723,151,10450
KDR,roc_auc,,two_way_residual,0.5599103444739346,123,4878
KDR,average_precision,,two_way_residual,0.28234807281691426,123,4878
KDR,pairwise_concordance,exact_non_ties,docking_target_prior,0.5000185329390275,154,22341
KDR,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4978106374975682,154,18122
KDR,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.506366476256426,154,14853
KDR,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.516872640110118,151,10450
KDR,roc_auc,,docking_target_prior,0.45330570942365855,123,4878
KDR,average_precision,,docking_target_prior,0.21380200457914206,123,4878
KIT,pairwise_concordance,exact_non_ties,absolute_vina,0.5165802509930135,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5210041502302337,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5302324172654226,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5603909045132198,151,10072
KIT,roc_auc,,absolute_vina,0.5721183160861011,117,4528
KIT,average_precision,,absolute_vina,0.2902615645341202,117,4528
KIT,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5130774379032569,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5147744804030696,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5179920077651444,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5372608244860749,151,10072
KIT,roc_auc,,target_centered_unscaled,0.5739733104582374,117,4528
KIT,average_precision,,target_centered_unscaled,0.3070270724182333,117,4528
KIT,pairwise_concordance,exact_non_ties,column_standardized,0.5135229037778258,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5148963454495864,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5180026969931343,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5375588723439781,151,10072
KIT,roc_auc,,column_standardized,0.5755816498044806,117,4528
KIT,average_precision,,column_standardized,0.30513478097189867,117,4528
KIT,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.4998017192989133,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.49853056844527244,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5007820994048583,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.510028440749992,151,10072
KIT,roc_auc,,target_centered_residual_scaled,0.5474464985214568,117,4528
KIT,average_precision,,target_centered_residual_scaled,0.28871492786708985,117,4528
KIT,pairwise_concordance,exact_non_ties,two_way_residual,0.5106299512962069,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.512831792549803,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5160669288566215,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.535114883559336,151,10072
KIT,roc_auc,,two_way_residual,0.5713358581551902,117,4528
KIT,average_precision,,two_way_residual,0.2923149043296707,117,4528
KIT,pairwise_concordance,exact_non_ties,docking_target_prior,0.5188420781477858,154,22012
KIT,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.5190358895571675,153,17736
KIT,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5308853512698606,153,14424
KIT,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5453106110397313,151,10072
KIT,roc_auc,,docking_target_prior,0.4877489835259046,117,4528
KIT,average_precision,,docking_target_prior,0.22351164226345754,117,4528
LCK,pairwise_concordance,exact_non_ties,absolute_vina,0.5223542448649501,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5285687516042816,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5353250195625696,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.555103001408693,151,10355
LCK,roc_auc,,absolute_vina,0.5551182046357328,123,4880
LCK,average_precision,,absolute_vina,0.2752855123592099,123,4880
LCK,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5202497228057624,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5258074298096435,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5277824698610352,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5403306535717115,151,10355
LCK,roc_auc,,target_centered_unscaled,0.5770531893147615,123,4880
LCK,average_precision,,target_centered_unscaled,0.3052153180652224,123,4880
LCK,pairwise_concordance,exact_non_ties,column_standardized,0.5190086742481326,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5242256398407593,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5258299707330392,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5366272695512577,151,10355
LCK,roc_auc,,column_standardized,0.573797292074495,123,4880
LCK,average_precision,,column_standardized,0.3042804960476256,123,4880
LCK,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5047601144061807,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5071198501912407,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5078872485145699,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5118572720413179,151,10355
LCK,roc_auc,,target_centered_residual_scaled,0.5509542486415647,123,4880
LCK,average_precision,,target_centered_residual_scaled,0.28568239123102807,123,4880
LCK,pairwise_concordance,exact_non_ties,two_way_residual,0.5172359943108911,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5226523688616802,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5244778184949241,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5352359159294093,151,10355
LCK,roc_auc,,two_way_residual,0.5724493912998689,123,4880
LCK,average_precision,,two_way_residual,0.2931119899756657,123,4880
LCK,pairwise_concordance,exact_non_ties,docking_target_prior,0.5105548452465689,154,22071
LCK,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.5083970983109836,154,17898
LCK,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5177127238451759,154,14614
LCK,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.525809658051395,151,10355
LCK,roc_auc,,docking_target_prior,0.4515335297444242,123,4880
LCK,average_precision,,docking_target_prior,0.2146172125226678,123,4880
MAP2K1,pairwise_concordance,exact_non_ties,absolute_vina,0.5175027571783104,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5221044348151368,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5277013750012445,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5471855914504061,149,10578
MAP2K1,roc_auc,,absolute_vina,0.5594906310579686,121,5045
MAP2K1,average_precision,,absolute_vina,0.29421381615989756,121,5045
MAP2K1,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.520714991931544,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5236832785454358,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5237860341180681,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5338406667374593,149,10578
MAP2K1,roc_auc,,target_centered_unscaled,0.5743458687705867,121,5045
MAP2K1,average_precision,,target_centered_unscaled,0.3079692856432612,121,5045
MAP2K1,pairwise_concordance,exact_non_ties,column_standardized,0.5189256901261999,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5216635206561605,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5216383132403599,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5317441612901194,149,10578
MAP2K1,roc_auc,,column_standardized,0.572633578784079,121,5045
MAP2K1,average_precision,,column_standardized,0.3125546840554334,121,5045
MAP2K1,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5080707600619232,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5080404950435301,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5077795818992142,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5095566711451405,149,10578
MAP2K1,roc_auc,,target_centered_residual_scaled,0.5526108327272036,121,5045
MAP2K1,average_precision,,target_centered_residual_scaled,0.29194663324495396,121,5045
MAP2K1,pairwise_concordance,exact_non_ties,two_way_residual,0.517664099258159,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5207394013974274,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5214169198294719,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.530776079546411,149,10578
MAP2K1,roc_auc,,two_way_residual,0.5712598058074032,121,5045
MAP2K1,average_precision,,two_way_residual,0.2997302489182002,121,5045
MAP2K1,pairwise_concordance,exact_non_ties,docking_target_prior,0.5022020601659734,154,22462
MAP2K1,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4993861543105072,154,18284
MAP2K1,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.50820727195398,153,14982
MAP2K1,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5158620627024064,149,10578
MAP2K1,roc_auc,,docking_target_prior,0.4561308473340719,121,5045
MAP2K1,average_precision,,docking_target_prior,0.2247485491770369,121,5045
MAPK1,pairwise_concordance,exact_non_ties,absolute_vina,0.5142431451826115,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5196328718321186,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5296385521658376,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.546694697449375,151,10768
MAPK1,roc_auc,,absolute_vina,0.5565061668438452,123,5093
MAPK1,average_precision,,absolute_vina,0.2820450251845417,123,5093
MAPK1,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5171704629476522,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5207738487080376,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5251996838685322,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5347372443494346,151,10768
MAPK1,roc_auc,,target_centered_unscaled,0.572110474561628,123,5093
MAPK1,average_precision,,target_centered_unscaled,0.30502867094088687,123,5093
MAPK1,pairwise_concordance,exact_non_ties,column_standardized,0.5168084285071917,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5201004990174755,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5244169357812232,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5339584701207889,151,10768
MAPK1,roc_auc,,column_standardized,0.5715177223269233,123,5093
MAPK1,average_precision,,column_standardized,0.3057042717857184,123,5093
MAPK1,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5031121914862708,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5037208701137255,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5068951384835929,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5081956123341801,151,10768
MAPK1,roc_auc,,target_centered_residual_scaled,0.5467715611743589,123,5093
MAPK1,average_precision,,target_centered_residual_scaled,0.28737057388953824,123,5093
MAPK1,pairwise_concordance,exact_non_ties,two_way_residual,0.5142216183277397,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.518154919242504,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5223130211957349,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5310899588051234,151,10768
MAPK1,roc_auc,,two_way_residual,0.5683521742219735,123,5093
MAPK1,average_precision,,two_way_residual,0.2935237946686523,123,5093
MAPK1,pairwise_concordance,exact_non_ties,docking_target_prior,0.5024115968515647,154,22519
MAPK1,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4997878862910089,154,18353
MAPK1,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.510060157967229,154,15104
MAPK1,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5191628378328544,151,10768
MAPK1,roc_auc,,docking_target_prior,0.45834020433247386,123,5093
MAPK1,average_precision,,docking_target_prior,0.22175766033550554,123,5093
MAPK14,pairwise_concordance,exact_non_ties,absolute_vina,0.5160350169909858,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5204600631677888,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5286962961694834,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5543130332489825,150,10138
MAPK14,roc_auc,,absolute_vina,0.5926965362736745,103,4497
MAPK14,average_precision,,absolute_vina,0.31451061462181,103,4497
MAPK14,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5155698279711878,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5164686851689817,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5170733030417022,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5260450306408702,150,10138
MAPK14,roc_auc,,target_centered_unscaled,0.5679492365862184,103,4497
MAPK14,average_precision,,target_centered_unscaled,0.3075903559066637,103,4497
MAPK14,pairwise_concordance,exact_non_ties,column_standardized,0.5142014271225068,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5131180957061063,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5134026691500134,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5207334693027506,150,10138
MAPK14,roc_auc,,column_standardized,0.5584703350614372,103,4497
MAPK14,average_precision,,column_standardized,0.2892196374712267,103,4497
MAPK14,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5011897059941164,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.49791693296110273,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.4974241288517655,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.4980933550740402,150,10138
MAPK14,roc_auc,,target_centered_residual_scaled,0.5354089330699124,103,4497
MAPK14,average_precision,,target_centered_residual_scaled,0.28287397272453013,103,4497
MAPK14,pairwise_concordance,exact_non_ties,two_way_residual,0.5132617912317012,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5143283602649706,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5149266261655829,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5235928442559515,150,10138
MAPK14,roc_auc,,two_way_residual,0.5657818403204499,103,4497
MAPK14,average_precision,,two_way_residual,0.29491298767498286,103,4497
MAPK14,pairwise_concordance,exact_non_ties,docking_target_prior,0.5109502594545713,154,22190
MAPK14,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.5136609837832631,153,17921
MAPK14,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.5279194117843318,153,14625
MAPK14,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5534173268363711,150,10138
MAPK14,roc_auc,,docking_target_prior,0.5471337433202458,103,4497
MAPK14,average_precision,,docking_target_prior,0.2485574940938373,103,4497
MAPKAPK2,pairwise_concordance,exact_non_ties,absolute_vina,0.5100672237809206,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.514462575104914,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.520799581330949,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5393926865809435,151,10615
MAPKAPK2,roc_auc,,absolute_vina,0.5504461038152316,121,5023
MAPKAPK2,average_precision,,absolute_vina,0.2805318994815174,121,5023
MAPKAPK2,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5227334487194519,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5261700402615174,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5277372493849568,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5367258264781587,151,10615
MAPKAPK2,roc_auc,,target_centered_unscaled,0.5786463986390584,121,5023
MAPKAPK2,average_precision,,target_centered_unscaled,0.3119447093995822,121,5023
MAPKAPK2,pairwise_concordance,exact_non_ties,column_standardized,0.5236105281229435,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5268738997812863,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5283659142800273,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5374679030942091,151,10615
MAPKAPK2,roc_auc,,column_standardized,0.5797285025768638,121,5023
MAPKAPK2,average_precision,,column_standardized,0.3142527521249712,121,5023
MAPKAPK2,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5123368312765302,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.513143140009448,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5141341014917866,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5156041283467573,151,10615
MAPKAPK2,roc_auc,,target_centered_residual_scaled,0.557719890101952,121,5023
MAPKAPK2,average_precision,,target_centered_residual_scaled,0.2972217184105505,121,5023
MAPKAPK2,pairwise_concordance,exact_non_ties,two_way_residual,0.520975688020984,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,two_way_residual,0.5245067268091235,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,two_way_residual,0.5260190034207264,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,two_way_residual,0.5348811595319879,151,10615
MAPKAPK2,roc_auc,,two_way_residual,0.5778193814546577,121,5023
MAPKAPK2,average_precision,,two_way_residual,0.3029830314413555,121,5023
MAPKAPK2,pairwise_concordance,exact_non_ties,docking_target_prior,0.4833706927804888,154,22599
MAPKAPK2,pairwise_concordance,absolute_difference_gt_5,docking_target_prior,0.4792972231643497,154,18327
MAPKAPK2,pairwise_concordance,absolute_difference_gt_10,docking_target_prior,0.49036724327236625,154,15002
MAPKAPK2,pairwise_concordance,absolute_difference_gt_20,docking_target_prior,0.5020562594603153,151,10615
MAPKAPK2,roc_auc,,docking_target_prior,0.4404405694587008,121,5023
MAPKAPK2,average_precision,,docking_target_prior,0.21713388595831246,121,5023
MET,pairwise_concordance,exact_non_ties,absolute_vina,0.5139362302918457,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,absolute_vina,0.5197131054883789,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,absolute_vina,0.5260783788453149,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,absolute_vina,0.5456060213899472,151,10515
MET,roc_auc,,absolute_vina,0.5528885678269385,120,4955
MET,average_precision,,absolute_vina,0.2791960392393881,120,4955
MET,pairwise_concordance,exact_non_ties,target_centered_unscaled,0.5199494346790925,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,target_centered_unscaled,0.5248502006912847,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,target_centered_unscaled,0.5257385041089391,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,target_centered_unscaled,0.5360453295953803,151,10515
MET,roc_auc,,target_centered_unscaled,0.5750304207173402,120,4955
MET,average_precision,,target_centered_unscaled,0.3085106152649005,120,4955
MET,pairwise_concordance,exact_non_ties,column_standardized,0.519285611568437,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,column_standardized,0.5234841580138128,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,column_standardized,0.5243156067684772,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,column_standardized,0.5341530982630499,151,10515
MET,roc_auc,,column_standardized,0.5743066655727742,120,4955
MET,average_precision,,column_standardized,0.3093722761851841,120,4955
MET,pairwise_concordance,exact_non_ties,target_centered_residual_scaled,0.5056535420533997,154,22485
MET,pairwise_concordance,absolute_difference_gt_5,target_centered_residual_scaled,0.5075424371036081,154,18190
MET,pairwise_concordance,absolute_difference_gt_10,target_centered_residual_scaled,0.5076715837682838,154,14910
MET,pairwise_concordance,absolute_difference_gt_20,target_centered_residual_scaled,0.5074830084948564,151,10515
