representation,mean_per_ligand_pairwise_concordance,pair_weighted_concordance,evaluated_ligands,evaluated_pairs,median_pairs_per_evaluated_ligand,minimum_pairs_per_evaluated_ligand,maximum_pairs_per_evaluated_ligand,excluded_by_experimental_margin,excluded_by_activity_stratum_after_margin,predicted_score_ties_half_credit,chance_concordance,difference_from_chance_0_5,mean_within_ligand_spearman,spearman_evaluated_ligands,top1_accuracy_allowing_experimental_ties,top1_evaluated_ligands,pair_stratum,experimental_margin_name,experimental_margin_percentage_points,activity_threshold_percent,status,uncertainty.ligand_bootstrap.plugin_mean,uncertainty.ligand_bootstrap.n_clusters,uncertainty.ligand_bootstrap.n,uncertainty.ligand_bootstrap.mean,uncertainty.ligand_bootstrap.median,uncertainty.ligand_bootstrap.standard_deviation,uncertainty.ligand_bootstrap.interval_95,uncertainty.ligand_bootstrap.interval_90,uncertainty.ligand_bootstrap.minimum,uncertainty.ligand_bootstrap.maximum,uncertainty.murcko_cluster_bootstrap.plugin_mean,uncertainty.murcko_cluster_bootstrap.n_clusters,uncertainty.murcko_cluster_bootstrap.n,uncertainty.murcko_cluster_bootstrap.mean,uncertainty.murcko_cluster_bootstrap.median,uncertainty.murcko_cluster_bootstrap.standard_deviation,uncertainty.murcko_cluster_bootstrap.interval_95,uncertainty.murcko_cluster_bootstrap.interval_90,uncertainty.murcko_cluster_bootstrap.minimum,uncertainty.murcko_cluster_bootstrap.maximum,uncertainty.butina_cluster_bootstrap.plugin_mean,uncertainty.butina_cluster_bootstrap.n_clusters,uncertainty.butina_cluster_bootstrap.n,uncertainty.butina_cluster_bootstrap.mean,uncertainty.butina_cluster_bootstrap.median,uncertainty.butina_cluster_bootstrap.standard_deviation,uncertainty.butina_cluster_bootstrap.interval_95,uncertainty.butina_cluster_bootstrap.interval_90,uncertainty.butina_cluster_bootstrap.minimum,uncertainty.butina_cluster_bootstrap.maximum
absolute_vina,0.5168602596234175,0.462890625,57,256,3.0,1,21,15923,16161,19,0.5,0.01686025962341753,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.5168602596234175,,5000,0.517401736889378,0.5182502483149035,0.05159304261439144,"[0.4168055570362473, 0.6199226176848944]","[0.43098677513411676, 0.6017538711288712]",0.34126984126984133,0.7240127758420442,0.5168602596234175,111,5000,0.5160041402471272,0.5167241395757021,0.050794916908019544,"[0.4158325263917369, 0.611922342342053]","[0.4328530577688259, 0.5982859093520859]",0.30910714285714286,0.6837372812372812,0.5168602596234175,103,5000,0.5166784768254107,0.5169040172914836,0.056456290151681514,"[0.4072337751413563, 0.6260456730769228]","[0.42287180683122844, 0.6085073740088183]",0.3288174244056597,0.715873015873016
target_centered_unscaled,0.5413957464511481,0.48828125,57,256,3.0,1,21,15923,16161,0,0.5,0.041395746451148074,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.5413957464511481,,5000,0.5413823718747143,0.5413269357055731,0.05428070238281041,"[0.433587803711228, 0.6480078680553057]","[0.4521879971593829, 0.6308430293793292]",0.35390656874744997,0.7464085178605855,0.5413957464511481,111,5000,0.5398098235799296,0.540681627105916,0.05317014520154337,"[0.43137599602778176, 0.6383774311006453]","[0.45240598292746126, 0.6260453726669567]",0.3154201292705448,0.718268085092934,0.5413957464511481,103,5000,0.5436454661736955,0.543068559841519,0.05703690531906576,"[0.4312380952380952, 0.6563361107292045]","[0.4499590705767666, 0.638912521337192]",0.3456063235010603,0.7387337887337887
column_standardized,0.5236941741443126,0.51171875,57,256,3.0,1,21,15923,16161,0,0.5,0.02369417414431263,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.5236941741443126,,5000,0.5231555748080097,0.523419093508419,0.05137900997878451,"[0.4214037372076023, 0.6234969041192725]","[0.4380846877281568, 0.6072069215897662]",0.2959499813363195,0.6865373865470614,0.5236941741443126,111,5000,0.5228405455366725,0.5235929154995191,0.05143883191151258,"[0.42067857395504893, 0.620081509720746]","[0.4369946368446368, 0.6061460391460392]",0.3141973858256753,0.7280706727135299,0.5236941741443126,103,5000,0.5258857579548046,0.5237248917741935,0.0540844328930948,"[0.42517092893443925, 0.6355093548042913]","[0.4411209820802351, 0.617676500445826]",0.35560016906170755,0.7200845100556269
target_centered_residual_scaled,0.5492870023687199,0.53515625,57,256,3.0,1,21,15923,16161,0,0.5,0.04928700236871986,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.5492870023687199,,5000,0.548549641495424,0.547887698891854,0.0522708705007908,"[0.4447861327890195, 0.6502321049877441]","[0.46292937359623776, 0.636050514350751]",0.37101438866144754,0.7438433039119537,0.5492870023687199,111,5000,0.5475789852624262,0.5480408084848875,0.054927452692951906,"[0.43853269873401457, 0.6531634000938016]","[0.4554153630987121, 0.6380202419499882]",0.33496435297282756,0.7541466346153846,0.5492870023687199,103,5000,0.5514676135533244,0.5511219703324367,0.05743426542403914,"[0.43840180446712895, 0.6640128930599735]","[0.45595420713890855, 0.64717807632431]",0.3628271368757199,0.7358427141963727
two_way_residual,0.568913370921681,0.52734375,57,256,3.0,1,21,15923,16161,0,0.5,0.06891337092168104,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.568913370921681,,5000,0.5696437732665581,0.5703696250868704,0.05202964891225659,"[0.46846115211716716, 0.6699324360412762]","[0.4841964312003786, 0.6552015853135257]",0.356775192698728,0.7457342893513107,0.568913370921681,111,5000,0.5675299638305038,0.5686141297499656,0.05013006398287767,"[0.4645707704934527, 0.6624343029046977]","[0.48301865153956314, 0.6469001063735723]",0.36775161588180977,0.7305845632600019,0.568913370921681,103,5000,0.5718232924458613,0.5711610002217988,0.05548874797835879,"[0.4632756916329285, 0.6823503445466162]","[0.4810799043549044, 0.66343640511241]",0.3836557895980647,0.7665277138424291
docking_target_prior,0.4816711284509068,0.44921875,57,256,3.0,1,21,15923,16161,0,0.5,-0.018328871549093184,,0,,0,both_active,absolute_difference_gt_10,10.0,65.0,exploratory outcome-conditioned primary-margin analysis: inclusion requires both PKIS2 target values to be at least 65% inhibition/displacement and their absolute experimental difference to be greater than 10 percentage points; intervals are unadjusted for multiplicity,0.4816711284509068,,5000,0.48133301021982305,0.48121377797889553,0.05016785985260052,"[0.38432642397958766, 0.5801873095223617]","[0.4002664862147467, 0.5635264000711995]",0.29008371014949963,0.7079945799457995,0.4816711284509068,111,5000,0.4819682260863273,0.4820452254654485,0.05714488144678564,"[0.36954952339017905, 0.5928280644793801]","[0.3872354953273222, 0.5751275133455107]",0.2709713970240286,0.6787688919267866,0.4816711284509068,103,5000,0.4824973386857507,0.48205332534832424,0.05645113602191822,"[0.37350034661217635, 0.5933916039815861]","[0.39050988910864465, 0.5761576565548996]",0.24782761098550574,0.6806704260651628
