ligand_id,q_inferred_median_ratio,n_targets_used_for_q,median_absolute_target_ratio_deviation,inferred_torsions_continuous,inferred_torsions_nearest_integer,rotatable_bonds_frozen_descriptor,heavy_atoms_frozen_descriptor,q_from_rotatable_bonds
3894,1.3209875000000004,43,0.004225241935484458,5.490720150530285,5,4.0,27.0,1.23384
3895,1.1747897142857144,43,0.004493879464285255,2.9899027418014787,3,3.0,17.0,1.17538
3896,1.615980549357674,42,0.004117277851557133,10.536786680767602,11,9.0,29.0,1.5261399999999998
3897,1.263469545454546,43,0.006111936758893766,4.506834509999075,5,4.0,13.0,1.23384
3898,1.7583438775510203,43,0.00856779059449786,12.97201295845057,13,12.0,17.0,1.70152
3899,1.0575793902439026,43,0.0030433597560974857,0.984936541975754,1,1.0,18.0,1.05846
3900,1.469949655172414,43,0.006561832129173162,8.038824070687891,8,6.0,16.0,1.35076
3901,0.9992863725490198,43,0.003353546462063539,-0.012207106585361746,0,0.0,14.0,1.0
3902,1.2926223611111112,43,0.0034564117440230024,5.005514216748395,5,5.0,19.0,1.2923
3903,1.4662484057971013,43,0.004208495611349727,7.975511559991469,8,8.0,21.0,1.46768
3904,1.352883521126761,43,0.003762195825556036,6.036324343598373,6,4.0,23.0,1.23384
3905,1.4087110344827591,43,0.005211981390256248,6.991293781778295,7,7.0,18.0,1.40922
3906,1.0298603703703701,43,0.005284148148148038,0.510782934833564,1,0.0,8.0,1.0
3907,1.0586463636363639,43,0.006040481283422716,1.0031878829347227,1,0.0,9.0,1.0
3908,1.0288652238805973,43,0.00475096462133795,0.49376024427980353,0,0.0,11.0,1.0
3909,1.2041669163292847,42,0.004437045588235211,3.4924207377571803,3,3.0,20.0,1.17538
3910,1.1444931884057972,43,0.003715561287153335,2.4716590558637903,2,2.0,14.0,1.11692
3911,1.1465269333333334,43,0.0035630666666668365,2.506447713536323,3,2.0,16.0,1.11692
3912,1.411036754285714,42,0.0038515493125959033,7.03107687796295,7,7.0,27.0,1.40922
3913,1.0003632941176468,43,0.002525883964545228,0.006214405023037893,0,0.0,15.0,1.0
3914,1.058815,43,0.003560806451612608,1.006072528224428,1,1.0,17.0,1.05846
3915,1.1170689999999999,43,0.004172604938271762,2.002548751282926,2,2.0,20.0,1.11692
3916,1.1746016216216215,43,0.004816180445150753,2.986685282614121,3,1.0,16.0,1.05846
3917,1.2914444776119403,43,0.005316103783408854,4.985365679301065,5,3.0,19.0,1.17538
3918,1.2953949382716055,43,0.003995851202078571,5.052941126780798,5,3.0,19.0,1.17538
3919,1.1743421551724138,29,0.004180990123870965,2.9822469239208655,3,2.0,46.0,1.11692
3920,0.9990396,43,0.005837399999999993,-0.016428327061237983,0,0.0,8.0,1.0
3921,1.1740074137931034,43,0.004483040752351508,2.976520933853975,3,1.0,15.0,1.05846
3922,1.292966951219512,43,0.004169951219512136,5.011408676351558,5,5.0,19.0,1.2923
3924,1.295103802816901,43,0.0052777556246572654,5.0479610471587595,5,5.0,17.0,1.2923
3925,1.468217123287671,43,0.006827139007410832,8.009187876970083,8,8.0,21.0,1.46768
3926,1.4660274603174603,43,0.004293297258296969,7.971732129959979,8,5.0,26.0,1.2923
3927,1.2051069620253165,43,0.0048311201664650305,3.5085008899301493,4,2.0,19.0,1.11692
3928,1.1451229824561402,43,0.004143184210526618,2.4824321323321965,2,2.0,11.0,1.11692
3929,1.1441912244897958,43,0.0048593014128726075,2.466493747687236,2,2.0,11.0,1.11692
3930,1.201232950819672,43,0.0037952315214266896,3.442233164893465,3,3.0,12.0,1.17538
3931,1.4397878,43,0.008426663636363685,7.52288402326377,8,6.0,14.0,1.35076
3932,1.1742723333333334,43,0.004192192488262414,2.981052571558901,3,3.0,20.0,1.17538
3933,1.0868696014911268,42,0.0037625550088732362,1.4859664983087029,1,0.0,25.0,1.0
3934,1.088700795038295,42,0.003102008386350663,1.5172903701384703,2,1.0,22.0,1.05846
3936,1.5875279729729723,43,0.005324639639639361,10.050085066249954,10,10.0,23.0,1.5846
3937,0.9983055072463767,27,0.002397894815479029,-0.028985507246379102,0,0.0,52.0,1.0
3938,1.8217675510204079,41,0.009880139255701526,14.056920133773655,14,10.0,41.0,1.5846
3939,1.3799667256255392,34,0.004392282608695286,6.499601875223045,6,5.0,36.0,1.2923
3940,1.2299167647058824,43,0.0036911764705884753,3.9328902618180366,4,4.0,17.0,1.23384
3941,1.0587941379310346,43,0.0034118991250642328,1.0057156676536883,1,1.0,12.0,1.05846
3942,1.1761659375,43,0.0033710069444443658,3.0134440215531986,3,2.0,15.0,1.11692
3943,1.1761504545454544,43,0.004534947299077663,3.0131791745715777,3,3.0,16.0,1.17538
3944,1.1182313043478262,43,0.004448260869564846,2.022430796233771,2,2.0,14.0,1.11692
3945,1.1757819565217393,43,0.0027630434782606184,3.0068757530232526,3,3.0,20.0,1.17538
3946,1.1753646534653466,43,0.003537039828982902,2.9997374865779434,3,3.0,19.0,1.17538
3947,1.1480123188405797,43,0.003476772068511158,2.5318562921755006,3,1.0,14.0,1.05846
3948,1.0580253846153844,43,0.0032403846153841176,0.9925655938314134,1,1.0,13.0,1.05846
3949,0.9998506976744184,43,0.006540091799265957,-0.0025539227776536955,0,0.0,7.0,1.0
3950,1.1753421333333334,43,0.0024052658634539092,2.999352263656062,3,3.0,19.0,1.17538
3951,1.1752675757575763,43,0.004995036075036596,2.9980769031402046,3,3.0,16.0,1.17538
3952,1.3515591666666666,43,0.008388034591195526,6.013670315885506,6,5.0,12.0,1.2923
3953,1.32393,43,0.00376195121951306,5.541053711939789,6,5.0,22.0,1.2923
3954,1.3201776595744679,43,0.0050674515366433415,5.476867252385698,5,5.0,23.0,1.2923
3955,1.3500274000000003,43,0.0033123906249998836,5.987468354430385,6,6.0,16.0,1.35076
3956,1.4111540983606556,43,0.005788032786884889,7.033084132067322,7,5.0,18.0,1.2923
3957,1.1754414772727273,43,0.003995967171716908,3.001051612602246,3,2.0,20.0,1.11692
3958,1.027567375,42,0.0024629733146068755,0.47155961341088026,0,0.0,25.0,1.0
3959,1.174946994845361,42,0.003568118811881238,2.9925931379637536,3,2.0,26.0,1.11692
3960,1.233434736842105,41,0.0030909590643273255,3.993067684606655,4,4.0,29.0,1.23384
3961,1.1765347619047621,43,0.004683238095237741,3.019753026082144,3,3.0,18.0,1.17538
3962,1.1759366666666669,43,0.004113333333333857,3.0095221804082595,3,2.0,18.0,1.11692
3963,1.3492250632911393,43,0.004058036264112719,5.973743812711929,6,6.0,20.0,1.35076
3964,1.0002892424242424,42,0.004431011513158056,0.00494769798567297,0,0.0,18.0,1.0
3965,1.2346887951807228,43,0.004645579819277268,4.014519247018865,4,4.0,19.0,1.23384
3966,1.6417332558139532,33,0.004479922480619569,10.977305094320103,11,8.0,44.0,1.46768
3967,1.2336098507462683,43,0.004065723762141538,3.9960631328475587,4,2.0,16.0,1.11692
3968,1.2932214000000002,43,0.006270075409835929,5.01576120424222,5,4.0,12.0,1.23384
3970,1.3511214814814814,43,0.00836908148148141,6.00618339858846,6,3.0,10.0,1.17538
3971,1.2939645614035087,43,0.006328354506956568,5.02847351015239,5,5.0,14.0,1.2923
3972,1.3785041935483866,43,0.005071688804554553,6.474584220807161,6,5.0,16.0,1.2923
3973,1.3237447500000001,43,0.007089074324324818,5.537884878549438,6,4.0,9.0,1.23384
3975,1.2897443589743587,43,0.005634974358974532,4.956283937296591,5,4.0,8.0,1.23384
3976,1.644682063492064,43,0.006838828197945901,11.027746553063018,11,10.0,23.0,1.5846
3977,1.086892631578947,43,0.0064438390092877995,1.4863604443884213,1,1.0,5.0,1.05846
3978,1.2957327906976748,43,0.008053667635658401,5.058720333521635,5,3.0,10.0,1.17538
3979,1.1159541176470587,43,0.0032283065953651047,1.9834778933810924,2,2.0,17.0,1.11692
3980,1.7565198363636363,42,0.005366293009377077,12.940811432836748,13,13.0,26.0,1.75998
3981,1.1161706153846156,43,0.003712928919181291,1.987181241611625,2,2.0,14.0,1.11692
3982,1.0876096363636363,43,0.004468572591587616,1.4986253226759543,1,1.0,12.0,1.05846
3983,1.1764452702702706,43,0.004357037422036969,3.0182222078390453,3,3.0,16.0,1.17538
3984,0.9996846590909089,43,0.00272514452780237,-0.005394131185274256,0,0.0,18.0,1.0
3985,0.9989970312500002,43,0.004034210737180022,-0.01715649589462595,0,0.0,13.0,1.0
3987,1.3219604070758741,42,0.005032454849498658,5.507362420045744,6,5.0,19.0,1.2923
3988,1.2626774576271182,43,0.005019696433088416,4.493285282708147,4,4.0,14.0,1.23384
3990,1.1424119615384614,43,0.005007396321069724,2.436058185741727,2,2.0,9.0,1.11692
3991,1.173787014925373,43,0.004077729211087178,2.9727508540091185,3,1.0,15.0,1.05846
3993,1.2055718965517241,43,0.004500679205851732,3.516453926645983,4,1.0,13.0,1.05846
3994,1.2049485897435899,43,0.003940037112010852,3.5057918190829604,4,3.0,16.0,1.17538
3995,1.2338939772727269,43,0.004229289772726963,4.0009233197524265,4,3.0,12.0,1.17538
3996,1.113050434782609,43,0.005771047027507192,1.9338083267637514,2,1.0,10.0,1.05846
3997,1.4679891935483873,43,0.005549052703316848,8.005288976195473,8,8.0,18.0,1.46768
4000,1.0292646913580248,43,0.0026677146138385233,0.5005934204246457,1,0.0,16.0,1.0
4001,1.2340373437499998,43,0.004515648834745534,4.003375705610671,4,3.0,12.0,1.17538
4002,1.2344676041666667,43,0.003225737499999548,4.01073561694606,4,4.0,21.0,1.23384
4003,1.1740178749999997,43,0.004447882575758122,2.976699880260001,3,3.0,19.0,1.17538
4004,1.204912091853294,42,0.004363823497218644,3.5051674966352047,4,3.0,24.0,1.17538
4005,1.2940519178082195,43,0.004082477796176098,5.029967803767011,5,5.0,22.0,1.2923
4006,1.0574707843137254,43,0.005326196818350226,0.9830787600705685,1,0.0,10.0,1.0
4008,1.2606570877192982,42,0.0032820312017300957,4.458725414288372,4,3.0,24.0,1.17538
4009,1.4124035294117647,43,0.00735000000000019,7.054456541426013,7,7.0,14.0,1.40922
4010,1.1771952112676054,43,0.005036354124748232,3.031050483537554,3,2.0,13.0,1.11692
4011,1.1193644642857146,43,0.004001339285715,2.041814305263677,2,2.0,11.0,1.11692
4012,1.1459016901408454,43,0.003190378665435478,2.495752482737691,2,2.0,13.0,1.11692
4014,1.2617341463414635,43,0.008790316554229571,4.477149270295305,4,3.0,8.0,1.17538
4015,1.7582806382978722,43,0.008968015548281638,12.97093120591639,13,13.0,20.0,1.75998
4016,1.3503656958333334,42,0.004139901069518781,5.993255145968756,6,6.0,33.0,1.35076
4017,1.3497107865168543,43,0.005200252444184539,5.982052454958164,6,5.0,21.0,1.2923
4018,1.349247857142857,43,0.004271428571428926,5.974133717804602,6,6.0,18.0,1.35076
4019,1.4080587215601303,42,0.0037638894000147083,6.980135503936544,7,7.0,28.0,1.40922
4020,1.3522015372361607,42,0.0018261606182794488,6.024658522684924,6,6.0,28.0,1.35076
4022,1.7019130952380952,43,0.008886499493414357,12.006724174445694,12,12.0,19.0,1.70152
4023,1.351039242753623,42,0.0028885951632613427,6.0047766464868815,6,6.0,27.0,1.35076
4024,1.1158944827586204,43,0.0028742653673161644,1.9824577960762977,2,2.0,17.0,1.11692
4025,1.174272,43,0.006971999999999756,2.9810468696544645,3,2.0,8.0,1.11692
4026,1.2926633990147782,42,0.0036874783166421787,5.006216199363295,5,6.0,23.0,1.35076
4027,1.0582618032786884,43,0.0035498916365654942,0.9966097037066088,1,1.0,11.0,1.05846
4028,1.263303538461539,43,0.0052571657638134095,4.503994841969535,5,2.0,17.0,1.11692
4029,1.0600491666666665,43,0.0034448245614033812,1.0271838293990163,1,1.0,20.0,1.05846
4030,1.23560375,43,0.003495478395061591,4.030170201847415,4,4.0,20.0,1.23384
4031,1.1728809999999998,43,0.0051133103448277595,2.957252822442693,3,2.0,12.0,1.11692
4032,1.0563241176470588,43,0.0046531550802138,0.9634642088104483,1,1.0,10.0,1.05846
4033,1.1165437974683539,43,0.00352187820732186,1.9935647873478253,2,2.0,16.0,1.11692
4034,1.2041925806451612,43,0.0034467526881722943,3.4928597441868154,3,2.0,13.0,1.11692
4035,1.1760555714285714,43,0.003396890109890194,3.0115561311763845,3,3.0,15.0,1.17538
4036,1.4081998591549298,43,0.004732961357890586,6.9825497631702,7,7.0,20.0,1.40922
4037,1.4681115902879966,42,0.005699717465696974,8.007382659733095,8,8.0,26.0,1.46768
4038,1.6465005617977526,41,0.004973408790482248,11.058853263731656,11,11.0,29.0,1.64306
4039,1.582328264197531,42,0.005270873151866806,9.961140338650889,10,10.0,28.0,1.5846
4041,1.0866080644899285,42,0.0030180339912280196,1.4814927213467077,1,1.0,23.0,1.05846
4043,1.2912393279979675,42,0.003685990078777568,4.9818564488191495,5,5.0,27.0,1.2923
4045,1.4656198734177217,43,0.005531320786142269,7.964760065304853,8,8.0,25.0,1.46768
4046,2.1708428378378377,31,0.007165446533490272,20.02810191306599,20,15.0,70.0,1.8769
4047,1.235181845390525,42,0.003855035724292355,4.022953222554311,4,4.0,24.0,1.23384
4049,1.4091705555555554,43,0.004562091503267807,6.999154217508645,7,6.0,20.0,1.35076
4050,1.2638075608695654,43,0.00416613229813656,4.512616504782165,5,4.0,19.0,1.23384
4052,1.3505256896551725,43,0.004422967061245897,5.995991954416225,6,5.0,16.0,1.2923
4053,1.1159465434322033,42,0.0032277618544681586,1.9833483310332423,2,1.0,22.0,1.05846
4054,1.232197948717949,43,0.0030551487179493186,3.971911541531801,4,2.0,19.0,1.11692
4055,1.0596780327868855,43,0.004085175644028105,1.0208353196525068,1,0.0,14.0,1.0
4056,1.2621192187499999,43,0.005432599431818286,4.483736208518644,4,4.0,12.0,1.23384
4057,1.3204046987951807,43,0.003069976529494367,5.480750920204939,5,5.0,27.0,1.2923
4058,0.9998707575757574,43,0.003478396464646205,-0.002210783856356738,0,0.0,12.0,1.0
4059,1.498071090909091,43,0.005721181818182375,8.519861288215722,9,7.0,17.0,1.40922
4060,0.9978530985915496,43,0.003180724937862256,-0.03672427999402017,0,0.0,13.0,1.0
4061,1.17481641025641,43,0.003899794871794482,2.990359395422683,3,3.0,16.0,1.17538
4062,1.322529850746269,43,0.004660867695421844,5.517103160216713,6,7.0,18.0,1.40922
4063,1.292772487341772,43,0.00496135881207338,5.0080822330101284,5,5.0,18.0,1.2923
4064,1.4092521311475412,43,0.005383123089747199,7.000549626198105,7,7.0,20.0,1.40922
4065,1.4692627027027032,43,0.0034553533051133734,8.027073258684625,8,8.0,24.0,1.46768
4066,1.2320375294117647,41,0.002634816267247597,3.9691674548711036,4,3.0,26.0,1.17538
4067,1.5251746601812375,42,0.005202820512820838,8.983487173815215,9,9.0,28.0,1.5261399999999998
4068,1.1172112121212123,43,0.0048452958152955805,2.004981391057344,2,1.0,13.0,1.05846
4069,1.556032833333333,43,0.008560676470587891,9.511338236971145,10,9.0,13.0,1.5261399999999998
4070,1.6158559615384618,43,0.007036378887070205,10.534655517250458,11,9.0,14.0,1.5261399999999998
4072,1.468855115,43,0.0064274381914894985,8.020101180294219,8,8.0,16.0,1.46768
4073,1.3490285714285715,43,0.0030435462184872364,5.970382679243439,6,6.0,22.0,1.35076
4074,1.2919815476190477,41,0.004796228470111519,4.994552644869103,5,5.0,30.0,1.2923
4075,1.290036153846154,41,0.004302214452214459,4.961275296718338,5,5.0,28.0,1.2923
4076,1.1796975925925925,43,0.0033793304843308114,3.0738555010706903,3,2.0,12.0,1.11692
4077,1.2933978646153845,43,0.005547706813186615,5.018779757362035,5,3.0,13.0,1.17538
4080,2.111524920634921,43,0.007139806637807222,19.013426627350682,19,19.0,24.0,2.11074
4081,1.3234163636363638,43,0.0035880617495713807,5.532267595558738,6,5.0,23.0,1.2923
4082,1.1153215384615383,43,0.009357538461538306,1.9726571751888173,2,0.0,5.0,1.0
4084,1.059031579656863,40,0.002239670343136879,1.0097772777431238,1,1.0,26.0,1.05846
4085,1.1741529729729727,43,0.0034882615949287654,2.979010827454203,3,3.0,18.0,1.17538
4086,1.059265,43,0.0049724576271188425,1.0137700992131355,1,1.0,9.0,1.05846
4087,1.5265940259740256,43,0.00544350649350589,9.007766438146179,9,8.0,24.0,1.46768
4088,1.174909230769231,43,0.006054671669793343,2.991947156504123,3,3.0,10.0,1.17538
4089,1.936487692307692,37,0.005375004135647954,16.019289981315293,16,14.0,44.0,1.8184399999999998
4091,1.2924309677419354,43,0.0038104815334265574,5.002240296646176,5,4.0,14.0,1.23384
4093,1.1196443243243244,43,0.00792396835860254,2.046601510850571,2,1.0,7.0,1.05846
4094,1.2931912727272727,43,0.0049057408123796,5.015245855752186,5,5.0,14.0,1.2923
4095,1.3524226419354841,43,0.00707346160761535,6.028440676282657,6,6.0,15.0,1.35076
4096,1.2334012962962966,43,0.004620229127432207,3.9924956602171844,4,4.0,14.0,1.23384
4097,1.174335057471264,43,0.003038059411852867,2.9821255126798514,3,3.0,18.0,1.17538
4098,1.0878316448087433,42,0.0033964006441240535,1.5024229354899639,2,1.0,22.0,1.05846
4099,1.2355274324324335,43,0.002385579615759692,4.028864735416241,4,4.0,19.0,1.23384
4101,1.2316196103896102,43,0.0033600515660807684,3.9620186518920666,4,2.0,16.0,1.11692
4102,1.2921675649644473,42,0.003809398120072749,4.997734604249868,5,5.0,26.0,1.2923
4103,1.1178248780487807,43,0.00377059233449506,2.015478584481367,2,2.0,17.0,1.11692
4104,1.1738069148936168,43,0.003275545030602789,2.9730912571607386,3,3.0,17.0,1.17538
4105,1.0592726984126983,43,0.003131336675020746,1.0139017860536834,1,0.0,11.0,1.0
4106,1.2329485964912281,43,0.005482133138401402,3.984751907136985,4,4.0,11.0,1.23384
4107,1.29247121875,42,0.004478867521366947,5.002928818850497,5,6.0,28.0,1.35076
4108,0.9987073333333333,43,0.006241479674796602,-0.02211198540312555,0,0.0,7.0,1.0
4109,1.1759261403508776,43,0.005449791144528593,3.009342120268177,3,1.0,12.0,1.05846
4110,1.4082320000000002,43,0.007433612903225972,6.9830995552514565,7,7.0,16.0,1.40922
4111,1.0593944927536232,43,0.0033475804171088086,1.0159851651321106,1,2.0,15.0,1.11692
4112,1.4695607499999999,43,0.004997135542169184,8.03217157030448,8,8.0,22.0,1.46768
4113,1.1161653333333332,43,0.0033532380952387975,1.9870908883567096,2,2.0,20.0,1.11692
4114,1.4669318072289161,43,0.0059302854897853585,7.987201628958538,8,8.0,24.0,1.46768
4115,1.3529374,43,0.005325377777777529,6.037245980157374,6,6.0,10.0,1.35076
4116,1.059575,43,0.004715289855072413,1.019072870338692,1,1.0,12.0,1.05846
4117,1.231806153846154,43,0.006056676342525158,3.9652096107792336,4,4.0,13.0,1.23384
4118,1.2932386792452832,43,0.004659177897574418,5.016056778058215,5,5.0,15.0,1.2923
4121,1.001666530612245,43,0.004637809010396898,0.028507194872476504,0,0.0,9.0,1.0
4122,1.2342745945945945,43,0.002796705705706337,4.007434050540447,4,4.0,18.0,1.23384
4123,1.2331631034482757,43,0.006275467980295657,3.988421201646865,4,3.0,13.0,1.17538
4124,1.4651968518518517,43,0.005855448343079717,7.957523979675876,8,8.0,14.0,1.46768
4125,1.4389834567901234,43,0.0039809182098764495,7.509125158914188,8,7.0,22.0,1.40922
4126,1.350477826086956,43,0.00476230549199097,5.995173213940405,6,5.0,20.0,1.2923
4127,1.406757692307692,43,0.007173011456627965,6.957880470538695,7,6.0,13.0,1.35076
4128,1.056365409836066,43,0.0041254098360661295,0.9641705411574747,1,1.0,10.0,1.05846
4129,1.6167442168674704,43,0.005973740676993966,10.549849758253,11,9.0,25.0,1.5261399999999998
4130,1.6133369047619046,43,0.006098617626155267,10.49156525422348,10,9.0,25.0,1.5261399999999998
4132,1.2038005815972221,36,0.004728719242500068,3.4861543208556647,3,3.0,33.0,1.17538
4133,1.1181471739130435,43,0.005459932533733003,2.0209916851358796,2,2.0,10.0,1.11692
4134,1.2656812856516018,38,0.004627510644694577,4.5446679037222335,5,4.0,33.0,1.23384
4135,1.4686020289855073,43,0.005044161490683097,8.01577196348798,8,6.0,18.0,1.35076
4136,1.1175928767123284,43,0.0028079384407235786,2.0115100361328846,2,2.0,17.0,1.11692
4137,1.0591897142857143,43,0.003916257936507739,1.0124822833683593,1,1.0,14.0,1.05846
4138,1.2361801515151514,43,0.004710365726228183,4.040029960916034,4,2.0,16.0,1.11692
4139,1.3499934280303034,42,0.0033215295031053804,5.986887239656234,6,6.0,28.0,1.35076
4140,1.2318154237288135,43,0.006887423728813458,3.965368178734408,4,2.0,14.0,1.11692
4141,1.1166096202531648,43,0.0030513406832719525,1.9946907330339514,2,2.0,16.0,1.11692
4142,0.9992740298507464,43,0.004797854207224783,-0.01241823724347544,0,0.0,11.0,1.0
4143,1.6154193103448273,43,0.007023958232150962,10.527186287116445,11,9.0,24.0,1.5261399999999998
4144,1.8742522714552239,28,0.006654650751546587,14.954708714595004,15,9.0,65.0,1.5261399999999998
4145,1.2632327586206902,43,0.007488830049261486,4.502784102303972,5,4.0,14.0,1.23384
4146,1.3820880645161289,43,0.005803768817204125,6.535888890115102,7,6.0,16.0,1.35076
4147,1.1175033333333328,43,0.004811372549020199,2.0099783327631346,2,2.0,12.0,1.11692
4148,1.3764960256410264,43,0.004616934731935807,6.440233076309038,6,8.0,18.0,1.46768
4149,1.6972127631578948,43,0.004217826449034012,11.926321641428238,12,11.0,28.0,1.64306
4150,2.6358460000000004,33,0.007860388888889513,27.982312692439283,28,28.0,69.0,2.6368799999999997
4151,1.2905563157894733,43,0.003845680868838519,4.970173037794616,5,5.0,16.0,1.2923
4152,1.3202979629629632,43,0.004875021786492351,5.478925127659309,5,5.0,10.0,1.2923
4154,1.7296162162162159,43,0.006857486057485707,12.480605819641053,12,12.0,22.0,1.70152
4155,1.0039283333333333,43,0.02469075757575756,0.06719694377922189,0,0.0,1.0,1.0
4156,1.346738723404255,43,0.005754973404254571,5.93121319542003,6,5.0,14.0,1.2923
4157,1.5815041097560982,42,0.004053115224314063,9.947042589054025,10,10.0,25.0,1.5846
4158,1.5829924999999996,42,0.004519122568972911,9.97250256585699,10,10.0,25.0,1.5846
4159,1.2037860526315791,37,0.002993559018906078,3.4859057925347097,3,3.0,38.0,1.17538
4160,1.5514430136986301,15,0.008005933669790188,9.432826098163362,9,9.0,91.0,1.5261399999999998
4161,3.6959385811965815,34,0.020864666666666754,46.115952466585384,46,44.0,51.0,3.57224
4163,2.6081258730158736,41,0.013433751803753058,27.508140147380665,28,25.0,36.0,2.4615
4166,2.547048266666666,23,0.006732174712641648,26.463364123617275,26,31.0,85.0,2.81226
4167,1.2911369634146341,42,0.0042547842648363865,4.980105429603731,5,5.0,23.0,1.2923
4168,1.0588181944444446,43,0.004688138888888638,1.006127171475275,1,1.0,12.0,1.05846
4169,0.9986919148936171,43,0.005508789893617028,-0.02237572881257128,0,0.0,7.0,1.0
4171,1.3234063492063495,43,0.003635682043650945,5.532096291589967,6,4.0,14.0,1.23384
4172,1.5551898591549291,43,0.00669164084507079,9.496918562349114,9,5.0,24.0,1.2923
4173,1.0002760784313725,43,0.004718153903070621,0.004722518497647121,0,0.0,8.0,1.0
4174,2.4669973519888995,42,0.009793044971356135,25.094036127076624,25,25.0,28.0,2.4615
4175,1.2046786666666667,43,0.0060313333333332775,3.501174592313833,4,3.0,10.0,1.17538
4176,2.1704064794188866,40,0.008167185101002561,20.020637691051775,20,18.0,42.0,2.0522799999999997
4177,1.6997333870967744,41,0.004780920595533811,11.969438711884612,12,10.0,34.0,1.5846
4178,1.9388037499999995,41,0.007761178571427996,16.05890780020526,16,14.0,38.0,1.8184399999999998
4179,1.8214880681818175,41,0.005133417019026698,14.052139380462155,14,12.0,36.0,1.70152
4180,2.2847959521435692,38,0.011480800628417942,21.977351216961498,22,20.0,44.0,2.1692
4181,2.522196278895521,38,0.009614208561640414,26.03825314566406,26,24.0,48.0,2.40304
4184,1.788624225352113,41,0.006392821843340224,13.489979906810007,13,11.0,33.0,1.64306
4186,1.4099793333333333,43,0.003931372549019763,7.0129889383053925,7,6.0,28.0,1.35076
4187,1.4694665999999998,43,0.003696127272727834,8.030561067396508,8,7.0,28.0,1.40922
4188,1.410218604651163,43,0.004865895348836302,7.017081844871076,7,6.0,27.0,1.35076
4189,1.4110439950185358,42,0.003684168719368719,7.0312007358627415,7,6.0,30.0,1.35076
4190,1.4102247243029549,42,0.004373398378582305,7.017186525880173,7,6.0,30.0,1.35076
4191,1.527674111196614,42,0.004465301527740495,9.026242066312246,9,8.0,36.0,1.46768
4192,1.5270507776797098,42,0.004200810555584411,9.015579501876664,9,7.0,37.0,1.40922
4193,1.5248248373159807,42,0.004175176233506606,8.977503204173464,9,8.0,37.0,1.46768
4194,1.527468103448276,42,0.0036215069055491877,9.022718156829901,9,8.0,30.0,1.46768
4195,1.5861812048192776,43,0.004360120481927021,10.027047636320178,10,9.0,25.0,1.5261399999999998
4196,1.1755576543209878,43,0.0044750440917100676,3.0030389038827883,3,3.0,19.0,1.17538
4197,1.7020327033492824,40,0.007068718944099106,12.008770156505001,12,10.0,40.0,1.5846
4198,2.0514462951807233,38,0.006758501389148908,17.985738884377753,18,16.0,46.0,1.93536
4199,2.055922108294931,38,0.008437641031874943,18.062300860330673,18,16.0,46.0,1.93536
4200,1.0871865333333337,43,0.0026769387387388655,1.4913878435397487,1,1.0,17.0,1.05846
4201,1.1747628046218488,42,0.0031198028135304146,2.9894424328061717,3,3.0,22.0,1.17538
4202,1.9341045779220776,38,0.005782387359199226,15.978525109854218,16,14.0,44.0,1.8184399999999998
4203,1.40996125,43,0.00321027173913091,7.012679609989738,7,6.0,28.0,1.35076
4204,1.4678096213235294,28,0.006976283123598104,8.00221726519893,8,8.0,44.0,1.46768
4205,1.0567403887323947,43,0.003646529083272121,0.9705848226547166,1,1.0,14.0,1.05846
4206,1.2342383672086723,42,0.004376923945782929,4.0068143552629545,4,3.0,22.0,1.17538
4207,1.1163137329027355,42,0.003167606292517,1.9896293688459716,2,2.0,26.0,1.11692
4208,1.2647847727272725,43,0.00921092657342637,4.529332410661521,5,4.0,8.0,1.23384
4209,1.265141395348837,43,0.007609302325581213,4.535432694985239,5,3.0,10.0,1.17538
4210,1.2079559090909087,43,0.0062742909090913734,3.5572341616645344,4,3.0,9.0,1.17538
4212,1.233717605633803,43,0.004266794366196924,3.9979063570612907,4,4.0,19.0,1.23384
4213,1.115403333333333,43,0.003337179487179487,1.9740563348158242,2,1.0,16.0,1.05846
4214,1.060157619047619,43,0.0024827199354318097,1.0290389847351857,1,0.0,18.0,1.0
4215,1.3767800000000001,43,0.008453725490195962,6.445090660280536,6,6.0,9.0,1.35076
4216,1.1757201219512199,43,0.003979183604335468,3.0058180285874085,3,3.0,17.0,1.17538
4217,1.115925714285714,43,0.00700718045112847,1.9829920336249396,2,1.0,8.0,1.05846
4218,1.9940712596086652,42,0.008823175431553643,17.00429797483177,17,17.0,26.0,1.99382
4219,1.7026517241379309,42,0.0062408481333388055,12.019358948647467,12,12.0,26.0,1.70152
4220,1.6981480446086479,42,0.005437883239171382,11.94232029778734,12,12.0,24.0,1.70152
4221,1.465249705882353,43,0.005298197343453825,7.958428085568817,8,8.0,22.0,1.46768
4222,1.5240958620689657,43,0.006993269476373687,8.96503356258922,9,9.0,20.0,1.5261399999999998
4223,2.050922948087432,40,0.008834218330346921,17.976786659039206,18,18.0,32.0,2.0522799999999997
4224,1.6404834303675047,40,0.004674301393728153,10.955925938547805,11,11.0,30.0,1.64306
4225,1.583114110864745,42,0.006070787027217861,9.974582806444493,10,10.0,24.0,1.5846
4226,1.762024871794872,41,0.005848061538461069,13.0349789906752,13,13.0,32.0,1.75998
4227,1.8153227618243246,42,0.008158629767827663,13.946677417453381,14,14.0,28.0,1.8184399999999998
4229,1.4392693333333337,43,0.005711606060606611,7.514015281103895,8,6.0,16.0,1.35076
