fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
1,20,qr_sentinels,-1,12000,3000,9548,2357,0.8055279545185691,0.48806545010984037,0.7915105656967785,0.5614666666666667,0.819008839382954,0.8077458093905461,0.8771393757223811,0.6484666666666666
1,20,qr_sentinels_plus_descriptors,-1,12000,3000,9548,2357,0.8220027804179895,0.4669346289384201,0.8041618046323616,0.5735999999999999,0.8259057175213441,0.8305656134603504,0.8866564224075478,0.656
1,20,descriptors_only,-1,12000,3000,9548,2357,0.5986102210973694,0.7011850191974427,0.7681144118995159,0.5124666666666666,0.8065881480583087,0.5480820349241401,0.8285386446833695,0.5585999999999999
1,20,random_sentinels,0,12000,3000,9548,2357,0.7303134487454948,0.574329202424875,0.7770717484957173,0.5985333333333333,0.8125701172620724,0.9400673907252854,0.8497157470555249,0.626
1,20,random_sentinels,1,12000,3000,9548,2357,0.7180958914101001,0.5926488509175567,0.7709851797378358,0.5558666666666666,0.8099443552228983,0.9454179059442216,0.8505831730804736,0.6478666666666666
1,20,random_sentinels,2,12000,3000,9548,2357,0.7623465601707231,0.5462727427314656,0.7872733881540834,0.5706666666666667,0.8178275770639589,0.9507602698392172,0.8614788955843624,0.5831333333333334
1,20,random_sentinels,3,12000,3000,9548,2357,0.7400925744409128,0.5638461860039812,0.7772400007907981,0.6047333333333332,0.8138866919815886,0.9406113189007924,0.858184961396763,0.6973999999999999
1,20,random_sentinels,4,12000,3000,9548,2357,0.7677615155257878,0.5289853705749193,0.7756320516314779,0.5865333333333334,0.8110543913818826,0.9140032215690109,0.8605623809115667,0.6392666666666666
1,20,random_sentinels,5,12000,3000,9548,2357,0.7300667821866182,0.5932697648824456,0.7307072932893295,0.5615999999999999,0.7903220881405884,0.944466929664298,0.8418261099102364,0.5930666666666666
1,20,random_sentinels,6,12000,3000,9548,2357,0.716437846376357,0.6011717303937946,0.7858754015642516,0.5291333333333333,0.8165798656243348,0.9561546847731058,0.8524212174978417,0.6257999999999999
1,20,random_sentinels,7,12000,3000,9548,2357,0.7143218653106426,0.5900306279917962,0.797363009856469,0.5991333333333334,0.8231862163020093,0.9368764237185289,0.8577311402628727,0.6414666666666666
